u,v,key,osmid,lanes,name,highway,maxspeed,oneway,length,geometry,service,ref,bridge,access,width,tunnel,junction,area
1712770389,247846938,0,121996233,2,Via di Val Tellina,tertiary,30,False,26.319,"LINESTRING (12.4491347 41.8659443, 12.4492719 41.8657308)",,,,,,,,
1712770389,1712770392,0,185130666,2,Via di Val Tellina,tertiary,30,False,45.985,"LINESTRING (12.4491347 41.8659443, 12.4488662 41.8663063)",,,,,,,,
1712770392,1712770389,0,185130666,2,Via di Val Tellina,tertiary,30,False,45.985,"LINESTRING (12.4488662 41.8663063, 12.4491347 41.8659443)",,,,,,,,
1712770392,260715764,0,185130666,2,Via di Val Tellina,tertiary,30,False,46.994,"LINESTRING (12.4488662 41.8663063, 12.4485631 41.8666636)",,,,,,,,
1716874771,245549571,0,99302530,1,Via del Pigneto,living_street,30,True,14.758,"LINESTRING (12.5334529 41.8874863, 12.5332818 41.8875236)",,,,,,,,
1716874779,245549572,0,99302530,1,Via del Pigneto,living_street,30,True,27.584,"LINESTRING (12.5327424 41.8876365, 12.5324175 41.8876916)",,,,,,,,
1716874790,298567019,0,27208759,1,Via Nicolò Piccinino,residential,20,True,64.94,"LINESTRING (12.5337247 41.8882047, 12.5344802 41.8880474)",,,,,,,,
1718006375,1718006376,0,143964684,2,Via di Tragliatella,tertiary,30,False,60.686,"LINESTRING (12.2587088 42.0181402, 12.2594434 42.0181428)",,,,,,,,
1718006375,626942277,0,143964684,2,Via di Tragliatella,tertiary,30,False,118.417,"LINESTRING (12.2587088 42.0181402, 12.2572754 42.0181474)",,,,,,,,
1718006376,308582320,0,143964684,2,Via di Tragliatella,tertiary,30,False,57.06,"LINESTRING (12.2594434 42.0181428, 12.2601337 42.0181606)",,,,,,,,
1718006376,1718006375,0,143964684,2,Via di Tragliatella,tertiary,30,False,60.686,"LINESTRING (12.2594434 42.0181428, 12.2587088 42.0181402)",,,,,,,,
1718006377,308582318,0,143964684,2,Via di Tragliatella,tertiary,30,False,25.09,"LINESTRING (12.2522944 42.0181865, 12.2525973 42.01817)",,,,,,,,
1718006379,6007487791,0,143964684,2,Via di Tragliatella,tertiary,30,False,10.939,"LINESTRING (12.2609877 42.0182234, 12.2611201 42.0182252)",,,,,,,,
1718006379,6007487790,0,143964684,2,Via di Tragliatella,tertiary,30,False,10.69,"LINESTRING (12.2609877 42.0182234, 12.2608586 42.0182168)",,,,,,,,
1718006380,308582314,0,143964684,2,Via di Tragliatella,tertiary,30,False,31.634,"LINESTRING (12.2487157 42.0182358, 12.249097 42.018262)",,,,,,,,
1718006380,6026919238,0,143964684,2,Via di Tragliatella,tertiary,30,False,9.224,"LINESTRING (12.2487157 42.0182358, 12.2486047 42.0182268)",,,,,,,,
1718006384,308582315,0,143964684,2,Via di Tragliatella,tertiary,30,False,36.44,"LINESTRING (12.2504412 42.0183037, 12.2500001 42.0183012)",,,,,,,,
1718006388,308582334,0,143964684,2,Via di Tragliatella,tertiary,30,False,14.932,"LINESTRING (12.2653382 42.0185853, 12.2654726 42.0186751)",,,,,,,,
1718006388,308582332,0,143964684,2,Via di Tragliatella,tertiary,30,False,18.536,"LINESTRING (12.2653382 42.0185853, 12.2651483 42.0184965)",,,,,,,,
1718006398,308582335,0,143964684,2,Via di Tragliatella,tertiary,30,False,21.21,"LINESTRING (12.2656131 42.0188026, 12.2657398 42.0189685)",,,,,,,,
1718006398,308582334,0,143964684,2,Via di Tragliatella,tertiary,30,False,18.322,"LINESTRING (12.2656131 42.0188026, 12.2654726 42.0186751)",,,,,,,,
1718006421,308582341,0,143964684,2,Via di Tragliatella,tertiary,30,False,50.934,"LINESTRING (12.2676353 42.0204618, 12.2680591 42.0207945)",,,,,,,,
1718006421,308582339,0,143964684,2,Via di Tragliatella,tertiary,30,False,54.303,"LINESTRING (12.2676353 42.0204618, 12.2671646 42.0201209)",,,,,,,,
1718006447,6000242984,0,143964684,2,Via di Tragliatella,tertiary,30,False,4.16,"LINESTRING (12.2686106 42.0213003, 12.2686472 42.021326)",,,,,,,,
1718006447,766150259,0,143964684,2,Via di Tragliatella,tertiary,30,False,23.567,"LINESTRING (12.2686106 42.0213003, 12.2684209 42.021142)",,,,,,,,
1718006497,7522049389,0,143964684,2,Via di Tragliatella,tertiary,30,False,19.294,"LINESTRING (12.2750263 42.0231943, 12.2752385 42.0232668)",,,,,,,,
1718006497,7522049386,0,143964684,2,Via di Tragliatella,tertiary,30,False,7.372,"LINESTRING (12.2750263 42.0231943, 12.2749477 42.0231629)",,,,,,,,
1718006515,308582356,0,143964684,2,Via di Tragliatella,tertiary,30,False,65.523,"LINESTRING (12.2764684 42.0236809, 12.277207 42.0238958)",,,,,,,,
1718006515,2196739928,0,143964684,2,Via di Tragliatella,tertiary,30,False,34.041,"LINESTRING (12.2764684 42.0236809, 12.2760924 42.0235556)",,,,,,,,
1718006521,6000242890,0,143964684,2,Via di Tragliatella,tertiary,30,False,4.889,"LINESTRING (12.2790466 42.0246786, 12.279098 42.0247004)",,,,,,,,
1718006521,6000242891,0,143964684,2,Via di Tragliatella,tertiary,30,False,5.631,"LINESTRING (12.2790466 42.0246786, 12.2789891 42.0246514)",,,,,,,,
1718006522,308582362,0,143964684,2,Via di Tragliatella,tertiary,30,False,11.438,"LINESTRING (12.2798198 42.0248569, 12.2799422 42.024905)",,,,,,,,
1718006522,6000242886,0,143964684,2,Via di Tragliatella,tertiary,30,False,7.767,"LINESTRING (12.2798198 42.0248569, 12.2797342 42.024828)",,,,,,,,
1718006533,6000008281,0,143964684,2,Via di Tragliatella,tertiary,30,False,8.437,"LINESTRING (12.2844692 42.0271653, 12.2845709 42.0271582)",,,,,,,,
1718006533,6000008289,0,143964684,2,Via di Tragliatella,tertiary,30,False,8.117,"LINESTRING (12.2844692 42.0271653, 12.2843726 42.0271787)",,,,,,,,
1718006534,6000008286,0,143964684,2,Via di Tragliatella,tertiary,30,False,7.641,"LINESTRING (12.2840226 42.0272441, 12.2841125 42.0272279)",,,,,,,,
1718006534,6000008287,0,143964684,2,Via di Tragliatella,tertiary,30,False,8.893,"LINESTRING (12.2840226 42.0272441, 12.2839155 42.0272523)",,,,,,,,
1719138801,1719138868,0,159813260,,,service,30,True,36.132,"LINESTRING (12.5010826 41.9021591, 12.5008093 41.9019057)",,,,,,,,
1719138835,443610992,0,159813260,,,service,30,True,22.781,"LINESTRING (12.5006185 41.9019901, 12.5004063 41.9021206)",,,,,,,,
1719138837,443612126,0,762088568,,,service,10,True,53.364,"LINESTRING (12.5004794 41.9028411, 12.499989 41.9025295)",parking_aisle,,,,,,,
1719138868,1719138870,0,159813260,,,service,30,True,2.921,"LINESTRING (12.5008093 41.9019057, 12.5007744 41.9019018)",,,,,,,,
1719138870,1719138911,0,159813260,,,service,30,True,2.429,"LINESTRING (12.5007744 41.9019018, 12.5007476 41.9019107)",,,,,,,,
1719138896,443611931,0,762088573,,,service,10,True,33.218,"LINESTRING (12.500549 41.9021618, 12.500804 41.9023925)",parking_aisle,,,,,,,
1719138911,7787193902,0,159813260,,,service,30,True,2.878,"LINESTRING (12.5007476 41.9019107, 12.5007208 41.9019272)",,,,,,,,
1719138913,1552722879,0,141859892,,Piazza dei Cinquecento,service,30,True,16.484,"LINESTRING (12.5010092 41.9023325, 12.5011032 41.9022018)",,,,no,,,,
1719138913,7120275332,0,762088567,,,service,10,True,38.865,"LINESTRING (12.5010092 41.9023325, 12.5007052 41.9020661)",parking_aisle,,,,,,,
1719169421,2974370069,0,109189743,2,Via Antonio Castagnaro,unclassified,30,False,5.2,"LINESTRING (12.6695546 41.9004856, 12.669604 41.9004567)",,,,,,,,
1719169421,2974370067,0,109189743,2,Via Antonio Castagnaro,unclassified,30,False,9.429,"LINESTRING (12.6695546 41.9004856, 12.6694492 41.9005178)",,,,,,,,
1719169424,1250616970,0,143690709,2,Via Piero Corti,unclassified,30,False,7.383,"LINESTRING (12.6690918 41.9008983, 12.6690205 41.9008584)",,,,,,,,
1719169424,1719169428,0,143690709,2,Via Piero Corti,unclassified,30,False,22.513,"LINESTRING (12.6690918 41.9008983, 12.6693442 41.9009738)",,,,,,,,
1719169428,1719169424,0,143690709,2,Via Piero Corti,unclassified,30,False,22.513,"LINESTRING (12.6693442 41.9009738, 12.6690918 41.9008983)",,,,,,,,
1719169428,1719169432,0,143690709,2,Via Piero Corti,unclassified,30,False,56.986,"LINESTRING (12.6693442 41.9009738, 12.6699657 41.9011944)",,,,,,,,
1719169432,1719169428,0,143690709,2,Via Piero Corti,unclassified,30,False,56.986,"LINESTRING (12.6699657 41.9011944, 12.6693442 41.9009738)",,,,,,,,
1719169432,7163108556,0,143690709,2,Via Piero Corti,unclassified,30,False,83.694,"LINESTRING (12.6699657 41.9011944, 12.6708793 41.9015171)",,,,,,,,
1719169446,7163108547,0,143690709,2,Via Piero Corti,unclassified,30,False,77.421,"LINESTRING (12.6726658 41.9021494, 12.6718213 41.9018499)",,,,,,,,
1719169446,7163108572,0,143690709,2,Via Piero Corti,unclassified,30,False,10.093,"LINESTRING (12.6726658 41.9021494, 12.6727763 41.9021878)",,,,,,,,
1719169449,7163108576,0,143690709,2,Via Piero Corti,unclassified,30,False,3.526,"LINESTRING (12.6732533 41.9023544, 12.6732152 41.9023402)",,,,,,,,
1719169449,7163108574,0,143690709,2,Via Piero Corti,unclassified,30,False,4.065,"LINESTRING (12.6732533 41.9023544, 12.6732951 41.9023736)",,,,,,,,
1719169455,7163108579,0,143690709,2,Via Piero Corti,unclassified,30,False,5.097,"LINESTRING (12.6734289 41.9027084, 12.6734447 41.9026641)",,,,,,,,
1719169455,7163108580,0,143690709,2,Via Piero Corti,unclassified,30,False,4.551,"LINESTRING (12.6734289 41.9027084, 12.6734095 41.9027467)",,,,,,,,
1719169470,7163108580,0,143690709,2,Via Piero Corti,unclassified,30,False,55.836,"LINESTRING (12.6731267 41.9032026, 12.6734095 41.9027467)",,,,,,,,
1719169470,1250617123,0,143690709,2,Via Piero Corti,unclassified,30,False,68.291,"LINESTRING (12.6731267 41.9032026, 12.6727876 41.9037625)",,,,,,,,
1719169479,1719169501,0,159817104,2,Via Don Tonino Bello,residential,30,True,15.128,"LINESTRING (12.6685522 41.9045157, 12.6687339 41.9045306)",,,,,,,,
1719169491,2974370048,0,159817104,2,Via Don Tonino Bello,residential,30,True,6.747,"LINESTRING (12.6683565 41.9045339, 12.6684366 41.9045226)",,,,,,,,
1719169495,2974370041,0,143690708,2,Via Don Tonino Bello,unclassified,30,False,4.714,"LINESTRING (12.668851 41.9045386, 12.6687948 41.9045317)",,,,,,,,
1719169495,2974370042,0,143690708,2,Via Don Tonino Bello,unclassified,30,False,5.039,"LINESTRING (12.668851 41.9045386, 12.6689103 41.9045489)",,,,,,,,
1719169501,2974370041,0,143690708,2,Via Don Tonino Bello,unclassified,30,False,5.041,"LINESTRING (12.6687339 41.9045306, 12.6687948 41.9045317)",,,,,,,,
1719169501,2974370040,0,665229838,2,Via Don Tonino Bello,unclassified,30,False,7.612,"LINESTRING (12.6687339 41.9045306, 12.6686431 41.9045415)",,,,,,,,
1719169504,2974370049,0,665229838,2,Via Don Tonino Bello,unclassified,30,False,5.882,"LINESTRING (12.6685861 41.9045535, 12.6685221 41.9045765)",,,,,,,,
1719169504,2974370040,0,665229838,2,Via Don Tonino Bello,unclassified,30,False,4.902,"LINESTRING (12.6685861 41.9045535, 12.6686431 41.9045415)",,,,,,,,
1719169510,2974370042,0,143690708,2,Via Don Tonino Bello,unclassified,30,False,4.045,"LINESTRING (12.6689568 41.9045601, 12.6689103 41.9045489)",,,,,,,,
1719169510,2974370043,0,143690708,2,Via Don Tonino Bello,unclassified,30,False,3.981,"LINESTRING (12.6689568 41.9045601, 12.6689974 41.9045793)",,,,,,,,
1719169516,1719169491,0,159817104,2,Via Don Tonino Bello,residential,30,True,15.223,"LINESTRING (12.6681807 41.9045742, 12.6683565 41.9045339)",,,,,,,,
1719169521,2974370043,0,143690708,2,Via Don Tonino Bello,unclassified,30,False,4.238,"LINESTRING (12.6690351 41.9046051, 12.6689974 41.9045793)",,,,,,,,
1719169521,2974370044,0,143690708,2,Via Don Tonino Bello,unclassified,30,False,3.38,"LINESTRING (12.6690351 41.9046051, 12.6690567 41.9046309)",,,,,,,,
1719169522,1719169516,0,159817104,2,Via Don Tonino Bello,residential,30,True,12.808,"LINESTRING (12.6680456 41.9046304, 12.6681807 41.9045742)",,,,,,,,
1719169526,1250617075,0,159817108,2,Via Padre Felice Maria Cappello,construction,30,False,66.079,"LINESTRING (12.6680501 41.9049369, 12.6675594 41.9054057)",,,,,,,,
1719169526,2941873684,0,665229838,2,Via Don Tonino Bello,unclassified,30,False,17.392,"LINESTRING (12.6680501 41.9049369, 12.6681868 41.9048181)",,,,,,,,
1719169530,2974370044,0,143690708,2,Via Don Tonino Bello,unclassified,30,False,3.546,"LINESTRING (12.6690736 41.9046602, 12.6690567 41.9046309)",,,,,,,,
1719169530,2974370045,0,143690708,2,Via Don Tonino Bello,unclassified,30,False,3.746,"LINESTRING (12.6690736 41.9046602, 12.6690813 41.9046934)",,,,,,,,
1719169549,1719169522,0,159817104,2,Via Don Tonino Bello,residential,30,True,12.243,"LINESTRING (12.6679238 41.9046929, 12.6680456 41.9046304)",,,,,,,,
1719169551,2941873691,0,665229838,2,Via Don Tonino Bello,unclassified,30,False,2.748,"LINESTRING (12.6682758 41.9047468, 12.6682532 41.9047649)",,,,,,,,
1719169551,2941873683,0,665229838,2,Via Don Tonino Bello,unclassified,30,False,6.691,"LINESTRING (12.6682758 41.9047468, 12.6683308 41.9047027)",,,,,,,,
1719169554,2974370045,0,143690708,2,Via Don Tonino Bello,unclassified,30,False,3.309,"LINESTRING (12.6690839 41.9047231, 12.6690813 41.9046934)",,,,,,,,
1719169554,2974370046,0,143690708,2,Via Don Tonino Bello,unclassified,30,False,4.04,"LINESTRING (12.6690839 41.9047231, 12.6690798 41.9047593)",,,,,,,,
1719169566,1250617077,0,159817102,2,Via Don Tonino Bello,unclassified,30,False,40.676,"LINESTRING (12.6677902 41.9047685, 12.6673966 41.9049876)",,,,,,,,
1719169566,1719169549,0,159817104,2,Via Don Tonino Bello,residential,30,True,13.889,"LINESTRING (12.6677902 41.9047685, 12.6679238 41.9046929)",,,,,,,,
1719169608,2974370046,0,143690708,2,Via Don Tonino Bello,unclassified,30,False,4.431,"LINESTRING (12.669065 41.9047976, 12.6690798 41.9047593)",,,,,,,,
1719169608,2974370047,0,143690708,2,Via Don Tonino Bello,unclassified,30,False,5.1,"LINESTRING (12.669065 41.9047976, 12.6690305 41.9048356)",,,,,,,,
1719169618,2974370047,0,143690708,2,Via Don Tonino Bello,unclassified,30,False,6.565,"LINESTRING (12.6689689 41.9048728, 12.6690305 41.9048356)",,,,,,,,
1719169618,1719169671,0,143690708,2,Via Don Tonino Bello,unclassified,30,False,25.618,"LINESTRING (12.6689689 41.9048728, 12.6687116 41.9050009)",,,,,,,,
1719169671,1719169618,0,143690708,2,Via Don Tonino Bello,unclassified,30,False,25.618,"LINESTRING (12.6687116 41.9050009, 12.6689689 41.9048728)",,,,,,,,
1719169671,2974370050,0,143690708,2,Via Don Tonino Bello,unclassified,30,False,4.649,"LINESTRING (12.6687116 41.9050009, 12.66867 41.905029)",,,,,,,,
1719169712,1250616984,0,159817108,2,Via Padre Felice Maria Cappello,construction,30,False,33.614,"LINESTRING (12.6672041 41.9057309, 12.6670193 41.9060001)",,,,,,,,
1719169712,1250617075,0,159817108,2,Via Padre Felice Maria Cappello,construction,30,False,46.606,"LINESTRING (12.6672041 41.9057309, 12.6675594 41.9054057)",,,,,,,,
1719169720,1719169724,0,159817108,2,Via Padre Felice Maria Cappello,construction,30,False,21.999,"LINESTRING (12.6669337 41.9061939, 12.6668904 41.9063891)",,,,,,,,
1719169720,1250616984,0,159817108,2,Via Padre Felice Maria Cappello,construction,30,False,22.684,"LINESTRING (12.6669337 41.9061939, 12.6670193 41.9060001)",,,,,,,,
1719169724,1719169730,0,159817108,2,Via Padre Felice Maria Cappello,construction,30,False,30.882,"LINESTRING (12.6668904 41.9063891, 12.6668958 41.9066668)",,,,,,,,
1719169724,1719169720,0,159817108,2,Via Padre Felice Maria Cappello,construction,30,False,21.999,"LINESTRING (12.6668904 41.9063891, 12.6669337 41.9061939)",,,,,,,,
1719169730,1250616985,0,159817108,2,Via Padre Felice Maria Cappello,construction,30,False,25.369,"LINESTRING (12.6668958 41.9066668, 12.6669023 41.9068949)",,,,,,,,
1719169730,1719169724,0,159817108,2,Via Padre Felice Maria Cappello,construction,30,False,30.882,"LINESTRING (12.6668958 41.9066668, 12.6668904 41.9063891)",,,,,,,,
1719169736,1719169738,0,159817108,2,Via Padre Felice Maria Cappello,construction,30,False,19.157,"LINESTRING (12.6668904 41.9070915, 12.6668633 41.9072626)",,,,,,,,
1719169736,1250616985,0,159817108,2,Via Padre Felice Maria Cappello,construction,30,False,21.883,"LINESTRING (12.6668904 41.9070915, 12.6669023 41.9068949)",,,,,,,,
1719169738,1250617015,0,159817108,2,Via Padre Felice Maria Cappello,construction,30,False,17.337,"LINESTRING (12.6668633 41.9072626, 12.6667592 41.9073979)",,,,,,,,
1719169738,1719169736,0,159817108,2,Via Padre Felice Maria Cappello,construction,30,False,19.157,"LINESTRING (12.6668633 41.9072626, 12.6668904 41.9070915)",,,,,,,,
1719169743,1250617017,0,159817108,2,Via Padre Felice Maria Cappello,construction,30,False,19.736,"LINESTRING (12.6665118 41.907651, 12.6662977 41.9077292)",,,,,,,,
1719169743,1250617015,0,159817108,2,Via Padre Felice Maria Cappello,construction,30,False,34.802,"LINESTRING (12.6665118 41.907651, 12.6667592 41.9073979)",,,,,,,,
1719169746,2210511424,0,109189729,2,Via Padre Giuseppe Petrilli,unclassified,30,False,61.833,"LINESTRING (12.6697166 41.9083058, 12.6697475 41.9077502)",,,,,,,,
1719169746,2941873680,0,109189729,2,Via Padre Giuseppe Petrilli,unclassified,30,False,9.018,"LINESTRING (12.6697166 41.9083058, 12.6697072 41.9083866)",,,,,,,,
1719169749,2941873649,0,290680772,2,Via Don Ruggero Caputo,unclassified,30,False,7.036,"LINESTRING (12.6681649 41.9088588, 12.6682472 41.9088429)",,,,,,,,
1719169749,2941873650,0,290680772,2,Via Don Ruggero Caputo,unclassified,30,False,8.607,"LINESTRING (12.6681649 41.9088588, 12.6680702 41.9088908)",,,,,,,,
1733524896,356916566,0,33604924,2,Via Prenestina,secondary,30,False,64.799,"LINESTRING (12.5370799 41.8923438, 12.5378621 41.8923202)",,,,,,,,
1733524896,5167269386,0,33604924,2,Via Prenestina,secondary,30,False,63.493,"LINESTRING (12.5370799 41.8923438, 12.536313 41.892332)",,,,,,,,
1738180339,916591634,0,161859493,2,Via Achille Vertunni,tertiary,30,False,13.43,"LINESTRING (12.613033 41.9095289, 12.6131781 41.9094748)",,,,,,,,
1752461978,257668921,0,168612313,2,Pista ciclabile del Tevere,cycleway,10,False,18.359,"LINESTRING (12.4729868 41.8618042, 12.4727937 41.8617231)",,,,,,,,
1752461978,257668920,0,168612313,2,Pista ciclabile del Tevere,cycleway,10,False,17.301,"LINESTRING (12.4729868 41.8618042, 12.473163 41.8618878)",,,,,,,,
1752461979,257668918,0,168612313,2,Pista ciclabile del Tevere,cycleway,10,False,4.906,"LINESTRING (12.4736397 41.8621607, 12.4735985 41.862129)",,,,,,,,
1752461979,3269205496,0,168612313,2,Pista ciclabile del Tevere,cycleway,10,False,2.165,"LINESTRING (12.4736397 41.8621607, 12.473658 41.8621746)",,,,,,,,
1752461980,257668914,0,168612313,2,Pista ciclabile del Tevere,cycleway,10,False,9.186,"LINESTRING (12.4739642 41.8623468, 12.4738909 41.8622848)",,,,,,,,
1752461980,1752461981,0,168612313,2,Pista ciclabile del Tevere,cycleway,10,False,5.06,"LINESTRING (12.4739642 41.8623468, 12.4739974 41.862385)",,,,,,,,
1752461981,1752461980,0,168612313,2,Pista ciclabile del Tevere,cycleway,10,False,5.06,"LINESTRING (12.4739974 41.862385, 12.4739642 41.8623468)",,,,,,,,
1752461981,257668910,0,168612313,2,Pista ciclabile del Tevere,cycleway,10,False,9.745,"LINESTRING (12.4739974 41.862385, 12.4741021 41.862425)",,,,,,,,
1752461982,257668900,0,168612313,2,Pista ciclabile del Tevere,cycleway,10,False,15.4,"LINESTRING (12.475314 41.8636451, 12.4752453 41.8635164)",,,,,,,,
1752461982,3144721916,0,168612313,2,Pista ciclabile del Tevere,cycleway,10,False,5.916,"LINESTRING (12.475314 41.8636451, 12.4753402 41.8636946)",,,,,,,,
1752461983,257668899,0,168612313,2,Pista ciclabile del Tevere,cycleway,10,False,21.423,"LINESTRING (12.4754379 41.8639497, 12.4753762 41.8637626)",,,,,,,,
1752461983,3144721918,0,168612313,2,Pista ciclabile del Tevere,cycleway,10,False,17.448,"LINESTRING (12.4754379 41.8639497, 12.475479 41.8641036)",,,,,,,,
1752461984,257668898,0,168612313,2,Pista ciclabile del Tevere,cycleway,10,False,15.616,"LINESTRING (12.4755186 41.8642934, 12.4754926 41.8641543)",,,,,,,,
1752461984,257668897,0,168612313,2,Pista ciclabile del Tevere,cycleway,10,False,17.416,"LINESTRING (12.4755186 41.8642934, 12.4755299 41.8644498)",,,,,,,,
1752461985,257668897,0,168612313,2,Pista ciclabile del Tevere,cycleway,10,False,15.909,"LINESTRING (12.4755236 41.8645928, 12.4755299 41.8644498)",,,,,,,,
1752461985,257668896,0,168612313,2,Pista ciclabile del Tevere,cycleway,10,False,13.748,"LINESTRING (12.4755236 41.8645928, 12.4755096 41.864716)",,,,,,,,
1752461986,257668896,0,168612313,2,Pista ciclabile del Tevere,cycleway,10,False,14.271,"LINESTRING (12.4754813 41.8648426, 12.4755096 41.864716)",,,,,,,,
