u,v,key,osmid,bridge,oneway,name,highway,length,geometry,lanes,maxspeed,access,width,junction,tunnel,ref
4388148084,4388148083,0,299493690,,True,Guardiamarina Ernesto Riquelme,residential,3.004,"LINESTRING (-70.66223669999999 -33.4320444, -70.66220800000001 -33.4320319)",1,,,,,,
4388148085,4388148084,0,299493690,,True,Guardiamarina Ernesto Riquelme,residential,2.989,"LINESTRING (-70.6622665 -33.4320546, -70.66223669999999 -33.4320444)",1,,,,,,
4388148088,990502065,0,85447221,,True,,motorway_link,18.564,"LINESTRING (-70.6607704 -33.4433567, -70.6607789 -33.4435235)",,,,,,,
4388148389,4388148390,0,85447221,,True,,motorway_link,23.854,"LINESTRING (-70.6608076 -33.4437232, -70.6608629 -33.4439327)",,,,,,,
4388148390,1999040971,0,85447221,,True,,motorway_link,13.53,"LINESTRING (-70.6608629 -33.4439327, -70.6608884 -33.4440525)",,,,,,,
4388148391,4388148392,0,189259498,,True,,motorway_link,11.726,"LINESTRING (-70.6609086 -33.4447156, -70.6608863 -33.4448194)",3,,,,,yes,
4388148392,4388148394,0,189259498,,True,,motorway_link,13.169,"LINESTRING (-70.6608863 -33.4448194, -70.66085440000001 -33.4449348)",3,,,,,yes,
4388148393,6497115757,0,278765387,,True,Avenida Manuel Rodríguez Norte,primary,14.789,"LINESTRING (-70.66060179999999 -33.4448513, -70.66053669999999 -33.4447299)",3,,,,,,
4388148394,1999040967,0,189259498,,True,,motorway_link,24.326,"LINESTRING (-70.66085440000001 -33.4449348, -70.6607789 -33.4451443)",3,,,,,yes,
4388148395,6497115758,0,278765387,,True,Avenida Manuel Rodríguez Norte,primary,4.994,"LINESTRING (-70.66067219999999 -33.4449967, -70.6606548 -33.4449542)",3,,,,,,
4388148396,2612902757,0,278765387,,True,Avenida Manuel Rodríguez Norte,primary,6.327,"LINESTRING (-70.6607111 -33.4451439, -70.66069899999999 -33.4450879)",3,,,,,,
4388181037,4388181038,0,32840013,,True,,motorway_link,9.047,"LINESTRING (-70.6597419 -33.4499237, -70.6597295 -33.4500044)",1,,,,,,
4388181038,1999040978,0,32840013,,True,,motorway_link,12.178,"LINESTRING (-70.6597295 -33.4500044, -70.6597032 -33.4501117)",1,,,,,,
4388181039,4388181040,0,32840013,,True,,motorway_link,9.296,"LINESTRING (-70.65946820000001 -33.4508867, -70.6594475 -33.4509685)",1,,,,,,
4388181040,1999040989,0,32840013,,True,,motorway_link,7.387,"LINESTRING (-70.6594475 -33.4509685, -70.6594365 -33.4510343)",1,,,,,,
4388188960,6497116002,0,448732497,,True,Manuel Rodríguez Sur,primary,5.485,"LINESTRING (-70.6605709 -33.4466333, -70.66058030000001 -33.4465846)",3,,,,,,
4388188961,6497116005,0,448732497,,True,Manuel Rodríguez Sur,primary,4.03,"LINESTRING (-70.6604999 -33.4468672, -70.6605146 -33.4468331)",3,,,,,,
4388188962,369950575,0,448732497,,True,Manuel Rodríguez Sur,primary,4.776,"LINESTRING (-70.6603939 -33.4470255, -70.6604234 -33.4469903)",3,,,,,,
4388188963,4388188962,0,448732497,,True,Manuel Rodríguez Sur,primary,5.085,"LINESTRING (-70.6603617 -33.4470625, -70.6603939 -33.4470255)",3,,,,,,
4388188964,369950574,0,448732497,,True,Manuel Rodríguez Sur,primary,10.893,"LINESTRING (-70.6602467 -33.4471921, -70.66031479999999 -33.4471123)",3,,,,,,
4388188965,6497116008,0,448732497,,True,Manuel Rodríguez Sur,primary,4.729,"LINESTRING (-70.6601831 -33.4472716, -70.6602108 -33.4472359)",3,,,,,,
4388188966,6497116010,0,448732497,,True,Manuel Rodríguez Sur,primary,3.542,"LINESTRING (-70.6601143 -33.4473719, -70.6601311 -33.4473433)",3,,,,,,
4388188967,6497116001,0,448732497,,True,Manuel Rodríguez Sur,primary,10.841,"LINESTRING (-70.6599078 -33.4479347, -70.6599413 -33.4478413)",3,,,,,,
4388188968,369950571,0,448732497,,True,Manuel Rodríguez Sur,primary,8.203,"LINESTRING (-70.6595832 -33.4484884, -70.6596227 -33.4484224)",3,,,,,,
4388188969,4388188968,0,448732497,,True,Manuel Rodríguez Sur,primary,7.731,"LINESTRING (-70.65954619999999 -33.4485507, -70.6595832 -33.4484884)",3,,,,,,
4388188970,6497115996,0,448732497,,True,Manuel Rodríguez Sur,primary,5.746,"LINESTRING (-70.6594518 -33.4487326, -70.6594759 -33.448685)",3,,,,,,
4388188971,5927868376,0,33101449,,True,Coronel Pantoja,unclassified,3.001,"LINESTRING (-70.65908109999999 -33.4493728, -70.6590602 -33.4493934)",,,,,,,
4388188975,253349114,0,23400754,,True,Padre Miguel de Olivares,unclassified,4.717,"LINESTRING (-70.6590083 -33.4494781, -70.658958 -33.4494719)",,,,,,,
4388188976,4388188975,0,23400754,,True,Padre Miguel de Olivares,unclassified,2.134,"LINESTRING (-70.65903059999999 -33.4494828, -70.6590083 -33.4494781)",,,,,,,
4388188977,4388188976,0,23400754,,True,Padre Miguel de Olivares,unclassified,2.167,"LINESTRING (-70.65905189999999 -33.4494908, -70.65903059999999 -33.4494828)",,,,,,,
