u,v,key,osmid,name,highway,maxspeed,oneway,length,geometry,lanes,junction,width,bridge,access,tunnel,ref,service,area
5905841581,7805844191,0,"[836315843, 836315845]","['Rue Jean Zay', 'Rue Froidevaux']",cycleway,,False,218.22699999999998,"LINESTRING (2.3231253 48.837565, 2.3228777 48.83765, 2.3225654 48.8376842, 2.3224783 48.8376793, 2.322011 48.8376429, 2.3213796 48.837595, 2.320192 48.8375252)",,,,,,,,,
5905841581,6919116082,0,"[738973787, 738973782]",,footway,,False,79.05499999999999,"LINESTRING (2.3231253 48.837565, 2.3231366 48.8375215, 2.3231621 48.8374189, 2.3230088 48.8373981, 2.3227845 48.8373749, 2.3224916 48.8374374, 2.3223344 48.8374674)",,,,,,,,,
5909545667,5909545669,0,456441095,Avenue Claude Régaud,cycleway,,True,31.65,"LINESTRING (2.3725628 48.8214301, 2.3726202 48.8215517, 2.3727003 48.8216999)",,,,,,,,,
5909545667,5909545668,0,625930930,,cycleway,,True,20.838,"LINESTRING (2.3725628 48.8214301, 2.3724319 48.8214583, 2.372293 48.8214898)",,,,,,,,,
5909545668,4520645161,0,625930929,Avenue Claude Régaud,cycleway,,True,117.6,"LINESTRING (2.372293 48.8214898, 2.3722028 48.8213244, 2.3717801 48.8204876)",,,,,,,,,
5909545669,4526987823,0,456441095,Avenue Claude Régaud,cycleway,,True,121.136,"LINESTRING (2.3727003 48.8216999, 2.3732267 48.8227327)",,,,,,,,,
5909545669,5909545670,0,625930931,,cycleway,,True,20.578,"LINESTRING (2.3727003 48.8216999, 2.3725785 48.821725, 2.3724331 48.8217573)",,,,,,,,,
5909545670,5909545668,0,625930929,Avenue Claude Régaud,cycleway,,True,31.464,"LINESTRING (2.3724331 48.8217573, 2.3723302 48.8215611, 2.372293 48.8214898)",,,,,,,,,
5922426384,5761494461,0,627375088,Rue d'Aubervilliers,cycleway,,True,25.598,"LINESTRING (2.3702433 48.8987232, 2.370244 48.8986647, 2.3703137 48.8986365, 2.3703633 48.8986065, 2.3703995 48.8985766, 2.3704237 48.898545)",,,,,,,,,
5933551788,4720910883,0,626983212,Quai de Valmy,cycleway,,True,5.512,"LINESTRING (2.3670543 48.8796093, 2.3669907 48.8795827)",,,,,,,,,
5934163991,5334674563,0,628563843,Quai de l'Hôtel de Ville,cycleway,,False,66.86999999999999,"LINESTRING (2.3569679 48.853721, 2.3569855 48.8537116, 2.3570041 48.8537035, 2.3570628 48.853681, 2.3572458 48.8536164, 2.3573798 48.8535691, 2.357645 48.853486, 2.3576907 48.8534724, 2.3577357 48.8534623, 2.3577831 48.8534521)",,,,,,,,,
5934163991,5334674568,0,628563846,Quai de l'Hôtel de Ville,cycleway,,True,41.166999999999994,"LINESTRING (2.3569679 48.853721, 2.356961 48.853733, 2.3569483 48.853741, 2.3569328 48.8537514, 2.3568936 48.8537885, 2.3566656 48.8538727, 2.3566334 48.853881, 2.3566081 48.8538821, 2.3565784 48.8538801, 2.3565478 48.8538816, 2.3565129 48.8538872, 2.3564963 48.853885)",,,,,,,,,
5936315381,5936315383,0,382862640,Quai de la Gare,cycleway,,False,14.78,"LINESTRING (2.3736565 48.8374138, 2.3735405 48.8375226)",,,,,,,,,
5936315381,6400116402,0,382862640,Quai de la Gare,cycleway,,False,18.586,"LINESTRING (2.3736565 48.8374138, 2.3737612 48.8373208, 2.3738013 48.8372767)",,,,,,,,,
5936315381,411722080,0,"[35095633, 628759194, 628759195]",Pont de Bercy,cycleway,,False,195.236,"LINESTRING (2.3736565 48.8374138, 2.3737628 48.8374625, 2.3739866 48.8375706, 2.375722 48.838524)",,,,yes,,,,,
5936315383,5936315381,0,382862640,Quai de la Gare,cycleway,,False,14.78,"LINESTRING (2.3735405 48.8375226, 2.3736565 48.8374138)",,,,,,,,,
5936315383,6752716732,0,"[672988394, 719271347, 649108551]",Boulevard Vincent Auriol,cycleway,,True,286.204,"LINESTRING (2.3735405 48.8375226, 2.373421 48.8375201, 2.3732648 48.8374416, 2.3728622 48.8372363, 2.3719284 48.836753, 2.3718708 48.8366968, 2.3714376 48.8364613, 2.3713211 48.8364008, 2.3711406 48.8363041, 2.3709809 48.8362243, 2.3704457 48.8359807)",,,,,,,,,
5936315383,5905114038,0,728029441,Quai d'Austerlitz,cycleway,,False,653.9159999999999,"LINESTRING (2.3735405 48.8375226, 2.3734693 48.8376203, 2.3731937 48.837881, 2.3731263 48.8379364, 2.3727483 48.8382956, 2.3726224 48.838405, 2.3723038 48.8386338, 2.371215 48.8394318, 2.3711161 48.8395042, 2.3695507 48.8406513, 2.3680653 48.8417278, 2.3679993 48.8417733, 2.3679563 48.8417902, 2.3678049 48.8418432, 2.3677133 48.8418854, 2.3676632 48.8419244)",,,,,,,,,
5950669622,5950669619,0,630136797,Boulevard Raspail,service,,True,13.396,"LINESTRING (2.3319132 48.8353481, 2.332081 48.8353)",,,,,,,,parking_aisle,
5950669622,5582515581,0,"[630136800, 630136804]",Boulevard Raspail,"['cycleway', 'service']",,True,295.394,"LINESTRING (2.3319132 48.8353481, 2.331938 48.8352577, 2.3319161 48.8351989, 2.3319363 48.8351447, 2.331984 48.8351146, 2.3321509 48.8351131, 2.3322555 48.8351253, 2.3322974 48.8351681, 2.3315066 48.837279)",,,,,,,,parking_aisle,
5951390664,5951390673,0,630227637,Rue de Turbigo,cycleway,,False,55.580999999999996,"LINESTRING (2.3488545 48.863849, 2.348985 48.86381, 2.3490534 48.8637865, 2.3491066 48.8637682, 2.3492631 48.8637324, 2.3492682 48.863744, 2.3492745 48.8637584, 2.3492838 48.8638048, 2.3492942 48.863853, 2.3493077 48.8638762, 2.3493405 48.8638914, 2.3493864 48.8639035)",,,,,,,,,
5951390672,5951390673,0,630227638,Rue de Turbigo,cycleway,,False,6.667,"LINESTRING (2.3493018 48.8639258, 2.3493864 48.8639035)",,,,,,,,,
5951390673,5951390672,0,630227638,Rue de Turbigo,cycleway,,False,6.667,"LINESTRING (2.3493864 48.8639035, 2.3493018 48.8639258)",,,,,,,,,
5951390673,5951390664,0,630227637,Rue de Turbigo,cycleway,,False,55.581,"LINESTRING (2.3493864 48.8639035, 2.3493405 48.8638914, 2.3493077 48.8638762, 2.3492942 48.863853, 2.3492838 48.8638048, 2.3492745 48.8637584, 2.3492682 48.863744, 2.3492631 48.8637324, 2.3491066 48.8637682, 2.3490534 48.8637865, 2.348985 48.86381, 2.3488545 48.863849)",,,,,,,,,
5951390673,5951390676,0,630227639,Rue de Turbigo,cycleway,,False,131.445,"LINESTRING (2.3493864 48.8639035, 2.3500122 48.8640417, 2.3500975 48.8640621, 2.350173 48.86408, 2.3510816 48.8642954)",,,,,,,,,
5951390676,6369010749,0,4574383,Rue de Turbigo,cycleway,,False,20.299,"LINESTRING (2.3510816 48.8642954, 2.3512565 48.8642444, 2.3513179 48.8642046)",,,,,,,,,
5951390676,5951390673,0,630227639,Rue de Turbigo,cycleway,,False,131.445,"LINESTRING (2.3510816 48.8642954, 2.350173 48.86408, 2.3500975 48.8640621, 2.3500122 48.8640417, 2.3493864 48.8639035)",,,,,,,,,
5951390676,6369010748,0,630227639,Rue de Turbigo,cycleway,,False,25.291,"LINESTRING (2.3510816 48.8642954, 2.3513118 48.8643423, 2.351412 48.8643624)",,,,,,,,,
5994012589,5760817120,0,"[606749582, 606749584, 606749585, 606749586, 606749588, 48966548, 629058618]",Place Léon Blum,cycleway,,False,91.28200000000001,"LINESTRING (2.3805994 48.8576218, 2.3806296 48.8576287, 2.3806757 48.8577072, 2.3806641 48.8577956, 2.3806323 48.8579042, 2.3806224 48.8579313, 2.3805584 48.8579736, 2.3804571 48.8580405, 2.3804132 48.8580405, 2.3803148 48.8580416, 2.3801793 48.8580359, 2.3801351 48.8580354, 2.3799997 48.8579699, 2.3799876 48.8579612)",,,,,,,,,
5994012589,5760817921,0,"[606749582, 606749583, 48966548, 629058619, 629058620]",Place Léon Blum,cycleway,,False,75.553,"LINESTRING (2.3805994 48.8576218, 2.380501 48.8575984, 2.3803933 48.8575755, 2.3803553 48.8575672, 2.3802164 48.8575585, 2.3801638 48.8575437, 2.3801504 48.8575507, 2.3800069 48.8576344, 2.3799203 48.8576912, 2.3799034 48.8577019, 2.3798925 48.8578027, 2.3799063 48.8578298, 2.3799164 48.8578459)",,,,,,,,,
5994521669,5895962858,0,54147855,Boulevard Brune,cycleway,,True,408.95099999999996,"LINESTRING (2.3072005 48.8272098, 2.3072788 48.8271699, 2.3073232 48.8271526, 2.3087093 48.8268437, 2.3087429 48.8267896, 2.3087575 48.8267858, 2.3087924 48.8267771, 2.3088262 48.826768, 2.3088452 48.8267631, 2.3089273 48.8267927, 2.3092122 48.82673, 2.3092492 48.8266695, 2.309261 48.8266672, 2.3092953 48.8266604, 2.3093284 48.8266537, 2.309338 48.8266521, 2.3094262 48.826681, 2.3100066 48.8265531, 2.3100525 48.8265124, 2.3100828 48.8265051, 2.3101215 48.8264969, 2.3106297 48.826389, 2.3106689 48.8263806, 2.3107046 48.8263729, 2.3107234 48.8263688, 2.3107868 48.8263853, 2.3113138 48.8262691, 2.3113425 48.8262313, 2.3113577 48.8262279, 2.3113958 48.8262193, 2.3114306 48.8262118, 2.3114468 48.8262082, 2.3115083 48.8262272, 2.3122931 48.8260517)",,,,,,,,,
5995910588,2620159877,0,256339821,Boulevard Auguste Blanqui,cycleway,,True,30.884999999999998,"LINESTRING (2.3545254 48.8308769, 2.3548395 48.8309774, 2.3549052 48.8309979)",,,,,,,,,
5996498042,5263805755,0,"[14163843, 14163844, 14310596]",Tunnel de l'Étoile,cycleway,,False,598.1880000000001,"LINESTRING (2.2985548 48.8727775, 2.2985483 48.8727926, 2.2984942 48.8728522, 2.2984239 48.8728953, 2.2983164 48.8729401, 2.2975497 48.8731842, 2.2970648 48.8733497, 2.2962238 48.8736367, 2.2959364 48.8737661, 2.2957297 48.8738713, 2.2954048 48.8740207, 2.2950827 48.8741116, 2.2942178 48.8742728, 2.2940176 48.8743223, 2.2929349 48.8746552, 2.2923902 48.8748276, 2.2919592 48.8749503, 2.2914594 48.875016, 2.2912309 48.8749877)",,,7.5,,,yes,,,
5996498042,6736492393,0,816466387,Avenue des Champs-Élysées,cycleway,,True,115.96000000000001,"LINESTRING (2.2985548 48.8727775, 2.2981991 48.8728995, 2.2975008 48.8731191, 2.2973356 48.8731708, 2.2971498 48.8732249, 2.2971267 48.8732297)",,,2,,,,,,
5996498042,7510528253,0,816466390,Tunnel de l'Étoile,cycleway,,False,23.823999999999998,"LINESTRING (2.2985548 48.8727775, 2.2984875 48.8726837, 2.2984213 48.8725821)",,,7.5,,,,,,
5996511278,6507268101,0,"[815695336, 815695337, 627388211]","['Boulevard Brune', 'Boulevard Jourdan']",cycleway,,True,38.599000000000004,"LINESTRING (2.3252465 48.8230141, 2.3252848 48.823004, 2.3253498 48.8229535, 2.3255577 48.8229108, 2.3256691 48.822921, 2.3257213 48.8229092)",,,,,,,,,
5996511282,5702693105,0,77384610,Boulevard Brune,cycleway,,True,147.33499999999998,"LINESTRING (2.3253319 48.8233432, 2.3246615 48.8234923, 2.3245239 48.8235261, 2.323992 48.8236718, 2.323443 48.8237989)",,,,,,,,,
5996511282,5996511278,0,635794968,,cycleway,,True,37.128,"LINESTRING (2.3253319 48.8233432, 2.3253293 48.8233331, 2.3253206 48.8233069, 2.3252979 48.8232141, 2.3252901 48.8231823, 2.3252687 48.8231, 2.3252584 48.8230599, 2.3252465 48.8230141)",,,,,,,,,
5999158964,1836659281,0,54148861,Boulevard Kellermann,cycleway,,True,64.294,"LINESTRING (2.3504647 48.8210058, 2.3496569 48.820779)",,,,,,,,,
5999158964,683062009,0,172814723,,path,,False,14.868,"LINESTRING (2.3504647 48.8210058, 2.3504821 48.8209772, 2.3505237 48.820909, 2.3505403 48.8208817)",,,,,,,,,
6007197516,277541823,0,"[294840612, 48181495]",Boulevard Carnot,cycleway,,False,237.66000000000003,"LINESTRING (2.4129615 48.8439706, 2.4129461 48.8438985, 2.4128729 48.843507, 2.412858 48.8434079, 2.4129512 48.8427398, 2.4130008 48.8424365, 2.4130871 48.8418447)",,,,,,,,,
6007197516,1082077025,0,294840612,Boulevard Carnot,cycleway,,False,19.894,"LINESTRING (2.4129615 48.8439706, 2.4129775 48.8440446, 2.4129967 48.844148)",,,,,,,,,
6007197516,597221596,0,"[48181489, 637155764]",Avenue Courteline,cycleway,,True,113.12700000000001,"LINESTRING (2.4129615 48.8439706, 2.4130729 48.8439573, 2.41328 48.8439383, 2.4134829 48.8439199, 2.4143887 48.8438388, 2.4144484 48.8438148, 2.414483 48.8438133)",,,,,,,,,
6007197531,597221596,0,"[48181491, 606386207]",Avenue Courteline,cycleway,,False,30.408,"LINESTRING (2.4148951 48.8437783, 2.4147515 48.8437911, 2.4146112 48.8438037, 2.414483 48.8438133)",,,,,,,,,
6007197531,6007197528,0,637155765,,cycleway,,True,18.106,"LINESTRING (2.4148951 48.8437783, 2.4148419 48.8438207, 2.4148484 48.8438531, 2.4148684 48.8439271)",,,,,,,,,
6007271877,1353055873,0,690212291,,cycleway,,False,5.096,"LINESTRING (2.2988899 48.8414679, 2.2988617 48.8415098)",,,,,,,,,
6007271877,6776739660,0,"[690212290, 690434066, 637163799]",Rue Lecourbe,cycleway,,True,459.85299999999995,"LINESTRING (2.2988899 48.8414679, 2.2991149 48.8415348, 2.2995398 48.8416573, 2.299603 48.8416755, 2.3002264 48.841859, 2.3006362 48.8419797, 2.3017444 48.8422989, 2.3025222 48.8425407, 2.3026988 48.8425933, 2.3028139 48.8426087, 2.3040135 48.8429679, 2.304625 48.8431529)",,,,,,,,,
6007271882,36483364,0,690212293,Rue Charles Lecocq,cycleway,,False,3.373,"LINESTRING (2.2951904 48.8402494, 2.2951703 48.8402767)",,,,,,,,,
6007271882,6475434130,0,637163799,Rue Lecourbe,cycleway,,True,151.828,"LINESTRING (2.2951904 48.8402494, 2.2957555 48.8404306, 2.2962197 48.8405892, 2.2970373 48.8408711)",,,,,,,,,
6012912948,6012912943,0,637895420,Avenue du Maréchal Fayolle,cycleway,,True,3.112,"LINESTRING (2.2721579 48.8695235, 2.2721764 48.8695487)",,,,,,,,,
6012912948,277574237,0,23818636,Avenue de Pologne,cycleway,,True,14.505,"LINESTRING (2.2721579 48.8695235, 2.2721385 48.8695313, 2.2720832 48.8695236, 2.2720325 48.869511, 2.2719963 48.8694756)",,,,,,,,,
6030462930,209146479,0,640112941,Place Skanderbeg,cycleway,,True,56.343,"LINESTRING (2.3702192 48.9008785, 2.3702118 48.9004694, 2.3702516 48.9003754)",,,,,,,,,
6030462945,209142453,0,642290654,Place de Skanderbeg,cycleway,,False,7.872,"LINESTRING (2.3715643 48.9003509, 2.3714784 48.9003936)",,,,,,,,,
6030462945,271418747,0,640112945,Place Skanderbeg,cycleway,,True,66.771,"LINESTRING (2.3715643 48.9003509, 2.3716004 48.9003837, 2.3716468 48.9004676, 2.3716937 48.9005999, 2.3717125 48.9007118, 2.3717205 48.9008344, 2.371709 48.9009337)",,,,,,,,,
6030462948,6030462945,0,640112945,Place Skanderbeg,cycleway,,True,34.815,"LINESTRING (2.3711921 48.9001608, 2.3713195 48.9002049, 2.3714241 48.9002525, 2.3715643 48.9003509)",,,,,,,,,
6053005698,6148480557,0,656347857,Boulevard Voltaire,cycleway,,True,164.754,"LINESTRING (2.3806148 48.8575194, 2.380581 48.8574502, 2.3808119 48.8573083, 2.3819244 48.8566459, 2.3821677 48.856504)",,,,,,,,,
6074258149,6575397624,0,239959599,Rond-Point du Pont Mirabeau,cycleway,,False,15.850000000000001,"LINESTRING (2.2773495 48.8462369, 2.2773174 48.8462449, 2.2772236 48.8462644, 2.2771495 48.8462903)",,,,,,,,,
6074258149,2477310482,0,239959599,Rond-Point du Pont Mirabeau,cycleway,,False,24.178,"LINESTRING (2.2773495 48.8462369, 2.2774197 48.8462242, 2.2774737 48.8462144, 2.2775034 48.8462089, 2.2775531 48.8461996, 2.2775877 48.8461935, 2.2776481 48.8461558)",,,,,,,,,
6074258149,6074258147,0,700203175,,cycleway,,True,5.032,"LINESTRING (2.2773495 48.8462369, 2.277334 48.8462285, 2.2773289 48.8462203, 2.2773157 48.8461988)",,,,,,,,,
6100300945,277581745,0,795908932,,cycleway,,False,17.051000000000002,"LINESTRING (2.2841388 48.8771506, 2.2841874 48.8772053, 2.2842155 48.8772347, 2.2842587 48.8772821)",,,,,,,,,
6100300945,299014749,0,"[637419504, 637419505]",Avenue de la Grande Armée,primary,50,True,21.974,"LINESTRING (2.2841388 48.8771506, 2.2842093 48.8771375, 2.284259 48.8771333, 2.2844348 48.8771474)",3,,,,,,,,
6102997563,6102997567,0,650606310,Avenue des Canadiens,cycleway,,False,105.917,"LINESTRING (2.4612098 48.8184612, 2.4615155 48.8186133, 2.4621472 48.8189484, 2.4621827 48.8189992, 2.4621971 48.8190413, 2.4622008 48.8190897, 2.4621961 48.819108)",,,,,,,,,
6102997563,2736300205,0,650606310,Avenue des Canadiens,cycleway,,False,196.29,"LINESTRING (2.4612098 48.8184612, 2.4607839 48.8182493, 2.4607195 48.8182279, 2.4606312 48.8181979, 2.4599427 48.8178709, 2.4598947 48.8178348, 2.4598452 48.8177967, 2.4596179 48.8176976, 2.4590397 48.8174319)",,,,,,,,,
6102997563,2848227007,0,"[280773656, 650606309]",,footway,,False,72.985,"LINESTRING (2.4612098 48.8184612, 2.4611223 48.8184972, 2.4607423 48.8182926, 2.4606862 48.8182435, 2.4606403 48.8181956, 2.4606119 48.8181391, 2.4606349 48.8180528)",,,,,,yes,,,
6102997565,6102997567,0,650606310,Avenue des Canadiens,cycleway,,False,9.364999999999998,"LINESTRING (2.4623076 48.819149, 2.4622072 48.8191138, 2.4621961 48.819108)",,,,,,,,,
6102997567,6102997565,0,650606310,Avenue des Canadiens,cycleway,,False,9.364999999999998,"LINESTRING (2.4621961 48.819108, 2.4622072 48.8191138, 2.4623076 48.819149)",,,,,,,,,
6102997567,6102997563,0,650606310,Avenue des Canadiens,cycleway,,False,105.917,"LINESTRING (2.4621961 48.819108, 2.4622008 48.8190897, 2.4621971 48.8190413, 2.4621827 48.8189992, 2.4621472 48.8189484, 2.4615155 48.8186133, 2.4612098 48.8184612)",,,,,,,,,
6102997567,7214211527,0,"[662696964, 662697368, 702192838, 772716490, 648841976]",Route de la Pyramide,path,,False,3064.307,"LINESTRING (2.4621961 48.819108, 2.46218 48.8191519, 2.4620982 48.8192641, 2.4619862 48.8194177, 2.4618676 48.8195559, 2.4617388 48.8197052, 2.4616362 48.8198138, 2.4614035 48.819993, 2.4610508 48.8202089, 2.4607162 48.8204341, 2.4602167 48.8207452, 2.4602247 48.8207692, 2.4600604 48.8209012, 2.4598029 48.8211502, 2.4595635 48.8214235, 2.4593168 48.8217427, 2.4589627 48.8222186, 2.4588426 48.8223922, 2.4587113 48.8225798, 2.458382 48.8230111, 2.4581815 48.8232747, 2.4579368 48.8235722, 2.4578412 48.8236802, 2.4577887 48.8236873, 2.4577296 48.8236927, 2.4576478 48.8237104, 2.4575719 48.8237472, 2.4575393 48.8237849, 2.457527 48.8238267, 2.4575342 48.8238996, 2.4575311 48.8239872, 2.4575188 48.8240291, 2.4574734 48.8240989, 2.457169 48.8244318, 2.455954 48.8256122, 2.4546839 48.8267062, 2.4546075 48.8267424, 2.4546053 48.8267424, 2.4544519 48.8267424, 2.4543062 48.8267729, 2.4541703 48.8268165, 2.4540804 48.8268836, 2.4540335 48.8269666, 2.454038 48.8270637, 2.4540429 48.8271379, 2.454024 48.8272035, 2.4539896 48.8272727, 2.4539235 48.8273379, 2.4517125 48.8289919, 2.451362 48.8292365, 2.4509919 48.8295111, 2.4503146 48.8300231, 2.448938 48.8310768, 2.4473239 48.8322412, 2.4462631 48.832985, 2.4453619 48.8335491, 2.4451782 48.8336762, 2.4449386 48.8338444, 2.4446705 48.8340478, 2.4444727 48.834209, 2.4432255 48.8351841, 2.4415202 48.8364682, 2.4413369 48.8366031, 2.4411805 48.8367182, 2.4407632 48.8370253, 2.4392073 48.8381344, 2.4377449 48.8391802, 2.4376696 48.8392341, 2.4375984 48.8392878, 2.4375434 48.8393292, 2.4366358 48.8400132, 2.4362504 48.8402957)",,,3,,,,,,
6130758804,6130758802,0,166031131,Boulevard Diderot,cycleway,,True,511.592,"LINESTRING (2.3874042 48.8474195, 2.3874956 48.8473576, 2.3875472 48.847345, 2.3876448 48.8473534, 2.3890677 48.8475232, 2.3906454 48.8476999, 2.3929255 48.847957, 2.3940449 48.8480866, 2.3941789 48.8481934)",,,,,,,,,
6130758810,2105491756,0,654248640,Boulevard Diderot,cycleway,,True,10.791,"LINESTRING (2.3818936 48.8468857, 2.3818674 48.8467902)",,,,,,,,,
6130758810,1775836979,0,"[166031132, 166100245]",Boulevard Diderot,cycleway,,True,360.647,"LINESTRING (2.3818936 48.8468857, 2.3818466 48.8468787, 2.3817929 48.8468665, 2.3817538 48.8468576, 2.381656 48.8468432, 2.3815742 48.8468326, 2.3814623 48.8468283, 2.379792 48.8466372, 2.3797041 48.8466302, 2.3796254 48.8466238, 2.3792767 48.8465831, 2.3788424 48.8465234, 2.3777749 48.8464034, 2.3775863 48.8463878, 2.3775597 48.8463897, 2.3775182 48.8463927, 2.3774322 48.8464165, 2.3773014 48.8464578, 2.3772799 48.8464558, 2.3772242 48.846429, 2.3771606 48.8463978, 2.3770987 48.8463693)",,,,,,,,,
6148475424,2721077063,0,"[257350979, 606749596, 606749597]",Boulevard Macdonald,cycleway,,True,46.86899999999999,"LINESTRING (2.3702158 48.8988838, 2.3701529 48.8988388, 2.3701549 48.898787, 2.3701592 48.8987231, 2.3701584 48.8986509, 2.3703412 48.898577, 2.3703437 48.8985457)",,,,,,,,,
6148480557,30183344,0,660694340,Boulevard Voltaire,cycleway,,False,6.476,"LINESTRING (2.3821677 48.856504, 2.3822274 48.856547)",,,,,,,,,
6148480557,6632294893,0,"[656347857, 670921874]",Boulevard Voltaire,cycleway,,True,605.1479999999999,"LINESTRING (2.3821677 48.856504, 2.3827415 48.8561599, 2.3832528 48.8558543, 2.3842279 48.8552761, 2.384809 48.854929, 2.3852131 48.8546814, 2.3853449 48.8546012, 2.3860824 48.8541609, 2.3865744 48.8538672, 2.3875218 48.8533017, 2.3876213 48.8532423, 2.3877439 48.8531691, 2.3882475 48.8528685, 2.388289 48.852844)",,,,,,,,,
6148480558,30183255,0,656347850,,cycleway,,False,6.059,"LINESTRING (2.3809097 48.857408, 2.3808514 48.8573693)",,,,,,,,,
6148480558,5994012589,0,656347853,Boulevard Voltaire,cycleway,,True,33.28,"LINESTRING (2.3809097 48.857408, 2.3806295 48.8575761, 2.3805994 48.8576218)",,,,,,,,,
6148480560,153515015,0,660694339,,cycleway,,False,6.457,"LINESTRING (2.3834036 48.8559226, 2.3833433 48.8558802)",,,,,,,,,
6148480560,6148480558,0,656347853,Boulevard Voltaire,cycleway,,True,246.11399999999998,"LINESTRING (2.3834036 48.8559226, 2.3829005 48.856228, 2.3823077 48.856583, 2.3809097 48.857408)",,,,,,,,,
6156698592,5760792405,0,607979641,Rue de Rivoli,cycleway,,False,39.594,"LINESTRING (2.3611358 48.8551774, 2.3616451 48.855057)",,,,,,,,,
6156698592,26401646,0,657323916,,cycleway,,False,2.954,"LINESTRING (2.3611358 48.8551774, 2.3611386 48.8552039)",,,,,,,,,
6156698592,5480567021,0,607979641,Rue de Rivoli,cycleway,,False,83.031,"LINESTRING (2.3611358 48.8551774, 2.3610098 48.8552091, 2.3600691 48.8554323)",,,,,,,,,
6171131970,675843299,0,53473095,Rue de Croulebarbe,cycleway,,True,146.04199999999997,"LINESTRING (2.3513198 48.8329561, 2.3511773 48.832962, 2.3505374 48.83252, 2.349831 48.832127)",,,,,,,,,
6194954302,5749052529,0,606333596,Rue Friant,cycleway,,True,38.363,"LINESTRING (2.3249658 48.8270491, 2.324955 48.8269248, 2.3249594 48.8269073, 2.3249588 48.8268815, 2.3249559 48.8268472, 2.3249444 48.8268155, 2.3249136 48.8267587, 2.3249188 48.8267091)",,,,,,,,,
