u,v,key,osmid,oneway,lanes,name,highway,length,geometry,maxspeed,bridge,access,width,tunnel,area,junction,service
1041714613,1041714598,0,24690430,True,2,Carrera 19A,residential,79.056,"LINESTRING (-74.0690537 4.6530334, -74.06918020000001 4.6523337)",30,,,,,,,
1041714613,1041714620,0,89874957,False,2,Calle 63C,residential,61.361,"LINESTRING (-74.0690537 4.6530334, -74.0695987 4.6531306)",30,,,,,,,
1041714613,1041714708,0,89874957,False,2,Calle 63C,residential,60.088,"LINESTRING (-74.0690537 4.6530334, -74.06851949999999 4.6529411)",30,,,,,,,
1041714652,283342329,0,89875323,False,2,Calle 63A,residential,58.461,"LINESTRING (-74.0693163 4.6515713, -74.06879790000001 4.6514741)",30,,,,,,,
1041714652,263369162,0,24690430,True,2,Carrera 19A,residential,117.45700000000001,"LINESTRING (-74.0693163 4.6515713, -74.0693584 4.6513063, -74.0694699 4.6506522, -74.0694666 4.6506002, -74.0694613 4.6505812, -74.0694472 4.6505304)",30,,,,,,,
1041714652,498604664,0,89875323,False,2,Calle 63A,residential,59.813,"LINESTRING (-74.0693163 4.6515713, -74.0696772 4.6516389, -74.0698467 4.6516707)",30,,,,,,,
1041859381,968370526,0,734633051,True,4,Calle 76,tertiary,104.472,"LINESTRING (-74.0624773 4.6650034, -74.0632708 4.6655106)",30,,,,,,,
1041859381,7085206306,0,734633050,True,2,Carrera 20C,residential,3.295,"LINESTRING (-74.0624773 4.6650034, -74.0624655 4.6650306)",30,,,,,,,
1604495627,6313420785,0,89759584,False,2,Calle 48,residential,227.703,"LINESTRING (-74.0769566 4.6379324, -74.0772669 4.6379849, -74.077755 4.6380702, -74.0787515 4.6382308, -74.07890329999999 4.6382585, -74.07898350000001 4.6382649)",,,,,,,,
2863283583,264154435,0,24350397,True,2,Calle 37,residential,149.561,"LINESTRING (-74.07981650000001 4.6256785, -74.0797603 4.6257022, -74.0791996 4.6259385, -74.0785771 4.6262104)",30,,,,,,,
2863283617,263776708,0,513133485,True,2,Diagonal 44 Bis,tertiary,98.286,"LINESTRING (-74.0698194 4.6322626, -74.0703627 4.6329612)",30,,,,,,,
3491503458,2863283617,0,342122724,True,,Carrera 16,residential,28.583000000000002,"LINESTRING (-74.0697727 4.6320107, -74.06977379999999 4.6320398, -74.069778 4.6320714, -74.0698111 4.6321945, -74.06981589999999 4.6322276, -74.0698194 4.6322626)",,,,,,,,
3491503458,263544219,0,89748911,True,2,Diagonal 43 Bis,tertiary,133.79500000000002,"LINESTRING (-74.0697727 4.6320107, -74.0690867 4.6311539, -74.0690185 4.6310712)",30,,,,,,,
3580893724,3580893718,0,749029562,False,2,Avenida Carrera 89,secondary,129.844,"LINESTRING (-74.162099 4.6436539, -74.16298020000001 4.6428844)",30,,,,,,,
3580893724,1057516583,0,"[91081172, 91081124]",False,2,Calle 2,tertiary,478.369,"LINESTRING (-74.162099 4.6436539, -74.16190210000001 4.643409, -74.1616978 4.6431583, -74.16150690000001 4.6429278, -74.1613303 4.6427146, -74.1611788 4.6425317, -74.1610428 4.6423768, -74.1608485 4.6421578, -74.1606659 4.6419565, -74.1605077 4.6417686, -74.1601045 4.6413216, -74.1599466 4.6411543, -74.15990720000001 4.6411125, -74.159539 4.6407096, -74.15927069999999 4.6404058)",30,,,,,,,
3580893724,7073537965,0,749029562,False,2,Avenida Carrera 89,secondary,243.798,"LINESTRING (-74.162099 4.6436539, -74.16183409999999 4.6438858, -74.1616083 4.6440901, -74.1614075 4.6442827, -74.1610239 4.6446226, -74.1608116 4.6447935, -74.1604531 4.6451077)",30,,,,,,,
3879067304,263544245,0,24313817,True,2,Carrera 16,residential,80.861,"LINESTRING (-74.0670023 4.6484536, -74.0668811 4.6491707)",,,,,,,,
3879067304,5539171439,0,89759770,True,1,Calle 61,tertiary,102.143,"LINESTRING (-74.0670023 4.6484536, -74.0670535 4.6484911, -74.06745340000001 4.6485104, -74.067813 4.6485251, -74.06790580000001 4.6484943)",30,,,,,,,
4004473089,2863283593,0,89574300,True,2,Calle 37,residential,15.367,"LINESTRING (-74.0754513 4.6265701, -74.07531539999999 4.6265427)",30,,,,,,,
4004473089,264154324,0,89574341,True,,Carrera 24,residential,273.093,"LINESTRING (-74.0754513 4.6265701, -74.0755782 4.6257751, -74.0756799 4.6249112, -74.0757789 4.6241363)",30,,,,,,,
5102158168,268383664,0,25973483,True,2,Calle 63D,residential,57.551,"LINESTRING (-74.0683725 4.6538915, -74.0688806 4.6539983)",30,,,,,,,
5102158168,283342324,0,601899187,True,2,Calle 64,tertiary,110.334,"LINESTRING (-74.0683725 4.6538915, -74.06914879999999 4.6545127)",30,,,,,,,
5102158168,1041714708,0,89874833,True,2,Carrera 19,residential,107.52799999999999,"LINESTRING (-74.0683725 4.6538915, -74.06836 4.6538213, -74.06835839999999 4.6537651, -74.06851949999999 4.6529411)",30,,,,,,,
5171726923,3879067304,0,24313817,True,2,Carrera 16,residential,107.943,"LINESTRING (-74.0671578 4.6474953, -74.0670023 4.6484536)",,,,,,,,
5171726923,5171726924,0,675547579,False,2,Calle 60,tertiary,21.421,"LINESTRING (-74.0671578 4.6474953, -74.0673465 4.647537)",30,,,,,,,
5171726924,5171726923,0,675547579,False,2,Calle 60,tertiary,21.421,"LINESTRING (-74.0673465 4.647537, -74.0671578 4.6474953)",30,,,,,,,
5171726924,263369239,0,675547580,True,2,Calle 60,tertiary,80.781,"LINESTRING (-74.0673465 4.647537, -74.06806570000001 4.647655)",30,,,,,,,
5175544211,263776877,0,89724957,True,2,Diagonal 40A Bis,tertiary,99.885,"LINESTRING (-74.07010080000001 4.6301924, -74.0709781 4.630398)",30,,,,,,,
5175544211,3491503458,0,89720045,True,2,Carrera 16,residential,205.438,"LINESTRING (-74.07010080000001 4.6301924, -74.07004449999999 4.6304756, -74.06989400000001 4.6313043, -74.0697727 4.6320107)",30,,,,,,,
5175544214,263777015,0,89748977,True,2,Carrera 19,tertiary,99.354,"LINESTRING (-74.0717813 4.6342297, -74.0718068 4.6340783, -74.07186110000001 4.633799, -74.0719339 4.6334089, -74.0719447 4.6333512)",,,,,,,,
5175544214,264154305,0,89753652,True,2,Calle 45A Bis,residential,78.60799999999999,"LINESTRING (-74.0717813 4.6342297, -74.0718444 4.6342407, -74.0724795 4.634354)",30,,,,,,,
5449073430,266023850,0,"[734633049, 40936938, 89890523]",True,2,"['Carrera 20', 'Carrera 20C']","['tertiary', 'residential']",230.657,"LINESTRING (-74.0651009 4.66068, -74.06502740000001 4.6608028, -74.0646844 4.6612924, -74.0646253 4.6613796, -74.064345 4.6619174, -74.06405169999999 4.6624675)",30,,,,,,,
6854339374,312656265,0,734633047,True,3,Carrera 19,residential,4.286,"LINESTRING (-74.0643606 4.6602277, -74.0643814 4.6601952)",,,,,,,,
253761985,5103638523,0,67287311,True,2,Calle 33,residential,76.80000000000001,"LINESTRING (-74.0677141 4.6200653, -74.0677924 4.6201028, -74.06824640000001 4.6203201, -74.068313 4.6203437, -74.0683446 4.6203468)",30,,,,,,,
253761985,5384764647,0,"[89718072, 311788188, 529509108]",True,"['3', '2']",Avenida Carrera 7,primary,306.029,"LINESTRING (-74.0677141 4.6200653, -74.0678484 4.6197567, -74.0679152 4.6196039, -74.06816430000001 4.6190776, -74.068327 4.618617, -74.0685118 4.6181171, -74.0685661 4.6179861, -74.0686676 4.6177466, -74.0687123 4.6176176, -74.0687355 4.6175561, -74.0687504 4.6175166)",30,,,,,,,
253762072,312644380,0,28457634,False,2,Carrera 19B,residential,114.602,"LINESTRING (-74.057789 4.6731292, -74.0573715 4.6740721)",30,,,,,,,
253762072,312644380,1,"[89580906, 28457627, 37319693]",False,2,"['Carrera 19C', 'Calle 87', 'Calle 86A']",residential,246.87099999999998,"LINESTRING (-74.057789 4.6731292, -74.0583429 4.6733639, -74.0578735 4.6743179, -74.0575046 4.6741463, -74.0573715 4.6740721)",30,,,,,,,
253762072,268083093,0,28457634,False,2,Carrera 19B,residential,175.784,"LINESTRING (-74.057789 4.6731292, -74.0578591 4.6729977, -74.0579771 4.6727673, -74.0584794 4.6717062)",30,,,,,,,
253762112,723971178,0,23430419,True,2,Calle 74,tertiary,5.176,"LINESTRING (-74.07210000000001 4.6689115, -74.07206480000001 4.6688809)",30,,,,,,,
253762115,264718127,0,89616068,False,2,Carrera 13,residential,103.668,"LINESTRING (-74.0591622 4.6602465, -74.0596841 4.6594728)",30,,,,,,,
253762115,3236651030,0,89616122,True,3,Calle 74,tertiary,214.072,"LINESTRING (-74.0591622 4.6602465, -74.05757370000001 4.6591512)",30,,,,,,,
253762115,254347520,0,"[89616068, 639468918]",False,2,Carrera 13,residential,247.26000000000002,"LINESTRING (-74.0591622 4.6602465, -74.05851610000001 4.6611368, -74.0579977 4.6618946, -74.05788029999999 4.6620662)",30,,,,,,,
253762143,283253380,0,89874997,False,2,Calle 67,tertiary,101.706,"LINESTRING (-74.0676916 4.656781, -74.06691669999999 4.656291)",30,,,,,,,
253762143,312656480,0,89874997,False,2,Calle 67,tertiary,230.06599999999997,"LINESTRING (-74.0676916 4.656781, -74.06833930000001 4.6571896, -74.0688555 4.6575376, -74.0694204 4.6579258)",30,,,,,,,
253762143,976533136,0,89890128,True,2,Carrera 20,tertiary,198.13099999999997,"LINESTRING (-74.0676916 4.656781, -74.0672945 4.6573815, -74.06699279999999 4.6578529, -74.0667059 4.6582673)",30,,,,,,,
253762149,2807693387,0,89616129,True,2,Calle 77,residential,76.667,"LINESTRING (-74.0581846 4.6631389, -74.0576003 4.6627698)",30,,,,,,,
253762292,263470965,0,89618028,True,3,Avenida Carrera 11,secondary,101.647,"LINESTRING (-74.0556818 4.661731, -74.05618920000001 4.6609695)",30,,,,,,,
253845435,267899265,0,24435327,True,2,Calle 82,tertiary,182.72199999999998,"LINESTRING (-74.05634860000001 4.6677915, -74.0558951 4.6675102, -74.055643 4.6673625, -74.05546560000001 4.6672582, -74.0549398 4.666938)",30,,,,,,,
253845435,6498453913,0,89601066,True,3,Avenida Carrera 15,secondary,271.93800000000005,"LINESTRING (-74.05634860000001 4.6677915, -74.055948 4.6686123, -74.0558734 4.6687747, -74.0556867 4.6691816, -74.0556431 4.6692808, -74.05557109999999 4.6694311, -74.0553735 4.6698534, -74.05532460000001 4.669959, -74.0553037 4.6700041)",30,,,,,,,
254347517,267899323,0,89617622,True,2,Calle 76,tertiary,199.622,"LINESTRING (-74.0529196 4.6588075, -74.0529829 4.6588496, -74.0536276 4.6592779, -74.0540781 4.6595772, -74.05441829999999 4.6598033)",30,,,,,,,
254347520,267890881,0,639468916,False,2,Carrera 13,residential,82.345,"LINESTRING (-74.05788029999999 4.6620662, -74.0574726 4.6626853)",30,,,,,,,
254347520,262650525,0,"[639468913, 639468914]",True,2,Calle 76,tertiary,162.485,"LINESTRING (-74.05788029999999 4.6620662, -74.0580283 4.6621604, -74.05859700000001 4.6625224, -74.05911469999999 4.6628546)",30,,,,,,,
254347520,253762115,0,"[89616068, 639468918]",False,2,Carrera 13,residential,247.26,"LINESTRING (-74.05788029999999 4.6620662, -74.0579977 4.6618946, -74.05851610000001 4.6611368, -74.0591622 4.6602465)",30,,,,,,,
254347527,475150478,0,39637704,False,2,Calle 120A,residential,207.334,"LINESTRING (-74.0311852 4.6973482, -74.0312529 4.6973745, -74.0328569 4.6979977, -74.03292829999999 4.6980255)",30,,,,,,,
254530369,262545907,0,24249685,False,2,Calle 44C Bis,residential,110.613,"LINESTRING (-74.0885416 4.6437394, -74.0885784 4.6437992, -74.08909149999999 4.6445695)",30,,,,,,,
254530369,262419941,0,"[90654721, 608214171]",True,3,Avenida Carrera 50,primary,245.15300000000002,"LINESTRING (-74.0885416 4.6437394, -74.0890897 4.6433786, -74.08924639999999 4.6432789, -74.0903474 4.6425693, -74.0903962 4.6425379)",30,,,,,,,
255338653,262650266,0,389103406,True,2,Calle 90,residential,363.15,"LINESTRING (-74.0567606 4.6763621, -74.0560674 4.6760159, -74.0552687 4.6755903, -74.0545637 4.6752146, -74.0538545 4.6748537)",30,,,,,,,
255338653,5346478442,0,600876138,False,2,Calle 90,residential,197.326,"LINESTRING (-74.0567606 4.6763621, -74.0574759 4.6767394, -74.0581506 4.6770967, -74.05833560000001 4.6771897)",30,,,,,,,
255338671,475165036,0,"[525665515, 39639476, 28549325]",False,2,"['Carrera 8', 'Calle 128']",residential,675.1070000000001,"LINESTRING (-74.0320969 4.7045328, -74.032105 4.7048972, -74.0320943 4.7052391, -74.0320141 4.7077317, -74.0311485 4.7075744, -74.03051809999999 4.7074453, -74.0302461 4.7074071, -74.0300917 4.7073776, -74.0297961 4.7073325, -74.02918390000001 4.7072009)",30,,,,,,,
255470785,333614420,0,524463939,True,2,Avenida Carrera 68,primary,251.914,"LINESTRING (-74.1197086 4.6351829, -74.119387 4.6359373, -74.1193056 4.6360943, -74.1192535 4.6361792, -74.1191822 4.6362914, -74.1191038 4.6363945, -74.1190167 4.6365062, -74.1189418 4.6365898, -74.1188669 4.6366694, -74.1187183 4.6368113, -74.11857879999999 4.6369441, -74.1184736 4.6370476)",30,,,,,,,
255470886,312656406,0,89890856,True,2,Carrera 23,residential,416.015,"LINESTRING (-74.0665059 4.6625385, -74.06690570000001 4.6618617, -74.0673649 4.661116, -74.0676508 4.660683, -74.0679074 4.6602377, -74.0681967 4.6597913, -74.0684624 4.6593465)",30,,,,,,,
255471025,261830053,0,89759238,True,2,Carrera 20,tertiary,12.555,"LINESTRING (-74.070008 4.6505175, -74.0700093 4.6506304)",30,,,,,,,
255471025,263369165,0,89759865,True,3,Avenida Calle 63,primary,65.489,"LINESTRING (-74.070008 4.6505175, -74.0694264 4.6504134)",30,,,,,,,
255471027,1041714606,0,89874826,False,2,Calle 63D,residential,54.282,"LINESTRING (-74.0694075 4.6541112, -74.06989059999999 4.6541916)",30,,,,,,,
255471027,283342324,0,89890128,True,2,Carrera 20,tertiary,53.076,"LINESTRING (-74.0694075 4.6541112, -74.0693835 4.6541554, -74.06914879999999 4.6545127)",30,,,,,,,
255471027,268383664,0,533186939,False,2,Calle 63D,residential,59.730000000000004,"LINESTRING (-74.0694075 4.6541112, -74.0692487 4.6540767, -74.0688806 4.6539983)",30,,,,,,,
255471043,1041859337,0,23502415,True,2,Carrera 23,residential,92.69,"LINESTRING (-74.0653763 4.6643544, -74.0657957 4.6636332)",30,,,,,,,
255471043,354855992,0,76698968,True,2,Calle 74,tertiary,117.822,"LINESTRING (-74.0653763 4.6643544, -74.06448469999999 4.6637773)",30,,,,,,,
260480449,5106051100,0,173374789,True,1,,trunk_link,16.346,"LINESTRING (-74.14579670000001 4.595034, -74.14572560000001 4.5950096, -74.1456613 4.5949767)",30,,,,,,,
260480471,310967403,0,90048198,False,2,Carrera 51B,residential,21.583,"LINESTRING (-74.13217059999999 4.5940335, -74.1321222 4.5941536, -74.132098 4.5942136)",30,,,,,,,
260480606,332383959,0,28118584,False,2,Calle 33 Sur,tertiary,71.384,"LINESTRING (-74.1206574 4.5943713, -74.12067589999999 4.5944693, -74.12077650000001 4.5950022)",30,,,,,,,
260480611,332015629,0,90058568,False,2,Calle 27B Sur,residential,71.482,"LINESTRING (-74.1152141 4.5956938, -74.1152463 4.5958041, -74.1153941 4.5963111)",30,,,,,,,
260480650,310984256,0,89985305,True,2,Calle 2,tertiary,519.729,"LINESTRING (-74.10189870000001 4.6020742, -74.10199590000001 4.6021293, -74.10210480000001 4.6021909, -74.1021954 4.6022422, -74.10226830000001 4.6022893, -74.1023142 4.6023189, -74.1025542 4.6024742, -74.1029928 4.602758, -74.1031875 4.602884, -74.10337560000001 4.6030126, -74.1037776 4.6032875, -74.1038152 4.6033132, -74.10442329999999 4.6037349, -74.10445900000001 4.6037536, -74.1044946 4.6037656, -74.1045451 4.6037823, -74.1045759 4.6037974, -74.1046 4.6038125, -74.1048961 4.6040265, -74.10518380000001 4.6042344, -74.105486 4.6044528, -74.1056378 4.6045625, -74.1057902 4.6046713)",30,,,,,,,
260480703,6498468491,0,24157130,True,2,,trunk_link,128.298,"LINESTRING (-74.0819951 4.6256166, -74.08186360000001 4.6257586, -74.08155960000001 4.6261361, -74.0815178 4.6261834, -74.0814649 4.6262236, -74.08141910000001 4.6262445, -74.08137809999999 4.626255, -74.0813229 4.6262615, -74.081157 4.626259, -74.08112300000001 4.6262567)",30,,permissive,,,,,
260487058,354856338,0,89901815,True,2,Calle 77,residential,103.148,"LINESTRING (-74.0611928 4.6653205, -74.06122910000001 4.6653432, -74.06198120000001 4.6658135)",30,,,,,,,
260627335,1041859381,0,"[89901713, 639468919]",True,4,Calle 76,tertiary,172.024,"LINESTRING (-74.0611723 4.6641659, -74.0612218 4.6641969, -74.0612292 4.6642016, -74.0617048 4.6644998, -74.0624773 4.6650034)",30,,,,,,,
260697697,495689433,0,"[89699502, 89696159]",True,2,Avenida Carrera 14,trunk,963.647,"LINESTRING (-74.1190038 4.5759297, -74.1187755 4.5759721, -74.11857910000001 4.5760019, -74.1185129 4.5760099, -74.1183389 4.5760309, -74.11805769999999 4.5760637, -74.11789690000001 4.5760835, -74.1177533 4.5761032, -74.11752250000001 4.5761425, -74.11721729999999 4.5761944, -74.11700949999999 4.5762298, -74.1167954 4.5762662, -74.11648409999999 4.5763153, -74.1158052 4.5764224, -74.1153918 4.5764876, -74.1151559 4.5765248, -74.1149771 4.5765541, -74.1148937 4.5765704, -74.1148421 4.5765804, -74.1145633 4.5766406, -74.114373 4.5766872, -74.1139048 4.576804, -74.113617 4.5768835, -74.11340370000001 4.5769494, -74.11323230000001 4.5769995, -74.1130781 4.5770447, -74.1122634 4.5772933, -74.1115291 4.5775215, -74.11095659999999 4.5776921, -74.1108327 4.5777292, -74.11071819999999 4.5777634, -74.11063 4.5777897, -74.11053819999999 4.5778171)",30,,,,,,,
260697697,2419406365,0,739117938,False,2,Diagonal 38 Bis Sur,tertiary,113.81099999999999,"LINESTRING (-74.1190038 4.5759297, -74.11903909999999 4.5758775, -74.1190948 4.5757952, -74.11920430000001 4.5756425, -74.1192587 4.575569, -74.1193167 4.5755026, -74.1193779 4.5754464, -74.1194479 4.5753972, -74.11956619999999 4.5753377, -74.11962459999999 4.5753019, -74.119677 4.5752642, -74.1196956 4.5752412, -74.11971029999999 4.5752133)",30,,,,,,,
260697716,266529369,0,89696159,True,2,Avenida Carrera 14,trunk,12.847,"LINESTRING (-74.106865 4.5790091, -74.1067613 4.5790607)",30,,,,,,,
260697716,266529375,0,89481609,True,2,Calle 27 Sur,secondary,565.232,"LINESTRING (-74.106865 4.5790091, -74.1067991 4.5789558, -74.1065174 4.57872, -74.10631619999999 4.5785653, -74.1059269 4.5782493, -74.1055839 4.5779874, -74.105013 4.5775369, -74.10485319999999 4.5774108, -74.104676 4.5772709, -74.1041151 4.576828, -74.10377219999999 4.5765572, -74.1032009 4.576106, -74.10286739999999 4.5758537)",30,,,,,,,
260697728,316162250,0,89481753,True,2,Avenida Carrera 14,trunk,54.07,"LINESTRING (-74.0999094 4.5825737, -74.0994803 4.582805)",30,,,,,,,
260697728,501815185,0,89481273,False,2,Calle 18A Sur,residential,224.652,"LINESTRING (-74.0999094 4.5825737, -74.0998756 4.5825224, -74.0998262 4.5824473, -74.0998007 4.5824085, -74.0997519 4.5823438, -74.0996909 4.5822692, -74.0996408 4.5822161, -74.0995617 4.5821375, -74.0992744 4.5818802, -74.09846949999999 4.5811627)",30,,,,,,,
260697742,316161039,0,89481753,True,2,Avenida Carrera 14,trunk,224.791,"LINESTRING (-74.0983308 4.5835125, -74.0982846 4.5835437, -74.09793860000001 4.5837757, -74.0977819 4.5838821, -74.09762600000001 4.5839833, -74.097514 4.5840496, -74.0973927 4.5841159, -74.0972737 4.584177, -74.0969242 4.5843525, -74.09657780000001 4.5845219)",30,,,,,,,
260697748,5207118596,0,562364022,True,2,Avenida Carrera 14,trunk,10.185,"LINESTRING (-74.09447059999999 4.5856178, -74.0943994 4.5856757)",30,,,,,,,
260697748,316161126,0,89481483,True,2,Avenida Calle 11 Sur,secondary,270.458,"LINESTRING (-74.09447059999999 4.5856178, -74.09442900000001 4.5855657, -74.09416830000001 4.58524, -74.0940672 4.5851217, -74.09402369999999 4.5850745, -74.09397610000001 4.5850306, -74.0938118 4.5848832, -74.09345 4.5845588, -74.0931758 4.5843128, -74.0930884 4.5842367, -74.0927287 4.5839235)",30,,,,,,,
260697755,266678319,0,89083120,True,2,Avenida Carrera 14,trunk,191.921,"LINESTRING (-74.0888593 4.5918563, -74.0887942 4.5918959, -74.0887267 4.5919381, -74.08865160000001 4.5919936, -74.08857279999999 4.592061, -74.0885036 4.5921265, -74.0882081 4.5924778, -74.0876863 4.5931121)",30,,,,,,,
260697755,261993640,0,89613132,True,3,Avenida Calle 1,secondary,26.776000000000003,"LINESTRING (-74.0888593 4.5918563, -74.0889126 4.5918926, -74.089001 4.5919521, -74.0890615 4.5919879)",30,,,,,,,
260697765,261784159,0,"[89068925, 74773911]",True,2,Avenida Jiménez de Quesada,tertiary,112.43299999999999,"LINESTRING (-74.0798389 4.603504, -74.0798071 4.6034777, -74.0795182 4.6032383, -74.0790647 4.6028507)",30,,,,,,,
260697765,260697766,0,89068919,True,2,Avenida Carrera 14,trunk,29.166,"LINESTRING (-74.0798389 4.603504, -74.07980689999999 4.6035448, -74.07971879999999 4.6036573, -74.0796769 4.6037107)",30,,,,,,,
260697766,260697768,0,"[88894852, 89068916]",True,2,Avenida Carrera 14,trunk,665.2790000000001,"LINESTRING (-74.0796769 4.6037107, -74.0796304 4.603773, -74.0792065 4.6043401, -74.07863140000001 4.6051867, -74.07798289999999 4.6060916, -74.0779333 4.6061612, -74.0776005 4.6066244, -74.0773909 4.6069214, -74.0773617 4.6069621, -74.0767343 4.6078376, -74.076272 4.6085084, -74.076212 4.6085955)",30,,,,,,,
260697766,260697842,0,89581110,True,2,Avenida Calle 13,primary,23.256999999999998,"LINESTRING (-74.0796769 4.6037107, -74.0797223 4.6037484, -74.0797949 4.6038087, -74.0798381 4.6038446)",30,,,,,,,
260697769,264377552,0,88880332,True,2,Avenida Carrera 14,trunk,234.695,"LINESTRING (-74.0761353 4.6087099, -74.0760961 4.608781, -74.07567659999999 4.6095407, -74.07514449999999 4.610575)",30,,,,,,,
