u,v,key,osmid,oneway,lanes,name,highway,maxspeed,length,geometry,access,bridge,junction,area,service,width,tunnel
331637698,331637431,0,"[30104516, 89993302]",False,2,"['Calle 2 Bis', 'Transversal 52A']",residential,30,201.874,"LINESTRING (-74.1179918 4.61239, -74.1178436 4.6119894, -74.11781999999999 4.6119462, -74.1177929 4.611931, -74.1177443 4.6119353, -74.11656120000001 4.6123782)",,,,,,,
331637699,331637698,0,89993365,False,2,Transversal 52B,residential,30,186.981,"LINESTRING (-74.11641950000001 4.6129995, -74.1179918 4.61239)",,,,,,,
331637699,332711838,0,89993466,False,2,Diagonal 2B,residential,30,50.679,"LINESTRING (-74.11641950000001 4.6129995, -74.11658439999999 4.6134246)",,,,,,,
331637699,331637431,0,"[89993466, 813948006]",False,2,Diagonal 2B,residential,30,74.819,"LINESTRING (-74.11641950000001 4.6129995, -74.11637140000001 4.6128734, -74.1163672 4.6128192, -74.11637260000001 4.6127751, -74.11656120000001 4.6123782)",,,,,,,
331637746,1043282374,0,30104516,False,2,Calle 2 Bis,residential,30,54.65,"LINESTRING (-74.1183218 4.613282, -74.1181514 4.6128208)",,,,,,,
331637746,308858815,0,89993625,False,2,Transversal 53,tertiary,30,95.523,"LINESTRING (-74.1183218 4.613282, -74.11912719999999 4.6129762)",,,,,,,
331637746,1043282385,0,89993625,False,2,Transversal 53,tertiary,30,186.344,"LINESTRING (-74.1183218 4.613282, -74.1181267 4.6133567, -74.1167524 4.6138831)",,,,,,,
331919374,325865541,0,90653673,False,2,Carrera 81C,residential,30,230.60899999999998,"LINESTRING (-74.12110269999999 4.6692129, -74.1208084 4.6694798, -74.1203003 4.6699405, -74.1200272 4.6701882, -74.1195637 4.6706087)",,,,,,,
331947724,479198214,0,28258815,False,2,Calle 135A,residential,30,73.834,"LINESTRING (-74.0342241 4.7156771, -74.0348535 4.7158949)",,,,,,,
331947724,1033897002,0,28258815,False,2,Calle 135A,residential,30,144.49,"LINESTRING (-74.0342241 4.7156771, -74.0336228 4.7154588, -74.0329962 4.7152402)",,,,,,,
331947724,606742012,0,89131973,False,2,Carrera 10,residential,30,166.394,"LINESTRING (-74.0342241 4.7156771, -74.034559 4.714737, -74.0347264 4.7142669)",,,,,,,
331949922,375468541,0,30122938,False,2,Carrera 10A,residential,30,209.478,"LINESTRING (-74.0337809 4.7182414, -74.034122 4.7172019, -74.03434470000001 4.7164435)",,,,,,,
332015278,666856561,0,91499543,False,2,Calle 17A Bis Sur,residential,30,104.251,"LINESTRING (-74.11220899999999 4.5976495, -74.11163929999999 4.5974015, -74.11153760000001 4.5972073, -74.1114917 4.5971197)",,,,,,,
332015569,332384239,0,30129623,False,2,Carrera 38,residential,30,46.896,"LINESTRING (-74.11759429999999 4.597329, -74.1173173 4.5976478)",,,,,,,
332015569,332015573,0,91499468,True,2,Calle 29A Sur,tertiary,30,61.796,"LINESTRING (-74.11759429999999 4.597329, -74.1180169 4.5976915)",,,,,,,
332015570,1043810293,0,30129623,False,2,Carrera 38,residential,30,63.921,"LINESTRING (-74.1162733 4.598849, -74.1163047 4.5988129, -74.1166509 4.5984145)",,,,,,,
332015573,332015574,0,30129626,False,2,Carrera 38A,residential,30,159.88,"LINESTRING (-74.1180169 4.5976915, -74.1176957 4.5980479, -74.1173739 4.5984049, -74.1170529 4.5987611)",,,,,,,
332015573,332015623,0,"[91499468, 52445005]",True,2,"['Calle 29A Sur', 'Carrera 39']",tertiary,30,230.658,"LINESTRING (-74.1180169 4.5976915, -74.1183656 4.5979941, -74.1184344 4.598106, -74.11845870000001 4.5982269, -74.1184363 4.5983482, -74.1183499 4.5984929, -74.11828680000001 4.5985762, -74.11822220000001 4.5986614, -74.1180038 4.5989512, -74.1177074 4.5993466)",,,,,,,
332015574,1043810293,0,90058568,False,2,Calle 27B Sur,residential,30,58.912,"LINESTRING (-74.1170529 4.5987611, -74.1166509 4.5984145)",,,,,,,
332015574,332015623,0,90058568,False,2,Calle 27B Sur,residential,30,97.474,"LINESTRING (-74.1170529 4.5987611, -74.1177074 4.5993466)",,,,,,,
332015574,332015573,0,30129626,False,2,Carrera 38A,residential,30,159.88,"LINESTRING (-74.1170529 4.5987611, -74.1173739 4.5984049, -74.1176957 4.5980479, -74.1180169 4.5976915)",,,,,,,
332015623,332015574,0,90058568,False,2,Calle 27B Sur,residential,30,97.474,"LINESTRING (-74.1177074 4.5993466, -74.1170529 4.5987611)",,,,,,,
332015623,666847742,0,52445005,True,2,Carrera 39,tertiary,30,64.36500000000001,"LINESTRING (-74.1177074 4.5993466, -74.11747130000001 4.5996616, -74.11738680000001 4.5997743, -74.1173598 4.5998103)",,,,,,,
332015629,260480611,0,90058568,False,2,Calle 27B Sur,residential,30,71.482,"LINESTRING (-74.1153941 4.5963111, -74.1152463 4.5958041, -74.1152141 4.5956938)",,,,,,,
332015629,1043810293,0,90058568,False,2,Calle 27B Sur,residential,30,280.008,"LINESTRING (-74.1153941 4.5963111, -74.11554289999999 4.596835, -74.1156014 4.5970286, -74.11565210000001 4.5971845, -74.1157274 4.5973743, -74.1157833 4.5974958, -74.1158346 4.5975889, -74.1158501 4.597617, -74.1158868 4.5976732, -74.1159317 4.5977294, -74.11605969999999 4.5978686, -74.1163256 4.5981338, -74.1166509 4.5984145)",,,,,,,
332015629,666856763,0,90058571,False,2,Transversal 35 Bis,residential,30,172.988,"LINESTRING (-74.1153941 4.5963111, -74.1164058 4.5960174, -74.1168893 4.5958653)",,,,,,,
332015629,332015723,0,"[90058571, 30129647]",False,2,"['Calle 27 Sur', 'Transversal 35 Bis']",residential,30,198.496,"LINESTRING (-74.1153941 4.5963111, -74.11493780000001 4.5964461, -74.1147328 4.5965112, -74.1146894 4.5965365, -74.11465269999999 4.596583, -74.11463689999999 4.5966655, -74.1146396 4.596719, -74.1146493 4.5967725, -74.1146882 4.59685, -74.1151796 4.5973617)",,,,,,,
332015723,332015629,0,"[90058571, 30129647]",False,2,"['Calle 27 Sur', 'Transversal 35 Bis']",residential,30,198.496,"LINESTRING (-74.1151796 4.5973617, -74.1146882 4.59685, -74.1146493 4.5967725, -74.1146396 4.596719, -74.11463689999999 4.5966655, -74.11465269999999 4.596583, -74.1146894 4.5965365, -74.1147328 4.5965112, -74.11493780000001 4.5964461, -74.1153941 4.5963111)",,,,,,,
332016615,332016617,0,30129668,False,2,Calle 28 Sur,residential,30,106.489,"LINESTRING (-74.1163099 4.5973563, -74.1163162 4.597381, -74.1163318 4.5974058, -74.1164066 4.5974951, -74.1165038 4.5975946, -74.11699160000001 4.5980225)",,,,,,,
332016617,1043810293,0,30129623,False,2,Carrera 38,residential,30,57.671,"LINESTRING (-74.11699160000001 4.5980225, -74.1166509 4.5984145)",,,,,,,
332016617,332384239,0,30129623,False,2,Carrera 38,residential,30,55.128,"LINESTRING (-74.11699160000001 4.5980225, -74.1173173 4.5976478)",,,,,,,
332016617,332016615,0,30129668,False,2,Calle 28 Sur,residential,30,106.489,"LINESTRING (-74.11699160000001 4.5980225, -74.1165038 4.5975946, -74.1164066 4.5974951, -74.1163318 4.5974058, -74.1163162 4.597381, -74.1163099 4.5973563)",,,,,,,
332016633,332155146,0,30141954,False,2,Carrera 40,residential,30,99.267,"LINESTRING (-74.1215059 4.5986249, -74.1209113 4.599163, -74.1208432 4.5992254)",,,,,,,
332016633,332155099,0,30141954,False,2,Carrera 40,residential,30,138.877,"LINESTRING (-74.1215059 4.5986249, -74.1222645 4.5979225, -74.12242550000001 4.5977766)",,,,,,,
332016633,4467924687,0,91499498,False,2,Calle 30 Sur,residential,30,179.303,"LINESTRING (-74.1215059 4.5986249, -74.1211876 4.5982738, -74.1208843 4.5979391, -74.1206289 4.5976574, -74.1204214 4.5974284)",,,,,,,
332016634,332384063,0,91499498,False,2,Calle 30 Sur,residential,30,11.878,"LINESTRING (-74.1201083 4.597083, -74.1200365 4.5970037)",,,,,,,
332016634,332155284,0,91499498,False,2,Calle 30 Sur,residential,30,45.545,"LINESTRING (-74.1201083 4.597083, -74.1203838 4.5973869)",,,,,,,
332016634,6418848487,0,90057630,False,2,Carrera 39,residential,30,113.07900000000001,"LINESTRING (-74.1201083 4.597083, -74.1204707 4.5967511, -74.12085949999999 4.5963949)",,,,,,,
332016644,332155146,0,30141954,False,2,Carrera 40,residential,30,72.75,"LINESTRING (-74.1203568 4.5996647, -74.1208432 4.5992254)",,,,,,,
332016644,3533267904,0,30141954,False,2,Carrera 40,residential,30,213.343,"LINESTRING (-74.1203568 4.5996647, -74.1201602 4.5998627, -74.119801 4.6002242, -74.1194802 4.6005472, -74.11903700000001 4.6009934, -74.11900249999999 4.6010281)",,,,,,,
332016644,332155285,0,90057674,False,2,Calle 29A Sur,residential,30,183.743,"LINESTRING (-74.1203568 4.5996647, -74.120037 4.5993043, -74.1197346 4.5989755, -74.1194745 4.5987147, -74.1192157 4.5984672)",,,,,,,
332016645,332155285,0,90057674,False,2,Calle 29A Sur,residential,30,39.673,"LINESTRING (-74.1189574 4.5982202, -74.1192157 4.5984672)",,,,,,,
332016645,332384112,0,"[661082865, 90058628]",True,2,Calle 29A Sur,"['tertiary', 'residential']",30,350.78999999999996,"LINESTRING (-74.1189574 4.5982202, -74.1186575 4.5979406, -74.11802779999999 4.5973791, -74.1176332 4.5970137, -74.1174506 4.5968412, -74.11737290000001 4.5967573, -74.1173107 4.5966515, -74.1172624 4.5965131, -74.11711769999999 4.5957952)",,,,,,,
332017185,332016645,0,"[661082869, 90057710]",True,2,Carrera 39,"['tertiary', 'residential']",30,249.74699999999999,"LINESTRING (-74.1175574 4.5999772, -74.11758620000001 4.599938, -74.1176754 4.5998168, -74.117881 4.5995374, -74.11812860000001 4.599208, -74.1183927 4.5988719, -74.118425 4.5988307, -74.11854870000001 4.5986733, -74.1186555 4.5985374, -74.1189574 4.5982202)",,,,,,,
332018320,311959442,0,90653526,False,2,Calle 25B,residential,30,61.45,"LINESTRING (-74.1174556 4.6682196, -74.1170836 4.6678098)",,,,,,,
332018320,311958954,0,25440413,True,2,Carrera 75,tertiary,30,181.031,"LINESTRING (-74.1174556 4.6682196, -74.1170391 4.668594, -74.116625 4.6689667, -74.1162429 4.6693103)",,,,,,,
332154971,1568176436,0,30162979,True,2,Diagonal 16 Sur,tertiary,30,67.327,"LINESTRING (-74.1179545 4.6034439, -74.1176212 4.6029377)",,,,,,,
332154971,1043581306,0,30141912,False,2,Carrera 40A,residential,20,270.416,"LINESTRING (-74.1179545 4.6034439, -74.118228 4.6028974, -74.1188152 4.6018348, -74.1190758 4.6013562, -74.1191062 4.6013004)",,,,,,,
332155021,332155023,0,636181209,False,2,Calle 19 Sur,residential,20,196.30700000000002,"LINESTRING (-74.1203166 4.6041834, -74.11974549999999 4.6038643, -74.1187716 4.6033202)",,,,,,,
332155023,332155021,0,636181209,False,2,Calle 19 Sur,residential,20,196.30700000000002,"LINESTRING (-74.1187716 4.6033202, -74.11974549999999 4.6038643, -74.1203166 4.6041834)",,,,,,,
332155077,332155078,0,30141948,False,2,Carrera 40A,residential,30,252.10399999999998,"LINESTRING (-74.1244301 4.5966052, -74.12372480000001 4.5972451, -74.1234745 4.5974721, -74.12308179999999 4.5978284, -74.12274789999999 4.5981312)",,,,,,,
332155077,332155098,0,30162847,True,2,Calle 37A Sur,residential,30,54.663,"LINESTRING (-74.1244301 4.5966052, -74.1243978 4.5965159, -74.12434210000001 4.5963969, -74.1241703 4.5961942)",,,,,,,
332155078,332155258,0,30141948,False,2,Carrera 40A,residential,30,47.639,"LINESTRING (-74.12274789999999 4.5981312, -74.12243309999999 4.5984229)",,,,,,,
332155078,308858702,0,90057679,False,2,Calle 33 Sur,tertiary,30,126.359,"LINESTRING (-74.12274789999999 4.5981312, -74.1235145 4.5989723)",,,,,,,
332155078,332155099,0,90057679,False,2,Calle 33 Sur,tertiary,30,53.213,"LINESTRING (-74.12274789999999 4.5981312, -74.12242550000001 4.5977766)",,,,,,,
332155078,332155077,0,30141948,False,2,Carrera 40A,residential,30,252.10399999999998,"LINESTRING (-74.12274789999999 4.5981312, -74.12308179999999 4.5978284, -74.1234745 4.5974721, -74.12372480000001 4.5972451, -74.1244301 4.5966052)",,,,,,,
332155079,6191402494,0,30141948,False,2,Carrera 40A,residential,30,164.524,"LINESTRING (-74.119371 4.6012607, -74.1194069 4.6012274, -74.119827 4.6008381, -74.12045809999999 4.6002532)",,,,,,,
332155098,332155099,0,30141954,False,2,Carrera 40,residential,30,261.45799999999997,"LINESTRING (-74.1241703 4.5961942, -74.12381600000001 4.5965155, -74.1234826 4.5968179, -74.12314670000001 4.5971208, -74.1227983 4.5974385, -74.12242550000001 4.5977766)",,,,,,,
332155098,332384576,0,30162847,True,2,Calle 37A Sur,residential,30,110.876,"LINESTRING (-74.1241703 4.5961942, -74.12357799999999 4.5955378, -74.1235016 4.5954526)",,,,,,,
332155099,332155078,0,90057679,False,2,Calle 33 Sur,tertiary,30,53.213,"LINESTRING (-74.12242550000001 4.5977766, -74.12274789999999 4.5981312)",,,,,,,
332155099,332016633,0,30141954,False,2,Carrera 40,residential,30,138.877,"LINESTRING (-74.12242550000001 4.5977766, -74.1222645 4.5979225, -74.1215059 4.5986249)",,,,,,,
332155099,332155098,0,30141954,False,2,Carrera 40,residential,30,261.45799999999997,"LINESTRING (-74.12242550000001 4.5977766, -74.1227983 4.5974385, -74.12314670000001 4.5971208, -74.1234826 4.5968179, -74.12381600000001 4.5965155, -74.1241703 4.5961942)",,,,,,,
332155099,332155206,0,90057679,False,2,Calle 33 Sur,tertiary,30,177.682,"LINESTRING (-74.12242550000001 4.5977766, -74.1221192 4.5974396, -74.12181769999999 4.5971081, -74.12135240000001 4.5965895)",,,,,,,
332155111,332155112,0,30141959,False,2,Carrera 41 Bis,residential,30,144.372,"LINESTRING (-74.12209 4.5999901, -74.12297049999999 4.5990333)",,,,,,,
332155111,332155275,0,91499505,False,2,Calle 29C Sur,residential,30,53.701,"LINESTRING (-74.12209 4.5999901, -74.1217766 4.5996218)",,,,,,,
332155111,332155121,0,91499505,False,2,Calle 29C Sur,residential,30,50.999,"LINESTRING (-74.12209 4.5999901, -74.1223876 4.6003399)",,,,,,,
332155112,332155111,0,30141959,False,2,Carrera 41 Bis,residential,30,144.372,"LINESTRING (-74.12297049999999 4.5990333, -74.12209 4.5999901)",,,,,,,
332155112,332155253,0,91499462,False,2,Calle 32 Sur,residential,30,42.902,"LINESTRING (-74.12297049999999 4.5990333, -74.1232258 4.5993233)",,,,,,,
332155112,332155258,0,91499462,False,2,Calle 32 Sur,residential,30,90.31700000000001,"LINESTRING (-74.12297049999999 4.5990333, -74.1227399 4.5987818, -74.12243309999999 4.5984229)",,,,,,,
332155121,332155111,0,91499505,False,2,Calle 29C Sur,residential,30,50.999,"LINESTRING (-74.1223876 4.6003399, -74.12209 4.5999901)",,,,,,,
332155121,332155271,0,91499505,False,2,Calle 29C Sur,residential,30,55.363,"LINESTRING (-74.1223876 4.6003399, -74.1227107 4.6007196)",,,,,,,
332155121,332155253,0,90053315,False,2,Carrera 41A,residential,30,146.31900000000002,"LINESTRING (-74.1223876 4.6003399, -74.1228253 4.5998091, -74.1232258 4.5993233)",,,,,,,
332155123,332384853,0,90058574,False,2,Carrera 41,residential,30,134.534,"LINESTRING (-74.12336809999999 4.5981574, -74.1240117 4.5975799, -74.1242702 4.5973479)",,,,,,,
332155131,5243002116,0,529287109,False,2,Carrera 41A,residential,30,50.918,"LINESTRING (-74.12130070000001 4.6012165, -74.12166209999999 4.6009338)",,,,,,,
332155131,332385296,0,"[661337144, 636190505]",False,2,Calle 29 Sur,"['footway', 'residential']",30,85.923,"LINESTRING (-74.12130070000001 4.6012165, -74.1216192 4.6015805, -74.1217841 4.6017549, -74.1218186 4.6017913)",,,,,,,
332155131,6191402494,0,661337144,False,2,Calle 29 Sur,residential,30,142.11,"LINESTRING (-74.12130070000001 4.6012165, -74.1210829 4.6009676, -74.1207673 4.6006068, -74.12045809999999 4.6002532)",,,,,,,
332155145,332155171,0,30141948,False,2,Carrera 40A,residential,30,55.838,"LINESTRING (-74.12116450000001 4.5995981, -74.1207958 4.5999403)",,,,,,,
332155145,332155146,0,661338186,False,2,Calle 29B Sur,residential,30,54.641,"LINESTRING (-74.12116450000001 4.5995981, -74.1208432 4.5992254)",,,,,,,
332155145,332155258,0,30141948,False,2,Carrera 40A,residential,30,191.95600000000002,"LINESTRING (-74.12116450000001 4.5995981, -74.12182730000001 4.5989843, -74.12243309999999 4.5984229)",,,,,,,
332155145,1043782150,0,661338186,False,2,Calle 29B Sur,residential,30,227.369,"LINESTRING (-74.12116450000001 4.5995981, -74.121448 4.599927, -74.1220419 4.6006157, -74.1224344 4.6010588, -74.12250899999999 4.6011424)",,,,,,,
332155146,332016644,0,30141954,False,2,Carrera 40,residential,30,72.75,"LINESTRING (-74.1208432 4.5992254, -74.1203568 4.5996647)",,,,,,,
332155146,332155145,0,661338186,False,2,Calle 29B Sur,residential,30,54.641,"LINESTRING (-74.1208432 4.5992254, -74.12116450000001 4.5995981)",,,,,,,
332155146,332016633,0,30141954,False,2,Carrera 40,residential,30,99.267,"LINESTRING (-74.1208432 4.5992254, -74.1209113 4.599163, -74.1215059 4.5986249)",,,,,,,
332155171,332155145,0,30141948,False,2,Carrera 40A,residential,30,55.838,"LINESTRING (-74.1207958 4.5999403, -74.12116450000001 4.5995981)",,,,,,,
332155171,5243002116,0,30141968,False,2,Calle 29A Sur,residential,30,146.368,"LINESTRING (-74.1207958 4.5999403, -74.12166209999999 4.6009338)",,,,,,,
332155171,6191402494,0,30141948,False,2,Carrera 40A,residential,30,51.103,"LINESTRING (-74.1207958 4.5999403, -74.1204852 4.6002281, -74.12045809999999 4.6002532)",,,,,,,
332155176,5243002116,0,30141968,False,2,Calle 29A Sur,residential,30,76.363,"LINESTRING (-74.1221141 4.6014521, -74.1220806 4.6014137, -74.12166209999999 4.6009338)",,,,,,,
332155206,308858699,0,90057679,False,2,Calle 33 Sur,tertiary,30,52.871,"LINESTRING (-74.12135240000001 4.5965895, -74.12103449999999 4.596235)",,,,,,,
332155206,4467924687,0,90057622,False,2,Carrera 39A,residential,30,139.10199999999998,"LINESTRING (-74.12135240000001 4.5965895, -74.1210421 4.5968691, -74.1207295 4.5971508, -74.1204214 4.5974284)",,,,,,,
332155206,332155212,0,90057622,False,2,Carrera 39A,residential,30,262.13,"LINESTRING (-74.12135240000001 4.5965895, -74.1217248 4.5962523, -74.1220842 4.5959263, -74.12240420000001 4.5956361, -74.1227349 4.5953361, -74.1231082 4.5950103)",,,,,,,
332155206,332155099,0,90057679,False,2,Calle 33 Sur,tertiary,30,177.682,"LINESTRING (-74.12135240000001 4.5965895, -74.12181769999999 4.5971081, -74.1221192 4.5974396, -74.12242550000001 4.5977766)",,,,,,,
332155212,1352160207,0,30141975,False,2,Transversal 39A,residential,30,16.196,"LINESTRING (-74.1231082 4.5950103, -74.123248 4.5949679)",,,,,,,
332155212,7603886335,0,90057622,False,2,Carrera 39A,residential,30,20.091,"LINESTRING (-74.1231082 4.5950103, -74.123242 4.5948884)",,,,,,,
332155212,332155206,0,90057622,False,2,Carrera 39A,residential,30,262.13,"LINESTRING (-74.1231082 4.5950103, -74.1227349 4.5953361, -74.12240420000001 4.5956361, -74.1220842 4.5959263, -74.1217248 4.5962523, -74.12135240000001 4.5965895)",,,,,,,
332155253,308858702,0,90053315,False,2,Carrera 41A,residential,30,50.47,"LINESTRING (-74.1232258 4.5993233, -74.1235145 4.5989723)",,,,,,,
332155253,332155112,0,91499462,False,2,Calle 32 Sur,residential,30,42.902,"LINESTRING (-74.1232258 4.5993233, -74.12297049999999 4.5990333)",,,,,,,
332155253,332155121,0,90053315,False,2,Carrera 41A,residential,30,146.31900000000002,"LINESTRING (-74.1232258 4.5993233, -74.1228253 4.5998091, -74.1223876 4.6003399)",,,,,,,
332155258,332155078,0,30141948,False,2,Carrera 40A,residential,30,47.639,"LINESTRING (-74.12243309999999 4.5984229, -74.12274789999999 4.5981312)",,,,,,,
332155258,332155145,0,30141948,False,2,Carrera 40A,residential,30,191.95600000000002,"LINESTRING (-74.12243309999999 4.5984229, -74.12182730000001 4.5989843, -74.12116450000001 4.5995981)",,,,,,,
332155258,332155112,0,91499462,False,2,Calle 32 Sur,residential,30,90.31700000000001,"LINESTRING (-74.12243309999999 4.5984229, -74.1227399 4.5987818, -74.12297049999999 4.5990333)",,,,,,,
332155271,332155121,0,91499505,False,2,Calle 29C Sur,residential,30,55.363,"LINESTRING (-74.1227107 4.6007196, -74.1223876 4.6003399)",,,,,,,
332155275,332155111,0,91499505,False,2,Calle 29C Sur,residential,30,53.701,"LINESTRING (-74.1217766 4.5996218, -74.12209 4.5999901)",,,,,,,
332155284,332016634,0,91499498,False,2,Calle 30 Sur,residential,30,45.545,"LINESTRING (-74.1203838 4.5973869, -74.1201083 4.597083)",,,,,,,
332155284,4467924687,0,91499498,False,2,Calle 30 Sur,residential,30,6.218,"LINESTRING (-74.1203838 4.5973869, -74.1204214 4.5974284)",,,,,,,
332155284,332155285,0,449874020,False,2,Carrera 39A,residential,30,176.613,"LINESTRING (-74.1203838 4.5973869, -74.1200675 4.5976794, -74.1198038 4.5979233, -74.1192157 4.5984672)",,,,,,,
332155285,332016645,0,90057674,False,2,Calle 29A Sur,residential,30,39.673,"LINESTRING (-74.1192157 4.5984672, -74.1189574 4.5982202)",,,,,,,
332155285,332016644,0,90057674,False,2,Calle 29A Sur,residential,30,183.743,"LINESTRING (-74.1192157 4.5984672, -74.1194745 4.5987147, -74.1197346 4.5989755, -74.120037 4.5993043, -74.1203568 4.5996647)",,,,,,,
332155285,332155284,0,449874020,False,2,Carrera 39A,residential,30,176.613,"LINESTRING (-74.1192157 4.5984672, -74.1198038 4.5979233, -74.1200675 4.5976794, -74.1203838 4.5973869)",,,,,,,
