u,v,key,osmid,name,highway,maxspeed,oneway,length,geometry,bridge,width,access,tunnel,junction,lanes,est_width,service,ref,area,landuse
46281852,1326227941,0,478811764,Pieter Lastmankade,cycleway,,False,34.439,"LINESTRING (4.8577871 52.3476391, 4.8577329 52.3476329, 4.8577225 52.3476313, 4.857587 52.3476102, 4.857462 52.3475918, 4.8574465 52.3475902, 4.857398 52.3475829, 4.8572938 52.3475679)",,,,,,,,,,,
46281924,1693370295,0,7047144,Pieter Zeemanlaan,cycleway,,False,67.317,"LINESTRING (4.934038 52.3476419, 4.9333384 52.3480707)",,,,,,,,,,,
46281924,46285215,0,7047185,Ostwaldstraat,cycleway,,False,139.488,"LINESTRING (4.934038 52.3476419, 4.9349108 52.3481707, 4.9350107 52.3482312, 4.9355002 52.3485227)",,,,,,,,,,,
46281924,4680207080,0,473994056,,cycleway,,False,78.407,"LINESTRING (4.934038 52.3476419, 4.9340138 52.3476278, 4.9337308 52.3474377, 4.9336068 52.3473616, 4.9335456 52.347324, 4.933528 52.3473132, 4.9332885 52.3471643, 4.9332346 52.3471361)",,,,,,,,,,,
46282140,227293051,0,"[411759949, 7047366]",Meester Treublaan,cycleway,,True,103.542,"LINESTRING (4.91634 52.34772, 4.9170497 52.3478153, 4.9172162 52.3478179, 4.9173793 52.3478194, 4.9175153 52.347814, 4.9175733 52.3478135, 4.9176307 52.3478085, 4.9176718 52.3478065, 4.91774 52.3477934, 4.9178428 52.3477891)",,"['2.50', '2.10']",,,,,,,,,
46282140,46280663,0,"[7047378, 7047380]","['Goudriaanstraat', 'Meester Treublaan']",cycleway,,False,75.25800000000001,"LINESTRING (4.91634 52.34772, 4.9159776 52.3476761, 4.9158324 52.3476551, 4.916 52.34731)",,2.10,,,,,,,,,
46282316,302443619,0,"[189529384, 27551413]",Westmallepad,cycleway,,False,250.854,"LINESTRING (4.8075536 52.347715, 4.8076237 52.3477295, 4.8082954 52.3478682, 4.8089518 52.3479984, 4.8096598 52.3481426, 4.809864 52.3481914, 4.8102084 52.3482593, 4.8103812 52.3482851, 4.8107031 52.3483113, 4.8109908 52.3483124, 4.8110929 52.3483128)",,,,,,,,,,,
46282421,249728853,0,157026386,Schagerlaan,cycleway,,False,20.651,"LINESTRING (4.9230129 52.3477696, 4.9227894 52.3478955)",,,,,,,,,,,
46282611,1326294675,0,117809928,,cycleway,,False,4.618,"LINESTRING (4.8842746 52.3478905, 4.8843312 52.3479135)",,2.50,,,,,,,,,
46283165,598367362,0,"[160122968, 160122974, 88255655]",,cycleway,,False,72.802,"LINESTRING (4.7822974 52.3479584, 4.7827197 52.3477856, 4.7828608 52.3477291, 4.7829212 52.3477049, 4.7831174 52.3476264, 4.7831911 52.347597)",yes,,,,,,,,,,
46283265,46285657,0,31018166,,cycleway,,False,88.56700000000001,"LINESTRING (4.776669 52.3479365, 4.7765867 52.3479987, 4.7762313 52.3482269, 4.7757871 52.3485229)",,2.00,,,,,,,,,
46283265,344892030,0,160118915,Zwarte Pad,cycleway,,False,433.1809999999999,"LINESTRING (4.776669 52.3479365, 4.7767637 52.3478878, 4.7772036 52.3475932, 4.7772698 52.3475598, 4.7782989 52.3471378, 4.7796388 52.3465885, 4.7807047 52.3461529, 4.7809702 52.346042, 4.7811838 52.3459527, 4.7813257 52.3458917, 4.7814041 52.345874, 4.7814928 52.3458683, 4.7819442 52.3458493)",,3.00,,,,,,,,,
46283265,46286260,0,262794115,,cycleway,,False,163.781,"LINESTRING (4.776669 52.3479365, 4.7755552 52.3483731, 4.7746465 52.3487384)",,,,,,,,,,,
46283595,1693370295,0,7047144,Pieter Zeemanlaan,cycleway,,False,6.497,"LINESTRING (4.9332701 52.3481116, 4.9333384 52.3480707)",,,,,,,,,,,
46283969,1344244565,0,7369602,Jozef Israëlskade,cycleway,,False,7.932,"LINESTRING (4.8952828 52.3482257, 4.8951791 52.3482585)",,,,,,,,,,,
46284363,1614227921,0,148314488,,cycleway,,False,7.875,"LINESTRING (4.9407 52.348296, 4.9407887 52.3482504)",,,,,,,,,,,
46284415,3091398807,0,417933462,,cycleway,,False,6.005,"LINESTRING (4.7970834 52.3483099, 4.7971442 52.3483491)",,,,,,,,,,,
46284508,254477832,0,119596837,,cycleway,,True,131.14,"LINESTRING (4.927759 52.3484166, 4.9278531 52.3483577, 4.9278989 52.3483145, 4.9280207 52.3481956, 4.9282549 52.3480449, 4.9285162 52.3478939, 4.9286218 52.3478611, 4.9288289 52.3477361, 4.9289201 52.3476624, 4.9289736 52.347596, 4.9289909 52.3475357)",,2.00,,,,,,,,,
46284508,3458889097,0,275491132,,cycleway,,False,10.122,"LINESTRING (4.927759 52.3484166, 4.9278145 52.3484457, 4.9278659 52.3484798)",,,,,,,,,,,
46284575,302443619,0,27551413,,cycleway,,False,57.745,"LINESTRING (4.8119426 52.3483262, 4.8117918 52.34832, 4.8110929 52.3483128)",,,,,,,,,,,
46284577,46284633,0,"[144142234, 29874059, 29874172]",Maaseikpad,cycleway,,False,26.581,"LINESTRING (4.8136797 52.3483468, 4.813748 52.3483476, 4.8139785 52.3483467, 4.814071 52.3483476)",yes,,,,,,,,,,
46284633,46284577,0,"[144142234, 29874059, 29874172]",Maaseikpad,cycleway,,False,26.581,"LINESTRING (4.814071 52.3483476, 4.8139785 52.3483467, 4.813748 52.3483476, 4.8136797 52.3483468)",yes,,,,,,,,,,
46284756,7602656919,0,7369602,Jozef Israëlskade,cycleway,,False,4.408,"LINESTRING (4.8913984 52.3484311, 4.8914632 52.3484332)",,,,,,,,,,,
46284756,1977796561,0,7369637,Jozef Israëlskade,cycleway,,True,12.572,"LINESTRING (4.8913984 52.3484311, 4.8913234 52.3484328, 4.8913065 52.3484337, 4.8912832 52.3484346, 4.8912136 52.3484372)",,,,,,,,,,,
46284778,792285591,0,144142235,Maaseikpad,cycleway,,False,54.231,"LINESTRING (4.8149881 52.3483571, 4.815398 52.348361, 4.8157864 52.3483647)",,,,,,,,,,,
46284945,1349021677,0,120277232,,cycleway,,False,9.34,"LINESTRING (4.8826235 52.3484923, 4.882537 52.3485576)",,2.00,,,,,,,,,
46284947,227293095,0,30736983,Prins Bernhardplein,cycleway,,False,29.891,"LINESTRING (4.9178839 52.3484866, 4.9175859 52.3482888)",,3.00,,,,,,,,,
46284947,46290294,0,7047335,,cycleway,,False,176.6,"LINESTRING (4.9178839 52.3484866, 4.9179097 52.3485545, 4.9179188 52.3485874, 4.9177342 52.3488339, 4.9176556 52.3489315, 4.9173974 52.3491973, 4.9170671 52.3494521, 4.9165655 52.3498101)",,,,,,,,,,,
46285210,2957299505,0,162607157,,cycleway,,False,23.534,"LINESTRING (4.7880457 52.3484672, 4.7878494 52.3482928)",,,,,,,,,,,
46285215,46281924,0,7047185,Ostwaldstraat,cycleway,,False,139.488,"LINESTRING (4.9355002 52.3485227, 4.9350107 52.3482312, 4.9349108 52.3481707, 4.934038 52.3476419)",,,,,,,,,,,
46285264,1998621687,0,189214344,,cycleway,,False,6.143,"LINESTRING (4.7858469 52.3484767, 4.7858354 52.3485315)",,,,,,,,,,,
46285657,46285711,0,"[120815996, 7387782]",Noorderakerweg,cycleway,,False,22.659999999999997,"LINESTRING (4.7757871 52.3485229, 4.7758232 52.3485579, 4.7758525 52.3485864, 4.7759683 52.348694)",yes,4.00,,,,,,,,,
46285657,46286260,0,7387875,,cycleway,,False,81.135,"LINESTRING (4.7757871 52.3485229, 4.7748041 52.3487168, 4.7746465 52.3487384)",,2.00,,,,,,,,,
46285657,46283265,0,31018166,,cycleway,,False,88.56700000000001,"LINESTRING (4.7757871 52.3485229, 4.7762313 52.3482269, 4.7765867 52.3479987, 4.776669 52.3479365)",,2.00,,,,,,,,,
46285711,46285657,0,"[120815996, 7387782]",Noorderakerweg,cycleway,,False,22.659999999999997,"LINESTRING (4.7759683 52.348694, 4.7758525 52.3485864, 4.7758232 52.3485579, 4.7757871 52.3485229)",yes,4.00,,,,,,,,,
46285755,3154374779,0,"[167196534, 106116263]",,cycleway,,False,13.894,"LINESTRING (4.9197831 52.3486235, 4.9197947 52.3485379, 4.9197366 52.3485216)",,,,,,,,,,,
46285787,3510032965,0,344263647,,cycleway,,False,7.727,"LINESTRING (4.8673986 52.3487095, 4.8672853 52.3487033)",,,,,,,,,,,
46285909,46286583,0,"[191044193, 7387874, 191044194]",,cycleway,,False,79.32300000000001,"LINESTRING (4.7771116 52.3485846, 4.7770464 52.3485995, 4.7769895 52.348601, 4.7769089 52.3485648, 4.7768273 52.3485416, 4.7767967 52.3485538, 4.7766727 52.3486033, 4.7761146 52.3488259)",yes,,,,,,,,,,
46285911,5178598597,0,533848323,,cycleway,,False,5.845,"LINESTRING (4.8482632 52.3486268, 4.8481876 52.3486519)",,,,,,,,,,,
46286260,46285657,0,7387875,,cycleway,,False,81.135,"LINESTRING (4.7746465 52.3487384, 4.7748041 52.3487168, 4.7757871 52.3485229)",,2.00,,,,,,,,,
46286260,2492089983,0,31410233,Zwarte Pad,cycleway,,False,502.9980000000001,"LINESTRING (4.7746465 52.3487384, 4.774371 52.3488441, 4.7730884 52.3493538, 4.7708496 52.3502575, 4.7701046 52.3505553, 4.76922 52.35091, 4.7684686 52.3512129, 4.768454 52.3512191)",,3.00,,,,,,,,,
46286260,46283265,0,262794115,,cycleway,,False,163.781,"LINESTRING (4.7746465 52.3487384, 4.7755552 52.3483731, 4.776669 52.3479365)",,,,,,,,,,,
46286583,46285909,0,"[191044193, 191044194, 7387874]",,cycleway,,False,79.32299999999998,"LINESTRING (4.7761146 52.3488259, 4.7766727 52.3486033, 4.7767967 52.3485538, 4.7768273 52.3485416, 4.7769089 52.3485648, 4.7769895 52.348601, 4.7770464 52.3485995, 4.7771116 52.3485846)",yes,,,,,,,,,,
46287030,1693370295,0,157104591,Lorentzlaan,cycleway,,False,138.17700000000002,"LINESTRING (4.9348116 52.3489276, 4.9339599 52.3484375, 4.9333384 52.3480707)",,,,,,,,,,,
46287113,1349132275,0,120291993,,cycleway,,False,10.081,"LINESTRING (4.9318677 52.3490102, 4.931772 52.3490795)",,3.00,,,,,,,,,
46288481,1349021701,0,120277225,,cycleway,,False,7.065,"LINESTRING (4.8843522 52.349349, 4.8844253 52.3493038)",,2.00,,,,,,,,,
46288517,4035589666,0,401101532,,cycleway,,False,5.666,"LINESTRING (4.894909 52.3492983, 4.8948283 52.3492854)",,,,,,,,,,,
46288962,46289406,0,10209721,Schollenbrugstraat,cycleway,,False,12.698,"LINESTRING (4.9147944 52.349468, 4.9146873 52.3495616)",,,,,,,,,,,
46288962,46289317,0,"[31145666, 503528009, 307997420, 117067186, 7047229]","['Schollenbrugstraat', 'Ringdijk']",cycleway,,False,107.73599999999999,"LINESTRING (4.9147944 52.349468, 4.9148809 52.3494347, 4.9150505 52.3492765, 4.9151278 52.3492257, 4.9152116 52.3492097, 4.9152913 52.3492142, 4.9158914 52.3494689, 4.9160159 52.3495324)",yes,4.00,,yes,,,,,,,
46288962,1291631095,0,174881670,,cycleway,,False,140.18900000000002,"LINESTRING (4.9147944 52.349468, 4.91411 52.34914, 4.9139388 52.349098, 4.9138344 52.3490791, 4.9130961 52.348764)",,2.95,,,,,,,,,
46289091,1412543256,0,310550534,,cycleway,,False,86.787,"LINESTRING (4.7857183 52.3494568, 4.7856525 52.3493949, 4.7856193 52.3493652, 4.7855596 52.3493095, 4.7855249 52.3493104, 4.7852355 52.3494247, 4.7851759 52.3494297, 4.7851288 52.3494109, 4.7850772 52.3493664, 4.7848752 52.3491527)",,,,,,,,,,,
46289314,1684821152,0,156204098,,cycleway,,False,24.295,"LINESTRING (4.7965661 52.3495812, 4.796496 52.349528, 4.7963406 52.3494116)",,,,,,,,,,,
46289317,1576243823,0,"[31145672, 369181915, 10209725]",Wibautstraat,cycleway,,False,110.608,"LINESTRING (4.9160159 52.3495324, 4.9159193 52.3496524, 4.9158069 52.3497688, 4.9157759 52.3498357, 4.9157671 52.3499034, 4.9157263 52.3499901, 4.9154034 52.3504476)",yes,,,,,,,,,,
46289317,46288962,0,"[31145666, 503528009, 307997420, 117067186, 7047229]","['Schollenbrugstraat', 'Ringdijk']",cycleway,,False,107.73599999999999,"LINESTRING (4.9160159 52.3495324, 4.9158914 52.3494689, 4.9152913 52.3492142, 4.9152116 52.3492097, 4.9151278 52.3492257, 4.9150505 52.3492765, 4.9148809 52.3494347, 4.9147944 52.349468)",yes,4.00,,yes,,,,,,,
46289317,46290294,0,307997420,Ringdijk,cycleway,,False,48.45,"LINESTRING (4.9160159 52.3495324, 4.9161311 52.3495878, 4.9165655 52.3498101)",,4.00,,,,,,,,,
46289406,46288962,0,10209721,Schollenbrugstraat,cycleway,,False,12.698,"LINESTRING (4.9146873 52.3495616, 4.9147944 52.349468)",,,,,,,,,,,
46289499,1412543271,0,7385818,,cycleway,,False,4.849,"LINESTRING (4.7879666 52.3495511, 4.7879909 52.3495101)",,,,,,,,,,,
46289502,3510032966,0,344263642,,cycleway,,False,9.047,"LINESTRING (4.8671139 52.3496001, 4.8669834 52.3495838)",,,,,,,,,,,
46289685,2101786732,0,200183561,Havenstraat,cycleway,,True,198.33200000000002,"LINESTRING (4.8545574 52.3495772, 4.8545247 52.3494907, 4.8545331 52.3494436, 4.8545465 52.3494027, 4.854549 52.3493977, 4.8545624 52.349371, 4.8545649 52.349366, 4.8545845 52.3493429, 4.8545921 52.3493339, 4.8546124 52.3493153, 4.8546297 52.3492994, 4.8546695 52.349271, 4.8547058 52.3492518, 4.8547647 52.3492263, 4.854824 52.3492085, 4.8548893 52.3491942, 4.8549404 52.3491907, 4.8550021 52.3491875, 4.8550729 52.3491935, 4.8551536 52.3492073, 4.8554169 52.3492757, 4.8555684 52.3493143, 4.8560789 52.3494421, 4.8563512 52.3494991, 4.8565518 52.3495539, 4.8566508 52.3495722, 4.8566859 52.3495692, 4.8567256 52.3495675, 4.8567758 52.3495576, 4.8568256 52.3495417, 4.8568691 52.3495199)",,2.00,,,,,,,,,
46290294,46284947,0,7047335,,cycleway,,False,176.6,"LINESTRING (4.9165655 52.3498101, 4.9170671 52.3494521, 4.9173974 52.3491973, 4.9176556 52.3489315, 4.9177342 52.3488339, 4.9179188 52.3485874, 4.9179097 52.3485545, 4.9178839 52.3484866)",,,,,,,,,,,
46290294,46289317,0,307997420,Ringdijk,cycleway,,False,48.45,"LINESTRING (4.9165655 52.3498101, 4.9161311 52.3495878, 4.9160159 52.3495324)",,4.00,,,,,,,,,
46290294,227293100,0,307997421,Ringdijk,cycleway,,False,24.941000000000003,"LINESTRING (4.9165655 52.3498101, 4.9165976 52.3498252, 4.9166578 52.3498544, 4.9167855 52.3499156, 4.9168542 52.3499487)",,4.00,,,,,,,,,
46290344,6002772193,0,38862665,Jozef Israëlskade,cycleway,,False,34.39,"LINESTRING (4.9076587 52.3497894, 4.9075686 52.3497708, 4.9071661 52.3497194)",,,,,,,,,,,
46290624,46291122,0,"[190732224, 88255660, 190732223]",,cycleway,,False,21.947000000000003,"LINESTRING (4.7739586 52.3497712, 4.7739021 52.3497857, 4.7737205 52.349855, 4.7736813 52.3498716)",yes,,,,,,,,,,
46291122,46290624,0,"[190732224, 88255660, 190732223]",,cycleway,,False,21.947,"LINESTRING (4.7736813 52.3498716, 4.7737205 52.349855, 4.7739021 52.3497857, 4.7739586 52.3497712)",yes,,,,,,,,,,
46291719,1101219470,0,94848150,,cycleway,,False,8.803,"LINESTRING (4.9096667 52.3500938, 4.9097928 52.3501121)",,,,,,,,,,,
46292118,227293114,0,7047555,Transvaalkade,cycleway,,False,5.039,"LINESTRING (4.916357 52.3501895, 4.9164105 52.3502209)",,,,,,,,,,,
46292202,2178195426,0,207557732,,cycleway,,False,5.652,"LINESTRING (4.854549 52.3502437, 4.8545528 52.3502191, 4.8545568 52.3501931)",,2.00,,,,,,,,,
46292759,1353832001,0,27712068,Osdorperweg,cycleway,,False,34.978,"LINESTRING (4.7933577 52.3502447, 4.7933683 52.3503157, 4.793248 52.3505476)",,,,,,,,,,,
46292843,227293114,0,7047555,Transvaalkade,cycleway,,False,23.696,"LINESTRING (4.9166718 52.3503621, 4.9164105 52.3502209)",,,,,,,,,,,
46292893,1349111310,0,120289811,,cycleway,,False,8.789,"LINESTRING (4.9342399 52.3503196, 4.9341551 52.3503793)",,2.00,,,,,,,,,
46293003,1240965669,0,"[198067288, 401101531, 401101533]",Coöperatiehof,cycleway,,False,44.038,"LINESTRING (4.8981158 52.350375, 4.8982284 52.3503945, 4.898383 52.350416, 4.8984507 52.3504235, 4.8987465 52.3504663)",,,,building_passage,,,,,,,
46293269,1344302536,0,119736794,,cycleway,,False,7.652,"LINESTRING (4.8901857 52.3504029, 4.8902532 52.3503478)",,2.50,,,,,,,,,
46293341,3010199212,0,297168070,,cycleway,,False,9.277,"LINESTRING (4.918236 52.3503639, 4.9182152 52.3504231, 4.9181875 52.3504385)",,,,,,,,,,,
46293812,1083575330,0,93469945,,cycleway,,False,4.6,"LINESTRING (4.895441 52.3505875, 4.895425 52.3506277)",,,,,,,,,,,
46295991,46296532,0,"[37827992, 7387774, 37827991]",,cycleway,,False,28.527,"LINESTRING (4.7868027 52.3509685, 4.7867624 52.3509845, 4.7865018 52.3510913, 4.7864584 52.3511149)",yes,,,,,,,,,,
46296532,46295991,0,"[37827992, 7387774, 37827991]",,cycleway,,False,28.527,"LINESTRING (4.7864584 52.3511149, 4.7865018 52.3510913, 4.7867624 52.3509845, 4.7868027 52.3509685)",yes,,,,,,,,,,
46296532,46304942,0,"[189194537, 311453255]",,cycleway,,True,405.72,"LINESTRING (4.7864584 52.3511149, 4.7864657 52.351178, 4.7857029 52.3514793, 4.7848823 52.3518134, 4.7844376 52.3519901, 4.7840415 52.3521481, 4.783629 52.352309, 4.7831969 52.3524826, 4.7823646 52.352819, 4.7819626 52.3529823, 4.7816779 52.353098, 4.7815423 52.3530713)",,,,,,,,,,,
46296815,1083575320,0,93469943,,cycleway,,False,5.872,"LINESTRING (4.8997259 52.3511795, 4.8997075 52.3512311)",,,,,,,,,,,
46296981,382030337,0,94848141,,cycleway,,False,9.926,"LINESTRING (4.9090809 52.3512494, 4.9092201 52.3512766)",,,,,,,,,,,
46297031,1349100561,0,120289809,,cycleway,,False,6.071,"LINESTRING (4.9357913 52.3512592, 4.935862 52.3512258)",,2.00,,,,,,,,,
46297357,2041047302,0,193593048,,cycleway,,False,11.024,"LINESTRING (4.873428 52.3513771, 4.8732681 52.3513601)",,,,,,,,,,,
46297731,46301815,0,31421638,,cycleway,,False,123.434,"LINESTRING (4.7680248 52.3513959, 4.7680509 52.3514248, 4.7681511 52.351539, 4.7683459 52.3517564, 4.7687258 52.3521922, 4.7687962 52.3522947, 4.7687745 52.3523333, 4.7687291 52.3523796)",,,,,,,,,,,
46297731,350077651,0,"[148331770, 196935314, 31411131]",Lascarpad,cycleway,,False,410.562,"LINESTRING (4.7680248 52.3513959, 4.7678161 52.3514769, 4.7675828 52.3515703, 4.7672633 52.3516855, 4.7667799 52.3518528, 4.7663062 52.3520355, 4.7653503 52.3524168, 4.7629167 52.3533691)",,"['2.50', '3.00']",,,,,,,,,
46297731,350069291,0,241602923,,cycleway,,False,18.849,"LINESTRING (4.7680248 52.3513959, 4.7681243 52.3513565, 4.7682566 52.3513027)",,,,,,,,,,,
46297765,7605487737,0,814157195,,cycleway,,False,13.862,"LINESTRING (4.8859865 52.3513967, 4.8861905 52.3513929)",,,,,,,,,,,
46297961,46301815,0,31425702,,cycleway,,False,105.474,"LINESTRING (4.7678625 52.3515928, 4.7681502 52.3518354, 4.7687291 52.3523796)",,4.00,,,,,,,,,
46298105,864551572,0,72849287,,cycleway,,False,8.181,"LINESTRING (4.9464288 52.3514966, 4.9465099 52.3514422)",,,,,,,,,,,
46298145,1083575317,0,93469944,,cycleway,,False,4.803,"LINESTRING (4.9022516 52.3515461, 4.9022351 52.3515881)",,,,,,,,,,,
46298182,1343266727,0,119603576,,cycleway,,False,9.894,"LINESTRING (4.9273691 52.3515482, 4.9274718 52.3514851)",,2.00,,,,,,,,,
46298342,363887895,0,120424014,,cycleway,,False,20.426000000000002,"LINESTRING (4.8366071 52.3514548, 4.8366011 52.3514678, 4.8365884 52.3515141, 4.8365874 52.351531, 4.8365742 52.3515916, 4.836574 52.3516368)",,2.00,,,,,,,,,
46298812,1576243785,0,144039477,,cycleway,,False,6.877,"LINESTRING (4.9165574 52.3516708, 4.9166476 52.3516427)",,,,,,,,,,,
46299320,392015424,0,27712358,Osdorperweg,cycleway,,False,167.107,"LINESTRING (4.792512 52.3519388, 4.7923818 52.3521928, 4.7917294 52.3533635)",,2.30,,,,,,,,,
46299442,1344244592,0,119726672,,cycleway,,False,6.669,"LINESTRING (4.8945117 52.3518758, 4.894605 52.3518571)",,2.10,,,,,,,,,
46299806,420274323,0,76823243,Archimedesplantsoen,cycleway,,False,6.891,"LINESTRING (4.947025 52.3519989, 4.9470996 52.3519569)",,,,,,,,,,,
46300855,306383710,0,"[44213961, 44213964, 44213965]",Johan Braakensiekhof,cycleway,,False,197.50500000000002,"LINESTRING (4.8176013 52.3521886, 4.8177543 52.3521851, 4.818471 52.3521984, 4.8188602 52.3522235, 4.8192779 52.3522838, 4.8196707 52.3523681, 4.8198618 52.3524038, 4.8203065 52.3524912, 4.8204328 52.3525184)",yes,,,,,,,,,,
46300931,46303605,0,7372178,Jacob Obrechtplein,cycleway,,False,66.425,"LINESTRING (4.8778706 52.3522996, 4.8778123 52.3524395, 4.8776063 52.3526859, 4.8775881 52.3528229, 4.8775675 52.3528597)",,2.10,,,,,,,,,
46301016,284742286,0,376384562,,cycleway,,False,12.561,"LINESTRING (4.8868151 52.3522963, 4.8868132 52.3522453, 4.8868118 52.3522315, 4.8868121 52.3522175, 4.8868144 52.3521834)",,,,,,,,,,,
46301431,1891793489,0,178824639,,cycleway,,False,5.398,"LINESTRING (4.84081 52.3523457, 4.840731 52.352351)",,,,,,,,,,,
46301435,4409317931,0,443339416,Jan van Goyenkade,cycleway,,False,6.798,"LINESTRING (4.870384 52.3523931, 4.8704788 52.3524127)",,,,,,,,,,,
46301499,6469895254,0,193459201,,cycleway,,False,8.721,"LINESTRING (4.873242 52.3524443, 4.8731195 52.3524208)",,2.00,,,,,,,,,
46301759,382030336,0,7369259,,cycleway,,False,12.533,"LINESTRING (4.9082712 52.3524295, 4.9084451 52.3524672)",,,,,,,,,,,
46301815,46297731,0,31421638,,cycleway,,False,123.434,"LINESTRING (4.7687291 52.3523796, 4.7687745 52.3523333, 4.7687962 52.3522947, 4.7687258 52.3521922, 4.7683459 52.3517564, 4.7681511 52.351539, 4.7680509 52.3514248, 4.7680248 52.3513959)",,,,,,,,,,,
46301815,350341993,0,31423533,,cycleway,,False,259.623,"LINESTRING (4.7687291 52.3523796, 4.7690504 52.3526971, 4.7696542 52.3531589, 4.7703623 52.3538202, 4.7705249 52.3539463, 4.7707461 52.3540739, 4.7708928 52.3541234, 4.7710224 52.3541636, 4.7710851 52.354183)",,4.00,,,,,,,,,
46301815,46297961,0,31425702,,cycleway,,False,105.474,"LINESTRING (4.7687291 52.3523796, 4.7681502 52.3518354, 4.7678625 52.3515928)",,4.00,,,,,,,,,
46301829,1349066277,0,120284702,,cycleway,,False,5.603,"LINESTRING (4.9378475 52.3524674, 4.9377908 52.352504)",,3.00,,,,,,,,,
46302295,4409317932,0,443339417,J.J. Viottastraat,cycleway,,False,6.451,"LINESTRING (4.8702892 52.3525351, 4.8701989 52.3525171)",,,,,,,,,,,
46302634,46302682,0,158841492,,cycleway,,True,87.491,"LINESTRING (4.8311782 52.3526064, 4.8312568 52.3525707, 4.8323055 52.3525838, 4.8324351 52.3526182)",,,,,,,,,,,
46302801,306383710,0,144335088,Theo Mann-Bouwmeesterhof,cycleway,,False,40.691,"LINESTRING (4.8210088 52.3526173, 4.8209205 52.3526083, 4.8205993 52.3525451, 4.8204328 52.3525184)",,3.00,,,,,,,,,
46303183,1343266731,0,119603570,,cycleway,,False,9.817,"LINESTRING (4.9291195 52.3527557, 4.9292078 52.3526858)",,2.00,,,,,,,,,
46303605,46300931,0,7372178,Jacob Obrechtplein,cycleway,,False,66.42500000000001,"LINESTRING (4.8775675 52.3528597, 4.8775881 52.3528229, 4.8776063 52.3526859, 4.8778123 52.3524395, 4.8778706 52.3522996)",,2.10,,,,,,,,,
46304170,7881454730,0,"[532740712, 31971864, 31971874, 7370223]",,cycleway,,False,146.805,"LINESTRING (4.9150349 52.3529706, 4.9148355 52.3530082, 4.9142839 52.3531231, 4.914021 52.3531784, 4.9137659 52.3532503, 4.9133884 52.3533293, 4.9132863 52.3533719, 4.9132464 52.3534342, 4.9131989 52.3535395)",,,,yes,,,,,,,
46304196,46305565,0,"[189868320, 189868297, 7387413]",Louis J. Welterbrug,cycleway,,False,59.19800000000001,"LINESTRING (4.7860653 52.3529325, 4.7861457 52.3529997, 4.7862167 52.35306, 4.7863173 52.3531343, 4.78642 52.35317, 4.7867339 52.3532461)",yes,,,,,,,,,,
