u,v,key,osmid,oneway,name,highway,maxspeed,length,geometry,lanes,service,bridge,access,ref,tunnel
4180947977,4349464437,0,749681438,False,Археологическая улица,unclassified,30,7.924,"LINESTRING (69.33719550000001 41.316182, 69.3371355 41.3162372)",,,,,,
4180965721,4180965722,0,417566803,False,Археологическая улица,residential,30,10.912,"LINESTRING (69.3417025 41.3128337, 69.3416241 41.3129122)",,,,,,
4180965722,4180965721,0,417566803,False,Археологическая улица,residential,30,10.912,"LINESTRING (69.3416241 41.3129122, 69.3417025 41.3128337)",,,,,,
4180965722,5555623154,0,483329499,False,Археологическая улица,residential,30,61.554,"LINESTRING (69.3416241 41.3129122, 69.3411356 41.3133267)",,,,,,
4188756058,5795085915,0,418453458,False,,service,5,84.799,"LINESTRING (69.224417 41.3303696, 69.22360980000001 41.3308324)",,,,,,
4188756063,5795085915,0,418453458,False,,service,5,44.611,"LINESTRING (69.2231026 41.3309585, 69.22360980000001 41.3308324)",,,,,,
4188756065,4188756067,0,418453462,False,,service,5,20.911,"LINESTRING (69.2224832 41.3310468, 69.2222933 41.3311694)",,,,,,
4188756067,4188756065,0,418453462,False,,service,5,20.911,"LINESTRING (69.2222933 41.3311694, 69.2224832 41.3310468)",,,,,,
4188756067,4188756070,0,418453462,False,,service,5,11.729,"LINESTRING (69.2222933 41.3311694, 69.2223439 41.3312678)",,,,,,
4188756070,4188756067,0,418453462,False,,service,5,11.729,"LINESTRING (69.2223439 41.3312678, 69.2222933 41.3311694)",,,,,,
4188756070,4188756078,0,418453462,False,,service,5,73.782,"LINESTRING (69.2223439 41.3312678, 69.22284000000001 41.3318169)",,,,,,
4188756070,4188756075,0,418453463,False,,service,5,47.339,"LINESTRING (69.2223439 41.3312678, 69.2218963 41.3315291)",,,,,,
4188756073,5795074067,0,418453459,False,,service,5,13.744,"LINESTRING (69.2212591 41.3313042, 69.22123190000001 41.3311823)",,,,,,
4188756073,5837489390,0,418453459,False,,service,5,16.425,"LINESTRING (69.2212591 41.3313042, 69.2213776 41.3314221)",,,,,,
4188756075,4188756080,0,418453457,False,,service,5,74.647,"LINESTRING (69.2218963 41.3315291, 69.2224112 41.3320779)",,,,,,
4188756075,4188756070,0,418453463,False,,service,5,47.339,"LINESTRING (69.2218963 41.3315291, 69.2223439 41.3312678)",,,,,,
4188756075,4188756076,0,418453463,False,,service,5,28.794,"LINESTRING (69.2218963 41.3315291, 69.22162400000001 41.331688)",,,,,,
4188756076,5837489390,0,418453459,False,,service,5,36.02,"LINESTRING (69.22162400000001 41.331688, 69.2213776 41.3314221)",,,,,,
4188756076,4188756075,0,418453463,False,,service,5,28.794,"LINESTRING (69.22162400000001 41.331688, 69.2218963 41.3315291)",,,,,,
4188756076,4188756077,0,418453463,False,,service,5,10.337,"LINESTRING (69.22162400000001 41.331688, 69.22152629999999 41.3317451)",,,,,,
4188756077,1849645025,0,418453456,False,,service,5,75.309,"LINESTRING (69.22152629999999 41.3317451, 69.2220705 41.3322852)",,,,,,
4188756077,4188756076,0,418453463,False,,service,5,10.337,"LINESTRING (69.22152629999999 41.3317451, 69.22162400000001 41.331688)",,,,,,
4188756077,4188756079,0,418453463,False,,service,5,35.973,"LINESTRING (69.22152629999999 41.3317451, 69.2211861 41.3319436)",,,,,,
4188756078,4188756070,0,418453462,False,,service,5,73.782,"LINESTRING (69.22284000000001 41.3318169, 69.2223439 41.3312678)",,,,,,
4188756079,3292377666,0,418453460,False,,service,5,106.611,"LINESTRING (69.2211861 41.3319436, 69.2201834 41.3325372)",,,,,,
4188756079,4188756081,0,418453461,False,,service,5,63.422,"LINESTRING (69.2211861 41.3319436, 69.2216308 41.332406)",,,,,,
4188756079,4188756077,0,418453463,False,,service,5,35.973,"LINESTRING (69.2211861 41.3319436, 69.22152629999999 41.3317451)",,,,,,
4188756080,4188756075,0,418453457,False,,service,5,74.647,"LINESTRING (69.2224112 41.3320779, 69.2218963 41.3315291)",,,,,,
4188756081,3292377665,0,418453455,False,,service,5,104.053,"LINESTRING (69.2216308 41.332406, 69.22062459999999 41.3329581)",,,,,,
4188756081,4188756079,0,418453461,False,,service,5,63.422,"LINESTRING (69.2216308 41.332406, 69.2211861 41.3319436)",,,,,,
4188756081,4188756082,0,418453461,False,,service,5,44.594,"LINESTRING (69.2216308 41.332406, 69.2219522 41.3327263)",,,,,,
4188756082,4188756081,0,418453461,False,,service,5,44.594,"LINESTRING (69.2219522 41.3327263, 69.2216308 41.332406)",,,,,,
4231544882,1580840531,0,144532836,False,,service,30,3.205,"LINESTRING (69.2577974 41.2792881, 69.25778510000001 41.2793154)",,,,,,
4231544882,7077331260,0,144532836,False,,service,30,57.696,"LINESTRING (69.2577974 41.2792881, 69.25801749999999 41.2787963)",,,,,,
4231547990,1580840547,0,144532836,False,,service,30,3.529,"LINESTRING (69.25840599999999 41.2809463, 69.25839259999999 41.2809764)",,,,,,
4231547990,1580840545,0,144532836,False,,service,30,86.98,"LINESTRING (69.25840599999999 41.2809463, 69.2587351 41.2802042)",,,,,,
4315323822,6879472965,0,256075054,False,,service,30,96.519,"LINESTRING (69.2124062 41.368468, 69.2112496 41.3684734)",,,,,,
4315323822,6879512490,0,256075054,False,,service,30,117.973,"LINESTRING (69.2124062 41.368468, 69.2138199 41.3684631)",,,,,,
4349464437,4180947977,0,749681438,False,Археологическая улица,unclassified,30,7.924,"LINESTRING (69.3371355 41.3162372, 69.33719550000001 41.316182)",,,,,,
4377004268,370376621,0,520716868,False,,service,5,35.611,"LINESTRING (69.26444050000001 41.3194345, 69.2648667 41.3194447)",,parking_aisle,,,,
4382992970,380342965,0,440555213,False,Xiva ko'chasi,residential,30,92.531,"LINESTRING (69.2281686 41.295043, 69.22887489999999 41.295684)",,,,,,
4382992970,5626230486,0,713306307,False,Xiva ko'chasi,residential,30,37.956,"LINESTRING (69.2281686 41.295043, 69.227819 41.295261)",,,,,,
4382992971,7695119330,0,713306307,False,Xiva ko'chasi,residential,30,13.555,"LINESTRING (69.22756200000001 41.2954215, 69.2276868 41.2953436)",,,,,,
4389368613,6652767203,0,708004567,False,,residential,20,82.418,"LINESTRING (69.34022090000001 41.2882854, 69.33930239999999 41.2880151)",2,,,,,
4403731053,7463286800,0,442700883,False,Урикзор улица,service,10,30.042,"LINESTRING (69.2406407 41.2868058, 69.24073749999999 41.2865456)",,,,,,
4403731053,4403731054,0,442700883,False,Урикзор улица,service,10,15.725,"LINESTRING (69.2406407 41.2868058, 69.2405388 41.2869247)",,,,,,
4403731054,4403731053,0,442700883,False,Урикзор улица,service,10,15.725,"LINESTRING (69.2405388 41.2869247, 69.2406407 41.2868058)",,,,,,
4403731054,4403731055,0,442700883,False,Урикзор улица,service,10,20.92,"LINESTRING (69.2405388 41.2869247, 69.24036719999999 41.2870617)",,,,,,
4403731055,4403731054,0,442700883,False,Урикзор улица,service,10,20.92,"LINESTRING (69.24036719999999 41.2870617, 69.2405388 41.2869247)",,,,,,
4403731055,4403731056,0,442700883,False,Урикзор улица,service,10,19.447,"LINESTRING (69.24036719999999 41.2870617, 69.2402599 41.2872169)",,,,,,
4403731056,4403731055,0,442700883,False,Урикзор улица,service,10,19.447,"LINESTRING (69.2402599 41.2872169, 69.24036719999999 41.2870617)",,,,,,
4403731056,4403731057,0,442700883,False,Урикзор улица,service,10,38.724,"LINESTRING (69.2402599 41.2872169, 69.24016330000001 41.2875575)",,,,,,
4403731057,4403731056,0,442700883,False,Урикзор улица,service,10,38.724,"LINESTRING (69.24016330000001 41.2875575, 69.2402599 41.2872169)",,,,,,
4403731057,359958747,0,442700883,False,Урикзор улица,service,10,37.979,"LINESTRING (69.24016330000001 41.2875575, 69.2400658 41.2878911)",,,,,,
4421480999,3586668031,0,352881125,False,,service,20,53.759,"LINESTRING (69.31524 41.3767783, 69.3149981 41.3772264)",,,,,,
4421480999,3586668029,0,352881125,False,,service,20,65.033,"LINESTRING (69.31524 41.3767783, 69.3155197 41.3762324)",,,,,,
4423127847,4423127850,0,444848138,True,,service,5,39.501,"LINESTRING (69.2995796 41.3640288, 69.2998746 41.3643066)",,,,,,
4423127848,4759284275,0,444848138,True,,service,5,28.625,"LINESTRING (69.2990882 41.3640468, 69.2994308 41.3640343)",,,,,,
4423127850,4423127854,0,444848138,True,,service,5,34.677,"LINESTRING (69.2998746 41.3643066, 69.2996402 41.3645641)",,,,,,
4438681019,4438681023,0,446622136,True,Durmon yo'li,primary,30,7.551,"LINESTRING (69.3440681 41.3354075, 69.34414 41.3353663)",4,,,,,
4438681021,4438681019,0,446622136,True,Durmon yo'li,primary,30,23.821,"LINESTRING (69.3438481 41.3355439, 69.3440681 41.3354075)",4,,,,,
4438681026,4438681020,0,446622140,True,Durmon yo'li,primary,30,39.202,"LINESTRING (69.34453739999999 41.335287, 69.3441686 41.3355052)",4,,,,,
4438682727,376519810,0,446622586,True,Durmon yo'li,primary,30,21.667,"LINESTRING (69.3465783 41.3340715, 69.34637669999999 41.3341942)",,,,,,
4438682730,3455210803,0,446622589,True,Durmon yo'li,primary,30,25.151,"LINESTRING (69.3458875 41.3343181, 69.3461224 41.3341765)",,,,,,
4443684223,6627256463,0,705395323,True,,service,20,44.792,"LINESTRING (69.3825617 41.3525249, 69.3821231 41.352757)",2,,,,,
4456048931,6189048821,0,473255008,True,,service,5,12.941,"LINESTRING (69.2215559 41.259332, 69.22142650000001 41.2592681)",,,,,,
4467505790,5240494975,0,179565346,False,Археологическая улица,residential,30,16.435,"LINESTRING (69.3379329 41.315611, 69.33806389999999 41.3155007)",,,,,,
4467505790,6084090130,0,179565346,False,Археологическая улица,residential,30,77.663,"LINESTRING (69.3379329 41.315611, 69.33728429999999 41.3161115)",,,,,,
4475446773,6507288886,0,450626280,True,,service,5,7.336,"LINESTRING (69.3162243 41.3158126, 69.3162847 41.3158605)",,,,,,
4475446776,6312375115,0,450626280,True,,service,5,13.246,"LINESTRING (69.3159375 41.3158638, 69.3160915 41.3158353)",,,,,,
4475446781,6312375116,0,693112204,True,,service,5,9.616,"LINESTRING (69.3163282 41.3160176, 69.3162337 41.316067)",,,,,,
4488406389,4084743325,0,615534425,False,Nurmakon ko'chasi,tertiary,30,20.272,"LINESTRING (69.2693235 41.377096, 69.2690925 41.3771525)",,,,,,
4488406389,4727710252,0,615534425,False,Nurmakon ko'chasi,tertiary,30,23.266,"LINESTRING (69.2693235 41.377096, 69.2695911 41.3770372)",,,,,,
4556529217,7418665365,0,707981642,False,,residential,20,11.789,"LINESTRING (69.37107659999999 41.2520112, 69.3711831 41.2519417)",2,,,,,
4580718520,1638001723,0,150939428,True,,service,5,46.868,"LINESTRING (69.3071321 41.2784134, 69.30698580000001 41.2780065)",,,,,,
4580718521,1638001700,0,150939434,True,,service,5,20.797,"LINESTRING (69.3077581 41.2777859, 69.3080028 41.2777518)",,,,,,
4657225495,1802473355,0,169075422,True,,service,5,24.324,"LINESTRING (69.28943049999999 41.3620702, 69.2895709 41.3622619)",,,,,,
4674066334,1624827204,0,473253684,True,,service,5,8.028,"LINESTRING (69.1832723 41.3657981, 69.1833427 41.3658473)",,,,,,
4674066335,4674066334,0,473253683,True,,service,5,15.131,"LINESTRING (69.1831397 41.3657053, 69.1832723 41.3657981)",,,,,,
4674074907,4456048931,0,473255007,True,,service,5,15.264,"LINESTRING (69.2217239 41.2593858, 69.2215559 41.259332)",,,,,,yes
4674094383,3975456716,0,394547798,False,,service,5,2.849,"LINESTRING (69.1601725 41.3058073, 69.1601442 41.305793)",,,,,,
4674094383,4674094384,0,473257793,False,,service,5,13.496,"LINESTRING (69.1601725 41.3058073, 69.1603097 41.3058714)",,,,,,
4674094384,3975456725,0,473257791,False,,service,5,4.301,"LINESTRING (69.1603097 41.3058714, 69.160337 41.3059042)",,,,,,
4674094384,4674094383,0,473257793,False,,service,5,13.496,"LINESTRING (69.1603097 41.3058714, 69.1601725 41.3058073)",,,,,,
4674110067,1962840792,0,473260015,True,,service,5,14.944,"LINESTRING (69.1979631 41.3072645, 69.1978328 41.3073566)",,,,,,
4674154634,1818706686,0,473266896,True,,service,5,19.176,"LINESTRING (69.2895236 41.3623902, 69.28945589999999 41.362555)",,,,,,
4674197670,4674197671,0,473273049,True,,service,5,33.81,"LINESTRING (69.273824 41.3586298, 69.273477 41.3584729)",,,,,,
4674197671,1566683762,0,473273050,True,,service,10,9.58,"LINESTRING (69.273477 41.3584729, 69.2735323 41.3583974)",,,,,,
4674223311,4674223312,0,154351857,True,,service,5,15.423,"LINESTRING (69.1933083 41.3041456, 69.19330960000001 41.3040069)",,,,,,
4674223312,5990672079,0,154351856,True,,service,5,30.085,"LINESTRING (69.19330960000001 41.3040069, 69.19353270000001 41.3037945)",,,,,,
4674226856,4674226857,0,473277514,True,,service,5,15.157,"LINESTRING (69.20723649999999 41.2476197, 69.20707470000001 41.2475582)",,,,,,
4674226857,1233440496,0,473277510,True,,service,5,4.019,"LINESTRING (69.20707470000001 41.2475582, 69.2070318 41.2475419)",,,,,,
4674324532,2012771398,0,473292474,True,,service,5,3.335,"LINESTRING (69.2865493 41.3509093, 69.28658919999999 41.3509078)",,,,,,
4674324533,1564806873,0,473292476,True,,service,5,9.623,"LINESTRING (69.2861365 41.3509002, 69.28625169999999 41.3509036)",,,,,,
4675746345,4675746346,0,150939426,True,,service,5,41.532,"LINESTRING (69.306906 41.2779095, 69.3073139 41.2776961)",,,,,,
4675746346,1638001666,0,150939434,True,,service,5,10.186,"LINESTRING (69.3073139 41.2776961, 69.30743529999999 41.2777043)",,,,,,
4675767930,3701519153,0,473462907,True,,service,5,10.851,"LINESTRING (69.26680330000001 41.353768, 69.2667324 41.3536862)",,,,,,
4675769556,2004304063,0,473463247,True,,service,5,13.153,"LINESTRING (69.23563540000001 41.2838499, 69.2357528 41.2837711)",,,,,,
4704754786,5110536319,0,477063828,False,,service,30,11.58,"LINESTRING (69.3046556 41.2483426, 69.3047941 41.2483436)",,,,,,
4704754787,4704754788,0,477063828,False,,service,30,18.866,"LINESTRING (69.3051919 41.2483464, 69.30539039999999 41.2484271)",,,,,,
4704754787,5110536317,0,477063828,False,,service,30,8.369,"LINESTRING (69.3051919 41.2483464, 69.3050918 41.2483472)",,,,,,
4704754788,5110536316,0,477063828,False,,service,30,7.61,"LINESTRING (69.30539039999999 41.2484271, 69.30548140000001 41.2484254)",,,,,,
4704754788,4704754787,0,477063828,False,,service,30,18.866,"LINESTRING (69.30539039999999 41.2484271, 69.3051919 41.2483464)",,,,,,
4704754889,5110536302,0,477063828,False,,service,30,5.61,"LINESTRING (69.3067113 41.2484029, 69.306718 41.2483527)",,,,,,
4704754889,5110536311,0,477063828,False,,service,30,22.17,"LINESTRING (69.3067113 41.2484029, 69.3064462 41.2484078)",,,,,,
4704754889,5110536304,0,525301999,False,,service,30,7.808,"LINESTRING (69.3067113 41.2484029, 69.3067279 41.248472)",,,,,,
4706087268,5236899110,0,477218954,False,,service,30,7.131,"LINESTRING (69.29189359999999 41.2461984, 69.2918561 41.246256)",,,,,,
4706087268,5236899111,0,477218954,False,,service,30,3.403,"LINESTRING (69.29189359999999 41.2461984, 69.2918943 41.2461678)",,,,,,
4706087269,5236899109,0,477218954,False,,service,30,5.335,"LINESTRING (69.29183190000001 41.2462932, 69.2917781 41.246319)",,,,,,
4706087269,5236899110,0,477218954,False,,service,30,4.605,"LINESTRING (69.29183190000001 41.2462932, 69.2918561 41.246256)",,,,,,
4706087270,5236899108,0,477218954,False,,service,30,9.715,"LINESTRING (69.2917353 41.2463395, 69.29161910000001 41.2463395)",,,,,,
4706087270,5236899109,0,477218954,False,,service,30,4.243,"LINESTRING (69.2917353 41.2463395, 69.2917781 41.246319)",,,,,,
4706087271,5236899106,0,477218954,False,,service,30,6.429,"LINESTRING (69.2911613 41.2463395, 69.2912382 41.2463395)",,,,,,
4706089995,2687170630,0,477218912,False,,service,30,38.306,"LINESTRING (69.2919043 41.2457023, 69.2923624 41.2456962)",,,,,,
4706089995,5236899114,0,477218934,False,,service,30,12.365,"LINESTRING (69.2919043 41.2457023, 69.2919045 41.2455911)",,,,,,
4706089995,5236899113,0,477218954,False,,service,30,20.14,"LINESTRING (69.2919043 41.2457023, 69.2919004 41.2458834)",,,,,,
4706090345,4706090346,0,477218902,False,,service,30,58.551,"LINESTRING (69.26653159999999 41.2821694, 69.26688059999999 41.2817128)",,,,,,
4706090346,4706090347,0,477218902,False,,service,30,22.111,"LINESTRING (69.26688059999999 41.2817128, 69.2671094 41.2816129)",,,,,,
4706090346,4706090345,0,477218902,False,,service,30,58.551,"LINESTRING (69.26688059999999 41.2817128, 69.26653159999999 41.2821694)",,,,,,
4706090347,4706090346,0,477218902,False,,service,30,22.111,"LINESTRING (69.2671094 41.2816129, 69.26688059999999 41.2817128)",,,,,,
4706091042,5236899117,0,477218934,False,,service,30,5.41,"LINESTRING (69.291903 41.2452313, 69.2918844 41.2451847)",,,,,,
4706091042,5236899116,0,477218934,False,,service,30,7.841,"LINESTRING (69.291903 41.2452313, 69.29190509999999 41.2453018)",,,,,,
4706091043,5236899118,0,477218934,False,,service,30,12.213,"LINESTRING (69.29183190000001 41.2451234, 69.2916955 41.2450841)",,,,,,
4706091043,5236899117,0,477218934,False,,service,30,8.107,"LINESTRING (69.29183190000001 41.2451234, 69.2918844 41.2451847)",,,,,,
4706091045,5236908911,0,477218934,False,,service,30,17.045,"LINESTRING (69.2912633 41.2450851, 69.2911282 41.2451999)",,,,,,
4706091045,5236899120,0,477218934,False,,service,30,4.18,"LINESTRING (69.2912633 41.2450851, 69.2913133 41.245085)",,,,,,
4706096190,7418669680,0,477219280,False,,residential,30,8.741,"LINESTRING (69.3069804 41.2524524, 69.3069787 41.2523738)",,,,,,
4706096191,5156587096,0,477219280,False,,residential,30,24.23,"LINESTRING (69.30699250000001 41.2510845, 69.30699060000001 41.2513024)",,,,,,
4711016569,579955167,0,476200603,False,Археологическая улица,residential,30,79.758,"LINESTRING (69.3403847 41.3137502, 69.3396826 41.3142364)",,,,,,
4711016569,5555623153,0,477799023,False,Археологическая улица,residential,30,53.591,"LINESTRING (69.3403847 41.3137502, 69.340836 41.3134076)",,,,,,
4716025063,1652568156,0,152438490,False,,unclassified,20,19.312,"LINESTRING (69.3710221 41.3350186, 69.3712469 41.3350595)",,,,,,
4716025063,6375134664,0,152438490,False,,unclassified,20,54.688,"LINESTRING (69.3710221 41.3350186, 69.3704086 41.3348463)",,,,,,
4716029325,1652568904,0,528179530,True,,unclassified,20,218.159,"LINESTRING (69.3753425 41.3359056, 69.3778544 41.336446)",,,,,,
4716029330,4716029334,0,528179530,True,,unclassified,20,122.262,"LINESTRING (69.3733987 41.3354851, 69.3748058 41.3357896)",,,,,,
4716029334,4716029325,0,528179530,True,,unclassified,20,46.629,"LINESTRING (69.3748058 41.3357896, 69.3753425 41.3359056)",,,,,,
4726041052,1652568157,0,152438490,False,,unclassified,20,27.426,"LINESTRING (69.3726028 41.3353137, 69.3722819 41.335261)",,,,,,
4726041052,4716029330,0,528179530,True,,unclassified,20,69.13,"LINESTRING (69.3726028 41.3353137, 69.3733987 41.3354851)",,,,,,
4727594986,5708604628,0,615534425,False,Nurmakon ko'chasi,tertiary,30,3.881,"LINESTRING (69.26543220000001 41.3779784, 69.26539150000001 41.3779953)",,,,,,
4727594986,5708839567,0,615534425,False,Nurmakon ko'chasi,tertiary,30,9.516,"LINESTRING (69.26543220000001 41.3779784, 69.26553680000001 41.3779443)",,,,,,
4727710252,4488406389,0,615534425,False,Nurmakon ko'chasi,tertiary,30,23.266,"LINESTRING (69.2695911 41.3770372, 69.2693235 41.377096)",,,,,,
4727710252,6010278730,0,615534425,False,Nurmakon ko'chasi,tertiary,30,17.535,"LINESTRING (69.2695911 41.3770372, 69.26980090000001 41.377028)",,,,,,
4727813538,5708627057,0,615534425,False,Nurmakon ko'chasi,tertiary,30,13.136,"LINESTRING (69.2639246 41.3787019, 69.26380519999999 41.3787789)",,,,,,
