u,v,key,osmid,oneway,name,highway,length,geometry,bridge,access,tunnel,maxspeed,lanes,width
1207717610,1207717557,0,104702330,False,,footway,7.916,"LINESTRING (34.788313 32.0971216, 34.7882304 32.0971085)",yes,,,,,
1734055659,340382284,0,161433884,False,,path,406.96999999999997,"LINESTRING (34.7815736 32.1017995, 34.7815002 32.1016323, 34.781504 32.1013953, 34.7817194 32.1009315, 34.782876 32.0990228, 34.7829346 32.0990094, 34.7830781 32.0987186, 34.7830978 32.0986353, 34.7831575 32.0985199, 34.7831602 32.0984969)",,,,,,
1836429116,639608142,0,50341907,False,,path,0.205,"LINESTRING (34.8083162 32.1021921, 34.8083141 32.1021916)",,,,,,
1836429120,412816936,0,169067540,False,,path,4.681,"LINESTRING (34.8088602 32.1002553, 34.8089036 32.1002348)",,,,,,
1849577719,1849577740,0,183774874,False,,path,58.913,"LINESTRING (34.8256221 32.1115424, 34.8254802 32.1120584)",,,,,,
1849577721,1849577729,0,183774872,False,,path,60.665,"LINESTRING (34.8257715 32.1111156, 34.8260058 32.1106074)",,,,,,
1849577722,1187231323,0,174274992,False,,path,595.4640000000002,"LINESTRING (34.8254997 32.1135843, 34.8255279 32.1138485, 34.8255437 32.1139264, 34.8255629 32.1142561, 34.8255688 32.1143474, 34.8255748 32.1144586, 34.8256208 32.1149287, 34.8256487 32.1158433, 34.8256602 32.1159243, 34.8256763 32.1160041, 34.8255147 32.118315, 34.8255215 32.1187731, 34.825533 32.1188879, 34.8255331 32.1189284)",,,,,,
1849577729,1849577721,0,183774872,False,,path,60.665,"LINESTRING (34.8260058 32.1106074, 34.8257715 32.1111156)",,,,,,
1849577740,1849577719,0,183774874,False,,path,58.913,"LINESTRING (34.8254802 32.1120584, 34.8256221 32.1115424)",,,,,,
1849577743,7062975044,0,"[183774873, 183774875]",False,,path,1212.376,"LINESTRING (34.8263592 32.1099379, 34.8267559 32.1092847, 34.8271345 32.1083387, 34.8273719 32.1078159, 34.8274708 32.1076161, 34.8276055 32.1075239, 34.8277587 32.1074396, 34.8280558 32.1073443, 34.8282112 32.1073219, 34.8292501 32.1071579, 34.829363 32.107187, 34.829393 32.1071674, 34.8294225 32.1071481, 34.8294641 32.1071408, 34.8295009 32.1071512, 34.8295348 32.1071609, 34.8295792 32.1071166, 34.829782 32.1070839, 34.8298753 32.1070823, 34.8299649 32.1071644, 34.830025 32.107117, 34.8300687 32.1070687, 34.8302515 32.1070385, 34.8303664 32.1070344, 34.831047 32.1069633, 34.8315354 32.1069109, 34.8322561 32.1069254, 34.8327762 32.1069581, 34.8331724 32.1070623, 34.833322 32.1071017, 34.8337924 32.1073346, 34.8349 32.1081574, 34.835897 32.1090046, 34.8359327 32.1090198, 34.8359632 32.1090248, 34.8360108 32.1090289, 34.8360473 32.1090264, 34.8360877 32.1090211, 34.8361154 32.1090446, 34.8361498 32.1090738, 34.8361837 32.1091026)",,,,,,
2072034655,331214993,0,228774297,False,,cycleway,5.054,"LINESTRING (34.7828359 32.091684, 34.7828891 32.0916781)",,,,,,
2072034655,2374499616,0,228774297,False,,cycleway,896.633,"LINESTRING (34.7828359 32.091684, 34.7813292 32.0918505, 34.7794717 32.0920557, 34.7794276 32.0920606, 34.7788358 32.092126, 34.7782621 32.0921894, 34.778215 32.0921946, 34.7763587 32.0923997, 34.7762737 32.0924091, 34.774769 32.0925735, 34.7746795 32.0925865, 34.7733979 32.0927269)",,,,,,
2072034655,2692365416,0,263613208,False,שביל אבן גבירול,path,26.820999999999998,"LINESTRING (34.7828359 32.091684, 34.7828187 32.0916045, 34.7828121 32.0915592, 34.7828088 32.0915304, 34.7827958 32.0914453)",,,,,,
2072034655,2692365395,0,263613208,False,שביל אבן גבירול,path,22.765,"LINESTRING (34.7828359 32.091684, 34.7828628 32.09179, 34.7828841 32.0918846)",,,,,,
2374499616,2072034655,0,228774297,False,,cycleway,896.633,"LINESTRING (34.7733979 32.0927269, 34.7746795 32.0925865, 34.774769 32.0925735, 34.7762737 32.0924091, 34.7763587 32.0923997, 34.778215 32.0921946, 34.7782621 32.0921894, 34.7788358 32.092126, 34.7794276 32.0920606, 34.7794717 32.0920557, 34.7813292 32.0918505, 34.7828359 32.091684)",,,,,,
2692265005,6434032131,0,"[490956683, 263601205]",False,שביל בן גוריון,"['cycleway', 'path']",31.769000000000002,"LINESTRING (34.7779402 32.082628, 34.7780042 32.0825795, 34.7780813 32.082521, 34.7781915 32.0824375)",,,,,,
2692265005,454131362,0,"[30146042, 490956683]",False,שביל בן גוריון,cycleway,813.1689999999999,"LINESTRING (34.7779402 32.082628, 34.7779136 32.0826582, 34.7763312 32.0835347, 34.7762866 32.0835425, 34.775822 32.083797, 34.7752491 32.0840691, 34.7748207 32.0842484, 34.7743388 32.0843745, 34.7742584 32.0843995, 34.7736193 32.0845799, 34.7724832 32.0848932, 34.7724005 32.0849107, 34.7709448 32.0853029, 34.7704762 32.0854291, 34.7702075 32.0855015, 34.770095 32.0855318)",yes,,,,,
2692265005,2692265000,0,263601203,False,,path,19.221,"LINESTRING (34.7779402 32.082628, 34.7779248 32.0825833, 34.7779103 32.0825156, 34.7779036 32.0824584)",,,,,,
2692265005,2692265004,0,263601203,False,,path,13.674,"LINESTRING (34.7779402 32.082628, 34.7779698 32.0826884, 34.7779952 32.0827418)",,,,,,
2701012461,4415218501,0,261832904,False,,path,685.733,"LINESTRING (34.7814266 32.0802113, 34.7834419 32.0800648, 34.7856514 32.0799283, 34.7867775 32.0798319, 34.78856 32.0796704, 34.7886757 32.0796696)",,,,,,
2701012461,2701012460,0,264417847,False,שביל אבן גבירול,path,47.979,"LINESTRING (34.7814266 32.0802113, 34.7814129 32.080326, 34.7814214 32.080526, 34.7814262 32.080642)",,,,,,
4067820155,1168434901,0,493288335,False,,path,1114.799,"LINESTRING (34.8262314 32.1095923, 34.825913 32.1101914, 34.8258302 32.1103471, 34.8255918 32.1107186, 34.8254939 32.1110212, 34.825441 32.1111846, 34.8253624 32.1114274, 34.8251168 32.1121861, 34.8250927 32.1122709, 34.8250953 32.1123731, 34.8252919 32.115195, 34.8252967 32.1152806, 34.8253308 32.1157748, 34.8253417 32.1158668, 34.8253432 32.1159491, 34.8253288 32.1160257, 34.8252975 32.1164268, 34.8252842 32.1171593, 34.8252339 32.1179748, 34.8252257 32.1180641, 34.8251533 32.1187338, 34.8251462 32.1189076, 34.8251624 32.1194243)",,,,,,
4415218501,2701012461,0,261832904,False,,path,685.733,"LINESTRING (34.7886757 32.0796696, 34.78856 32.0796704, 34.7867775 32.0798319, 34.7856514 32.0799283, 34.7834419 32.0800648, 34.7814266 32.0802113)",,,,,,
4755318730,340382284,0,482733906,False,,path,8.643,"LINESTRING (34.783243 32.0984634, 34.7831602 32.0984969)",,,,,,
4755318730,354033541,0,263615938,False,,cycleway,87.46000000000001,"LINESTRING (34.783243 32.0984634, 34.7832539 32.0983306, 34.7831734 32.0981625, 34.7831198 32.0979762, 34.7830876 32.0977626, 34.7831375 32.0977133)",,,,,,
4755318730,358520930,0,263615938,False,,cycleway,56.744,"LINESTRING (34.783243 32.0984634, 34.7833304 32.0984798, 34.7834774 32.0985104, 34.783708 32.0984568, 34.7837393 32.0984215, 34.7837815 32.0983739)",,,,,,
4852132553,1187231323,0,493288328,False,,path,50.925,"LINESTRING (34.8255037 32.1193857, 34.8255331 32.1189284)",,,,,,
4852132554,1168996552,0,493288331,False,,path,35.995,"LINESTRING (34.8253823 32.1204853, 34.8254179 32.120163)",,,,,,
5081770929,6491109231,0,"[521567122, 280310876, 37557967]",False,,"['cycleway', 'path']",117.24799999999999,"LINESTRING (34.793214 32.0996393, 34.7932437 32.0996702, 34.7933369 32.099684, 34.79352 32.0997201, 34.7935905 32.0997459, 34.7936777 32.0997493, 34.7939449 32.0998076, 34.7944093 32.0998924)",,,,,,
5081770929,340382462,0,37557967,False,,cycleway,19.626,"LINESTRING (34.793214 32.0996393, 34.7931769 32.0995848, 34.7930714 32.0995147)",,,,,,
5081770929,2710651086,0,"[749189720, 749189722]",False,,cycleway,345.8280000000001,"LINESTRING (34.793214 32.0996393, 34.7932072 32.099707, 34.7931506 32.0999739, 34.7931332 32.1000438, 34.7930882 32.1000931, 34.7930835 32.1004255, 34.7929324 32.1010284, 34.7928153 32.1014957, 34.7927376 32.1018352, 34.7927078 32.1019921, 34.7926929 32.1020774, 34.7926862 32.1021627, 34.7926909 32.1022785, 34.7926631 32.1024185, 34.7925887 32.1025115, 34.7924961 32.1026063, 34.792532 32.1026339)",,,,,,
6490520358,2401793426,0,"[41698529, 472286756, 98532009, 42782545, 131670994, 131670995, 162918836, 41698487, 162918841, 131671290, 362308351]",False,,"['cycleway', 'path']",3857.9860000000003,"LINESTRING (34.7777497 32.0975622, 34.7776266 32.0980727, 34.7776326 32.0981463, 34.777661 32.0984944, 34.777788 32.0987377, 34.7779435 32.0989478, 34.7780847 32.0991529, 34.7781919 32.0993288, 34.778302 32.0995693, 34.7783442 32.0997304, 34.7783684 32.1000382, 34.7783814 32.100283, 34.7783663 32.1004519, 34.7783631 32.100488, 34.7783154 32.1006052, 34.7782477 32.1007718, 34.7781369 32.1010458, 34.7779652 32.101313, 34.7779239 32.1013773, 34.777825 32.1015311, 34.7777094 32.101683, 34.7776165 32.1018052, 34.7775511 32.1019343, 34.7775278 32.1020583, 34.7775379 32.1022995, 34.7775238 32.1024968, 34.777521 32.1025231, 34.7775157 32.1025724, 34.7775069 32.1026304, 34.777291 32.103312, 34.777111 32.103666, 34.776869 32.1039092, 34.776714 32.104065, 34.7765151 32.1043987, 34.776359 32.10474, 34.7763023 32.1050322, 34.7762775 32.105256, 34.7762866 32.1054732, 34.7763075 32.1056185, 34.7763478 32.1058203, 34.7763994 32.1059929, 34.7764917 32.1062602, 34.776542 32.1063792, 34.7766564 32.1066386, 34.7767412 32.1067741, 34.7767933 32.1068492, 34.7768601 32.1069533, 34.7769109 32.1070644, 34.7769523 32.1072012, 34.7769756 32.1075227, 34.7769824 32.1076169, 34.777015 32.1078158, 34.7770286 32.1078991, 34.7770363 32.107946, 34.7771987 32.1083329, 34.7773722 32.1085449, 34.7775432 32.1086654, 34.777684 32.1087647, 34.7777584 32.1089238, 34.7778262 32.1090688, 34.7779246 32.1094693, 34.7782435 32.1101811, 34.7790875 32.1115655, 34.7794159 32.1121502, 34.7797315 32.1129064, 34.7803884 32.114446, 34.7809361 32.1156441, 34.7809879 32.1158238, 34.7809634 32.1160094, 34.7809441 32.1162178, 34.7809971 32.1163943, 34.7810829 32.1165356, 34.7812497 32.1166757, 34.7814169 32.1168979, 34.7814801 32.1170348, 34.7814971 32.1171847, 34.7814968 32.1172618, 34.7814966 32.1173025, 34.7814965 32.1173393, 34.7814962 32.1174136, 34.7814736 32.117587, 34.7815514 32.1179555, 34.7815536 32.117961, 34.7816464 32.1181927, 34.781959 32.1185311, 34.7822137 32.1191132, 34.7822773 32.1195856, 34.7822898 32.1199053, 34.782356 32.1201309, 34.7825717 32.1205195, 34.7826895 32.1207362, 34.7827814 32.1208953, 34.7828453 32.1210917, 34.7828372 32.1211899, 34.7828323 32.1212491, 34.7828616 32.1213651, 34.782883 32.12145, 34.783104 32.121864, 34.7832482 32.1220255, 34.7833202 32.1221061, 34.783455 32.122257, 34.7834575 32.1222605, 34.7837096 32.1226023, 34.78406 32.123287, 34.7841089 32.1233001, 34.784176 32.123318, 34.7842514 32.123326, 34.784637 32.123367, 34.7849294 32.1233629, 34.7850299 32.1233101, 34.7850915 32.1232419, 34.7851469 32.1232159, 34.7854388 32.1231297, 34.7854967 32.1231117, 34.7855598 32.1230937, 34.7855923 32.1230842, 34.7856401 32.1231255, 34.7856883 32.1232019, 34.7858923 32.1236787, 34.7859328 32.1237515, 34.786007 32.1237929, 34.7860912 32.1238329, 34.7861772 32.1238457, 34.7863188 32.1238543, 34.7864925 32.1238143, 34.7872292 32.1236102, 34.7875174 32.1235359, 34.7877686 32.1235274, 34.7878953 32.1235588, 34.7879577 32.1236309, 34.7881128 32.1236801, 34.7882536 32.1237058, 34.7883817 32.123708, 34.7886556 32.1235631, 34.7889574 32.1234774, 34.7907334 32.1231806, 34.7912261 32.1230693, 34.7912933 32.1230144)",yes,,,,,
6490520358,1140340987,0,"[98532000, 98532009, 30780427]",False,,path,244.65400000000002,"LINESTRING (34.7777497 32.0975622, 34.777822 32.097385, 34.7779646 32.0971301, 34.778031 32.097014, 34.7781419 32.0969102, 34.7783342 32.0967618, 34.7784706 32.0966562, 34.778633 32.0965745, 34.7788732 32.0965341, 34.7797193 32.0965606)",yes,,,,,
6490520358,1139900240,0,131671291,False,,path,39.742999999999995,"LINESTRING (34.7777497 32.0975622, 34.7778287 32.0976525, 34.7778684 32.0977276, 34.7779371 32.0977988, 34.778004 32.0978412)",,,,,,
6491109231,2826631205,0,"[700842628, 700842631, 700842633, 700842635, 521567122, 278265464]",False,,"['cycleway', 'path']",1119.8129999999996,"LINESTRING (34.7944093 32.0998924, 34.7945421 32.0998754, 34.7952251 32.1000389, 34.7954202 32.1000164, 34.7956772 32.1001167, 34.7967864 32.1003953, 34.7977007 32.1006173, 34.7981867 32.1007108, 34.7994678 32.1009973, 34.7995564 32.101017, 34.8000662 32.101131, 34.8003419 32.1011989, 34.8011692 32.1013751, 34.8012288 32.1014122, 34.801481 32.1014542, 34.8016687 32.1014849, 34.8018122 32.1015042, 34.8019517 32.1015008, 34.8019463 32.101542, 34.8019461 32.1015881, 34.802258 32.1016984, 34.8023271 32.1016794, 34.804626 32.1020965, 34.8046421 32.1021344, 34.8049403 32.1022115, 34.8050673 32.102238, 34.8052844 32.1022713, 34.8057414 32.1024237)",,,,,,
6491109231,5081770929,0,"[521567122, 280310876, 37557967]",False,,"['cycleway', 'path']",117.248,"LINESTRING (34.7944093 32.0998924, 34.7939449 32.0998076, 34.7936777 32.0997493, 34.7935905 32.0997459, 34.79352 32.0997201, 34.7933369 32.099684, 34.7932437 32.0996702, 34.793214 32.0996393)",,,,,,
6491109231,1140752838,0,98602360,False,,path,193.431,"LINESTRING (34.7944093 32.0998924, 34.7944521 32.0998217, 34.79455 32.0996377, 34.7945692 32.0996051, 34.7950676 32.0987592, 34.7948148 32.0983336)",,,,,,
7062975044,7182429802,0,"[183774873, 104032783]",False,,path,1471.0729999999996,"LINESTRING (34.8361837 32.1091026, 34.8361683 32.1091319, 34.8361625 32.1091631, 34.8361599 32.1091959, 34.836165 32.1092326, 34.8361757 32.109266, 34.8376327 32.1107294, 34.8381509 32.1112706, 34.8385404 32.1117059, 34.8387611 32.1120187, 34.8389263 32.1122761, 34.8390154 32.1124153, 34.8390417 32.1124609, 34.8390785 32.1125248, 34.8391382 32.112633, 34.8393166 32.112942, 34.8394429 32.1131765, 34.8395497 32.1134168, 34.8396855 32.1136663, 34.839691 32.1136763, 34.8397686 32.1138298, 34.8398695 32.1140296, 34.8399562 32.1142338, 34.8399547 32.1143185, 34.839819 32.1145372, 34.8394455 32.1147779, 34.8392286 32.1150132, 34.838994 32.1153912, 34.8387931 32.1157021, 34.8385869 32.1159636, 34.8384729 32.1161127, 34.8383688 32.1163383, 34.8382879 32.1165773, 34.8380747 32.1169468, 34.8377375 32.1174982, 34.837386 32.1178907, 34.8370644 32.1182102, 34.8366269 32.1184879, 34.83623 32.1186333, 34.8359046 32.1187417, 34.8355844 32.1187726, 34.8344899 32.118749, 34.8344444 32.1187422)",,,,,,
7062975044,1849577743,0,"[183774873, 183774875]",False,,path,1212.376,"LINESTRING (34.8361837 32.1091026, 34.8361498 32.1090738, 34.8361154 32.1090446, 34.8360877 32.1090211, 34.8360473 32.1090264, 34.8360108 32.1090289, 34.8359632 32.1090248, 34.8359327 32.1090198, 34.835897 32.1090046, 34.8349 32.1081574, 34.8337924 32.1073346, 34.833322 32.1071017, 34.8331724 32.1070623, 34.8327762 32.1069581, 34.8322561 32.1069254, 34.8315354 32.1069109, 34.831047 32.1069633, 34.8303664 32.1070344, 34.8302515 32.1070385, 34.8300687 32.1070687, 34.830025 32.107117, 34.8299649 32.1071644, 34.8298753 32.1070823, 34.829782 32.1070839, 34.8295792 32.1071166, 34.8295348 32.1071609, 34.8295009 32.1071512, 34.8294641 32.1071408, 34.8294225 32.1071481, 34.829393 32.1071674, 34.829363 32.107187, 34.8292501 32.1071579, 34.8282112 32.1073219, 34.8280558 32.1073443, 34.8277587 32.1074396, 34.8276055 32.1075239, 34.8274708 32.1076161, 34.8273719 32.1078159, 34.8271345 32.1083387, 34.8267559 32.1092847, 34.8263592 32.1099379)",,,,,,
7062975044,7062975052,0,756210033,False,,path,16.042,"LINESTRING (34.8361837 32.1091026, 34.8362124 32.1090795, 34.8363046 32.109001)",,,,,,
285954389,282407636,0,261745843,True,שביל דוד בלוך,cycleway,406.225,"LINESTRING (34.7820308 32.0815592, 34.7820643 32.0815415, 34.7825991 32.0817169, 34.7826585 32.081752, 34.7831883 32.082134, 34.7837498 32.0825494, 34.7840443 32.0827677, 34.784928 32.0834631, 34.785295 32.0837488, 34.7853194 32.0838218)",,,,,,
289087257,7363719651,0,787578026,False,,cycleway,132.594,"LINESTRING (34.8015515 32.1182555, 34.8014965 32.1183234, 34.8014125 32.1183292, 34.8002725 32.1184904, 34.8002048 32.1184733)",,,,,,
312826980,1312275281,0,156591447,False,,cycleway,72.58500000000001,"LINESTRING (34.7967056 32.0647019, 34.7967099 32.0646674, 34.796786 32.0640527)",,,,,,
332207109,355602971,0,398732395,False,,path,13.159,"LINESTRING (34.7793068 32.0719612, 34.7793201 32.072079)",,,,,,
332207109,1995998532,0,398732397,False,,path,9.692,"LINESTRING (34.7793068 32.0719612, 34.7792126 32.0719962)",,,,,,
332207109,3992803573,0,188963048,False,,cycleway,432.358,"LINESTRING (34.7793068 32.0719612, 34.7788346 32.0705147, 34.7785515 32.0695876, 34.7780971 32.0682106)",,,,,,
335851699,5469034739,0,46766058,False,,cycleway,139.807,"LINESTRING (34.8068798 32.118962, 34.8074187 32.119263, 34.8075859 32.1195858, 34.8077517 32.1199152)",,no,,,,
340186063,6330716847,0,395124616,False,,cycleway,96.518,"LINESTRING (34.7948716 32.0827657, 34.79493 32.0829864, 34.7950587 32.0836189)",,,,,,
340381081,3998673970,0,397037394,False,,cycleway,266.094,"LINESTRING (34.7772502 32.0992105, 34.7772016 32.0992614, 34.7770551 32.0993964, 34.776791 32.0996397, 34.7764934 32.09992, 34.7764394 32.0999701, 34.7764441 32.1000003, 34.7764922 32.1000657, 34.7765151 32.1001331, 34.7765172 32.1001982, 34.7765095 32.100273, 34.7764723 32.1003553, 34.7764158 32.1004063, 34.7763531 32.1004436, 34.7762705 32.1004686, 34.7761711 32.1004688, 34.7760821 32.1004528, 34.7759912 32.1004253, 34.775961 32.1004116, 34.7759221 32.1004204, 34.7756581 32.1006557, 34.7755582 32.1007448)",,,,,,
340381081,3456705845,0,"[66490681, 395785562]",False,דוד רוטלוי,path,37.728,"LINESTRING (34.7772502 32.0992105, 34.7771988 32.0991198, 34.7771804 32.0990524, 34.7771615 32.098983, 34.7771213 32.0988908)",,,,,,
340381081,340423744,0,66490692,False,דוד רוטלוי,path,340.351,"LINESTRING (34.7772502 32.0992105, 34.7773462 32.0993202, 34.7774269 32.0994941, 34.7775875 32.1000521, 34.7775942 32.100084, 34.7776008 32.100165, 34.7775816 32.1002463, 34.7774808 32.1003459, 34.7773752 32.1004171, 34.7772863 32.1005127, 34.7771615 32.1007364, 34.7769454 32.1011187, 34.7768878 32.1012184, 34.7767942 32.1013038, 34.7766517 32.1013928, 34.7765482 32.1014414, 34.776343 32.101719, 34.77638 32.1017412, 34.776323 32.1018104)",,,,,,
342316230,5964160027,0,631586143,False,שביל חנה זמר,cycleway,851.0100000000001,"LINESTRING (34.8012674 32.0988644, 34.8012947 32.0988402, 34.8012978 32.0986, 34.8012423 32.0980336, 34.8011992 32.0973863, 34.8010975 32.0961017, 34.8010544 32.0960416, 34.8010143 32.0960338, 34.8009743 32.0960338, 34.8008603 32.0956136, 34.8007709 32.0952506, 34.8006631 32.094843, 34.8006138 32.0946249, 34.8004906 32.0943561, 34.8002656 32.0938549, 34.8000714 32.0935009, 34.7997577 32.0929772, 34.7991956 32.0920386, 34.7991094 32.0919212, 34.7988904 32.0916833)",,,,,,
343611512,343611514,0,242472292,True,,cycleway,273.641,"LINESTRING (34.7865815 32.0909748, 34.7864139 32.0910263, 34.7851268 32.0910146, 34.7838693 32.0910031, 34.7837057 32.0909361)",,,,,,
352936770,4865879040,0,31539569,False,שביל כיכר המדינה,cycleway,75.80199999999999,"LINESTRING (34.7891065 32.0869443, 34.7883949 32.0870343, 34.7883107 32.0870449)",,,,,,
354033541,4755318730,0,263615938,False,,cycleway,87.45999999999998,"LINESTRING (34.7831375 32.0977133, 34.7830876 32.0977626, 34.7831198 32.0979762, 34.7831734 32.0981625, 34.7832539 32.0983306, 34.783243 32.0984634)",,,,,,
361093946,1758360020,0,98701473,False,,cycleway,21.153,"LINESTRING (34.7942047 32.1229913, 34.7939907 32.1230491)",,,,,,
365767997,6952780398,0,"[742719136, 415747774, 742719135]",False,,cycleway,96.372,"LINESTRING (34.7640244 32.057942, 34.7642481 32.057858, 34.764486 32.0573938, 34.7645206 32.0572434)",,,,,,
410210092,1156251725,0,788956613,False,,cycleway,237.382,"LINESTRING (34.8293464 32.1266931, 34.8289419 32.1264351, 34.8285041 32.1263365, 34.8280294 32.1263683, 34.8274693 32.1264036, 34.8269473 32.1264381)",,,,,,
