u,v,key,osmid,oneway,name,highway,length,geometry,maxspeed,bridge,lanes,ref,service,access,width,junction,tunnel
639608142,412816904,0,50341907,False,,path,159.289,"LINESTRING (34.8083141 32.1021916, 34.8080069 32.1017222, 34.8079532 32.1013768, 34.807545 32.1009524)",,,,,,,,,
766753656,412844767,0,98978116,False,,path,12.558,"LINESTRING (34.8084891 32.1011052, 34.8086072 32.1011576)",,,,,,,,,
766753656,358522458,0,61410764,False,,path,68.868,"LINESTRING (34.8084891 32.1011052, 34.8082743 32.1009023, 34.808226 32.1008387, 34.808207 32.100568)",,,,,,,,,
766753656,412816904,0,98978116,False,,path,90.859,"LINESTRING (34.8084891 32.1011052, 34.80797 32.101056, 34.807545 32.1009524)",,,,,,,,,
794294955,476355653,0,161433884,False,,path,40.763999999999996,"LINESTRING (34.782876 32.0990228, 34.7829346 32.0990094, 34.7830781 32.0987186)",,,,,,,,,
794294955,1734055659,0,161433884,False,,path,340.17900000000003,"LINESTRING (34.782876 32.0990228, 34.7817194 32.1009315, 34.781504 32.1013953, 34.7815002 32.1016323, 34.7815736 32.1017995)",,,,,,,,,
794294955,558703048,0,43934161,True,,secondary_link,58.11599999999999,"LINESTRING (34.782876 32.0990228, 34.7828253 32.0989257, 34.7827711 32.0988724, 34.7827026 32.098822, 34.7825749 32.0987594, 34.7824287 32.0986854)",,,,,,,,,
951616928,1104543123,0,95215650,True,,trunk_link,12.231,"LINESTRING (34.7936777 32.0997493, 34.7937729 32.0998241)",,,,,,,,,
951616928,6491109231,0,521567122,False,,path,70.74000000000001,"LINESTRING (34.7936777 32.0997493, 34.7939449 32.0998076, 34.7944093 32.0998924)",,,,,,,,,
951616928,2844536721,0,"[521567122, 280310876]",False,,path,15.457,"LINESTRING (34.7936777 32.0997493, 34.7935905 32.0997459, 34.79352 32.0997201)",,,,,,,,,
989012075,412816936,0,30780219,False,,path,415.71600000000007,"LINESTRING (34.8128684 32.100861, 34.8124425 32.100658, 34.8122583 32.1006081, 34.8120958 32.1006216, 34.811417 32.10077, 34.8108351 32.1006405, 34.8106635 32.1006761, 34.8105007 32.1007761, 34.8100175 32.1009028, 34.809928 32.100863, 34.809468 32.100673, 34.8092687 32.1004967, 34.809113 32.100359, 34.8089036 32.1002348)",,,,,,,,,
989012075,358523656,0,30780219,False,,path,128.099,"LINESTRING (34.8128684 32.100861, 34.813109 32.100954, 34.8132883 32.1010533, 34.8137651 32.1014814, 34.8138782 32.101607)",,,,,,,,,
989012075,989012105,0,85298236,False,,path,348.733,"LINESTRING (34.8128684 32.100861, 34.8127197 32.1011215, 34.812233 32.1020928, 34.8119024 32.1025203, 34.8115103 32.1030368, 34.8113211 32.1032392, 34.8110509 32.1035774)",,,,,,,,,
1123297084,1171608254,0,183774873,False,,path,10.832,"LINESTRING (34.8302515 32.1070385, 34.8303664 32.1070344)",,,,,,,,,
1123297084,314957906,0,657412553,False,משמר הירדן,tertiary,9.619,"LINESTRING (34.8302515 32.1070385, 34.8302505 32.106952)",,,,,,,,,
1123297084,1171608299,0,183774873,False,,path,24.309,"LINESTRING (34.8302515 32.1070385, 34.8300687 32.1070687, 34.830025 32.107117)",,,,,,,,,
1123297084,4067822527,0,657412553,False,משמר הירדן,tertiary,34.713,"LINESTRING (34.8302515 32.1070385, 34.8302391 32.1071196, 34.8301759 32.1073437)",,,,,,,,,
1123297086,381533431,0,33492140,False,921,residential,4.082,"LINESTRING (34.8361154 32.1090446, 34.83615 32.1090225)",30,,,,,,,,
1123297086,7062975044,0,183774873,False,,path,9.109,"LINESTRING (34.8361154 32.1090446, 34.8361498 32.1090738, 34.8361837 32.1091026)",,,,,,,,,
1123297086,1171608254,0,183774873,False,,path,627.0920000000001,"LINESTRING (34.8361154 32.1090446, 34.8360877 32.1090211, 34.8360473 32.1090264, 34.8360108 32.1090289, 34.8359632 32.1090248, 34.8359327 32.1090198, 34.835897 32.1090046, 34.8349 32.1081574, 34.8337924 32.1073346, 34.833322 32.1071017, 34.8331724 32.1070623, 34.8327762 32.1069581, 34.8322561 32.1069254, 34.8315354 32.1069109, 34.831047 32.1069633, 34.8303664 32.1070344)",,,,,,,,,
1123297086,381540455,0,33492140,False,921,residential,79.69600000000001,"LINESTRING (34.8361154 32.1090446, 34.8360226 32.1091122, 34.83548 32.1095179)",30,,,,,,,,
1123297088,5914178739,0,493288335,False,,path,18.988,"LINESTRING (34.8258302 32.1103471, 34.825913 32.1101914)",,,,,,,,,
1123297088,5914178740,0,32786557,False,קהילת יאסי,tertiary,13.217,"LINESTRING (34.8258302 32.1103471, 34.8256984 32.1103063)",30,,,,,,,,
1123297088,369339274,0,32786557,False,קהילת יאסי,tertiary,5.776,"LINESTRING (34.8258302 32.1103471, 34.8258869 32.1103669)",30,,,,,,,,
1123297088,2763587056,0,493288335,False,,path,225.91600000000003,"LINESTRING (34.8258302 32.1103471, 34.8255918 32.1107186, 34.8254939 32.1110212, 34.825441 32.1111846, 34.8253624 32.1114274, 34.8251168 32.1121861, 34.8250927 32.1122709)",,,,,,,,,
1123297089,1849577743,0,183774875,False,,path,81.679,"LINESTRING (34.8267559 32.1092847, 34.8263592 32.1099379)",,,,,,,,,
1123297089,416615007,0,35554880,True,ישראל אשכנזי,residential,58.44,"LINESTRING (34.8267559 32.1092847, 34.8273339 32.1094758)",30,,,,,,,,
1123297089,1171608299,0,"[183774873, 183774875]",False,,path,459.355,"LINESTRING (34.8267559 32.1092847, 34.8271345 32.1083387, 34.8273719 32.1078159, 34.8274708 32.1076161, 34.8276055 32.1075239, 34.8277587 32.1074396, 34.8280558 32.1073443, 34.8282112 32.1073219, 34.8292501 32.1071579, 34.829363 32.107187, 34.829393 32.1071674, 34.8294225 32.1071481, 34.8294641 32.1071408, 34.8295009 32.1071512, 34.8295348 32.1071609, 34.8295792 32.1071166, 34.829782 32.1070839, 34.8298753 32.1070823, 34.8299649 32.1071644, 34.830025 32.107117)",,,,,,,,,
1123297091,2763587007,0,174274992,False,,path,10.167,"LINESTRING (34.8255688 32.1143474, 34.8255629 32.1142561)",,,,,,,,,
1123297091,4665356128,0,35556138,False,וולמן,residential,5.331,"LINESTRING (34.8255688 32.1143474, 34.8256251 32.1143524)",30,,,,,,,,
1123297091,416633134,0,35556138,False,וולמן,residential,8.962,"LINESTRING (34.8255688 32.1143474, 34.8254738 32.1143428)",30,,,,,,,,
1123297091,2763587034,0,174274992,False,,path,166.563,"LINESTRING (34.8255688 32.1143474, 34.8255748 32.1144586, 34.8256208 32.1149287, 34.8256487 32.1158433)",,,,,,,,,
1123297092,5914178743,0,96931585,False,,path,9.503,"LINESTRING (34.8250859 32.1220588, 34.8251045 32.1219748)",,,,,,,,,
1123297092,5914178744,0,271407934,False,"צה""ל",tertiary,12.452,"LINESTRING (34.8250859 32.1220588, 34.825216 32.1220788)",30,,,,,,,,
1123297092,271878423,0,271407934,False,"צה""ל",tertiary,8.85,"LINESTRING (34.8250859 32.1220588, 34.8249945 32.1220403)",30,,,,,,,,
1123297111,4776641513,0,493288335,False,,path,19.337,"LINESTRING (34.8251462 32.1189076, 34.8251533 32.1187338)",,,,,,,,,
1123297111,4776641513,1,395743149,True,,residential,86.37899999999999,"LINESTRING (34.8251462 32.1189076, 34.8248144 32.118913, 34.8247686 32.1188946, 34.8247546 32.1188603, 34.8247573 32.1188466, 34.8247605 32.1188081, 34.8247718 32.1187792, 34.8248135 32.1187583, 34.8248476 32.1187535, 34.8251151 32.1187512, 34.8251533 32.1187338)",,,,,,,,,
1123297111,1168434901,0,493288335,False,,path,57.475,"LINESTRING (34.8251462 32.1189076, 34.8251624 32.1194243)",,,,,,,,,
1123297112,417774500,0,174274995,False,,path,20.588,"LINESTRING (34.8243962 32.1227828, 34.8246126 32.1227565)",,,,,,,,,
1123297112,336099013,0,228716445,True,בני אפרים,secondary,18.1,"LINESTRING (34.8243962 32.1227828, 34.8245788 32.1228336)",60,,,,,,,,
1123297117,3659503885,0,493288335,False,,path,9.152,"LINESTRING (34.8253432 32.1159491, 34.8253417 32.1158668)",,,,,,,,,
1123297117,3659503886,0,493288335,False,,path,8.625,"LINESTRING (34.8253432 32.1159491, 34.8253288 32.1160257)",,,,,,,,,
1123297117,1164229505,0,271407929,True,אברהם שלונסקי,tertiary,24.157,"LINESTRING (34.8253432 32.1159491, 34.8250867 32.1159483)",,,,,,,,,
1129148200,392067318,0,34177093,False,,path,6.383,"LINESTRING (34.8252863 32.1065812, 34.8252765 32.106638)",,,,,,,,,
1129148200,358530811,0,34177093,False,,path,56.449,"LINESTRING (34.8252863 32.1065812, 34.8253406 32.1063941, 34.8253942 32.1060824)",,,,,,,,,
1129148200,2876119780,0,813564320,False,,cycleway,478.654,"LINESTRING (34.8252863 32.1065812, 34.8252267 32.1065736, 34.8245312 32.1064455, 34.8226879 32.1061267, 34.8212926 32.1059288, 34.8207692 32.1058755, 34.8202829 32.1058614)",,,,,,,,,
1140340987,6490520358,0,"[98532000, 98532009, 30780427]",False,,path,244.654,"LINESTRING (34.7797193 32.0965606, 34.7788732 32.0965341, 34.778633 32.0965745, 34.7784706 32.0966562, 34.7783342 32.0967618, 34.7781419 32.0969102, 34.778031 32.097014, 34.7779646 32.0971301, 34.777822 32.097385, 34.7777497 32.0975622)",,yes,,,,,,,
1140340987,340382391,0,"[60954179, 30780427, 30780562]",False,,"['cycleway', 'path']",488.9080000000001,"LINESTRING (34.7797193 32.0965606, 34.7798295 32.0965686, 34.7805666 32.0966046, 34.7807505 32.0966233, 34.7810667 32.0966503, 34.7812555 32.0966528, 34.7816121 32.0966365, 34.78181 32.096656, 34.7819066 32.0966855, 34.7819614 32.0967445, 34.7819958 32.0968492, 34.7830539 32.0968553, 34.7830711 32.0965552, 34.7833213 32.096556, 34.7834274 32.0966096, 34.7834974 32.0966626, 34.7835335 32.0967573, 34.7842268 32.0968124, 34.7842097 32.0968779)",,,,,,,,,
1140340987,476355656,0,482733906,False,,path,452.0389999999999,"LINESTRING (34.7797193 32.0965606, 34.7797155 32.0967232, 34.7796893 32.0978473, 34.7797202 32.0979314, 34.7798035 32.0979843, 34.7799579 32.0980509, 34.78005 32.098155, 34.7800618 32.0982485, 34.7801146 32.0982772, 34.7803319 32.0982784, 34.7804917 32.09828, 34.7807468 32.0983075, 34.7809105 32.0983181, 34.7810761 32.0983185, 34.7811943 32.0983133, 34.7812861 32.0983084, 34.7814345 32.0982903, 34.7815742 32.0982794, 34.7817339 32.0982804, 34.7818737 32.0982892, 34.7820916 32.0983408, 34.7822859 32.0983919, 34.7824247 32.0984264, 34.7825668 32.0984478, 34.7826527 32.0984633)",,,,,,,,,
1140752838,358522451,0,"[98819432, 98819433, 104702332, 344407790]",False,,path,1191.7389999999998,"LINESTRING (34.7948148 32.0983336, 34.79499 32.098386, 34.795227 32.098508, 34.795359 32.098576, 34.7953978 32.0985841, 34.796129 32.098736, 34.7963922 32.0988685, 34.7964411 32.0988913, 34.7966324 32.0989805, 34.7966497 32.0989886, 34.7970298 32.0992916, 34.797239 32.0993932, 34.7975953 32.0994824, 34.7977416 32.0995294, 34.7979748 32.0996384, 34.7982901 32.0997532, 34.7983579 32.0997721, 34.7984469 32.099797, 34.798668 32.099856, 34.798935 32.1, 34.7989973 32.1000888, 34.799047 32.100178, 34.799089 32.1002721, 34.7991654 32.100321, 34.7993577 32.1004354, 34.7995719 32.1004422, 34.7997744 32.1004487, 34.8001268 32.1005133, 34.8005049 32.1005576, 34.8006658 32.1005325, 34.8009674 32.1004415, 34.8018171 32.1001943, 34.8019236 32.1001816, 34.802385 32.100146, 34.8029251 32.1001324, 34.805034 32.100144, 34.805629 32.100126, 34.805883 32.100112, 34.806593 32.0999767)",,yes,,,,,,,
1140752838,340378133,0,"[104702332, 33636757]",False,,path,163.104,"LINESTRING (34.7948148 32.0983336, 34.7942462 32.0981663, 34.7939321 32.0980357, 34.7939172 32.0980295, 34.7934482 32.0979568, 34.7933781 32.0979768, 34.7932724 32.0980005, 34.7932348 32.0980295, 34.7931963 32.0980593)",,,,,,,,,
1140752838,6491109231,0,98602360,False,,path,193.431,"LINESTRING (34.7948148 32.0983336, 34.7950676 32.0987592, 34.7945692 32.0996051, 34.79455 32.0996377, 34.7944521 32.0998217, 34.7944093 32.0998924)",,,,,,,,,
1143505242,1001172587,0,"[420276392, 164376838]",False,,path,255.772,"LINESTRING (34.7946753 32.1224435, 34.7949214 32.1224574, 34.7950707 32.1224948, 34.7954095 32.1224441, 34.7973453 32.1221364)",,,,,,,,,
1143505242,1460805613,0,95216162,True,,trunk_link,52.342999999999996,"LINESTRING (34.7946753 32.1224435, 34.7947651 32.1224871, 34.7948585 32.1225271, 34.7952028 32.1225679)",,,,,,,,,
1164229504,1164229512,0,174274992,False,,path,12.811,"LINESTRING (34.825533 32.1188879, 34.8255215 32.1187731)",,,,,,,,,
1164229504,1187231323,0,174274992,False,,path,4.503,"LINESTRING (34.825533 32.1188879, 34.8255331 32.1189284)",,,,,,,,,
1164229504,346202963,0,416558949,True,דבורה הנביאה,tertiary,8.6,"LINESTRING (34.825533 32.1188879, 34.8254417 32.1188866)",,,,,,,,,
1164229504,1164229461,0,100711592,True,,primary_link,17.653,"LINESTRING (34.825533 32.1188879, 34.8254891 32.1189165, 34.8254692 32.118952, 34.8254282 32.1190157)",,,,,,,,,
1164229512,1164229504,0,174274992,False,,path,12.811,"LINESTRING (34.8255215 32.1187731, 34.825533 32.1188879)",,,,,,,,,
1164229512,1123300358,0,267398583,True,דבורה הנביאה,tertiary,123.007,"LINESTRING (34.8255215 32.1187731, 34.8268275 32.118789)",,,,,,,,,
1164229512,2763587000,0,174274992,False,,path,308.353,"LINESTRING (34.8255215 32.1187731, 34.8255147 32.118315, 34.8256763 32.1160041)",,,,,,,,,
1164618588,2763587056,0,493288335,False,,path,11.367,"LINESTRING (34.8250953 32.1123731, 34.8250927 32.1122709)",,,,,,,,,
1164618588,1164626114,0,271407917,True,מבצע קדש,residential,12.126,"LINESTRING (34.8250953 32.1123731, 34.8249666 32.1123701)",,,,,,,,,
1164618588,3659503884,0,493288335,False,,path,378.902,"LINESTRING (34.8250953 32.1123731, 34.8252919 32.115195, 34.8252967 32.1152806, 34.8253308 32.1157748)",,,,,,,,,
1168434901,1123297111,0,493288335,False,,path,57.475,"LINESTRING (34.8251624 32.1194243, 34.8251462 32.1189076)",,,,,,,,,
1168434910,417774500,0,174274995,False,,path,73.21600000000001,"LINESTRING (34.8247489 32.1221217, 34.8245822 32.1225653, 34.8246126 32.1227565)",,,,,,,,,
1168434956,1168435070,0,493288333,False,,path,38.498,"LINESTRING (34.8251031 32.1205371, 34.8250703 32.1208822)",,,,,,,,,
1168435070,1168434956,0,493288333,False,,path,38.498,"LINESTRING (34.8250703 32.1208822, 34.8251031 32.1205371)",,,,,,,,,
1168996552,4852132554,0,493288331,False,,path,35.995,"LINESTRING (34.8254179 32.120163, 34.8253823 32.1204853)",,,,,,,,,
1168996574,5914178743,0,96931585,False,,path,32.372,"LINESTRING (34.8251681 32.1216887, 34.8251045 32.1219748)",,,,,,,,,
1171608254,1123297084,0,183774873,False,,path,10.832,"LINESTRING (34.8303664 32.1070344, 34.8302515 32.1070385)",,,,,,,,,
1171608254,4067822527,0,101466159,True,,tertiary_link,38.792,"LINESTRING (34.8303664 32.1070344, 34.8301759 32.1073437)",,,,,,,,,
1171608254,1123297086,0,183774873,False,,path,627.092,"LINESTRING (34.8303664 32.1070344, 34.831047 32.1069633, 34.8315354 32.1069109, 34.8322561 32.1069254, 34.8327762 32.1069581, 34.8331724 32.1070623, 34.833322 32.1071017, 34.8337924 32.1073346, 34.8349 32.1081574, 34.835897 32.1090046, 34.8359327 32.1090198, 34.8359632 32.1090248, 34.8360108 32.1090289, 34.8360473 32.1090264, 34.8360877 32.1090211, 34.8361154 32.1090446)",,,,,,,,,
1171608299,1123297084,0,183774873,False,,path,24.309,"LINESTRING (34.830025 32.107117, 34.8300687 32.1070687, 34.8302515 32.1070385)",,,,,,,,,
1171608299,1123297089,0,"[183774873, 183774875]",False,,path,459.35499999999996,"LINESTRING (34.830025 32.107117, 34.8299649 32.1071644, 34.8298753 32.1070823, 34.829782 32.1070839, 34.8295792 32.1071166, 34.8295348 32.1071609, 34.8295009 32.1071512, 34.8294641 32.1071408, 34.8294225 32.1071481, 34.829393 32.1071674, 34.829363 32.107187, 34.8292501 32.1071579, 34.8282112 32.1073219, 34.8280558 32.1073443, 34.8277587 32.1074396, 34.8276055 32.1075239, 34.8274708 32.1076161, 34.8273719 32.1078159, 34.8271345 32.1083387, 34.8267559 32.1092847)",,,,,,,,,
1171608299,4067822530,0,101466162,True,,tertiary_link,23.172,"LINESTRING (34.830025 32.107117, 34.8299965 32.1070945, 34.8299579 32.1070641, 34.8298167 32.1070113)",,,,,,,,,
1187231323,1164229504,0,174274992,False,,path,4.503,"LINESTRING (34.8255331 32.1189284, 34.825533 32.1188879)",,,,,,,,,
1187231323,4852132553,0,493288328,False,,path,50.925,"LINESTRING (34.8255331 32.1189284, 34.8255037 32.1193857)",,,,,,,,,
1187231323,1123300293,0,"[104032785, 48399911]",False,,path,127.27799999999999,"LINESTRING (34.8255331 32.1189284, 34.8262841 32.1189529, 34.8268234 32.1189645, 34.8268299 32.1189136)",,,,,,,,,
1207717557,1207717610,0,104702330,False,,footway,7.916,"LINESTRING (34.7882304 32.0971085, 34.788313 32.0971216)",,yes,,,,,,,
1207717610,1207717557,0,104702330,False,,footway,7.916,"LINESTRING (34.788313 32.0971216, 34.7882304 32.0971085)",,yes,,,,,,,
1224771130,2374499616,0,204353049,True,הירקון,secondary,8.888,"LINESTRING (34.7733634 32.0926525, 34.7733979 32.0927269)",,,,,,,,,
1224771130,6301371521,0,384536229,True,שדרות נורדאו,tertiary,19.973,"LINESTRING (34.7733634 32.0926525, 34.7734128 32.0926187, 34.7734764 32.0925969, 34.7735541 32.0925811)",,,,,,,,,
1734055659,794294955,0,161433884,False,,path,340.179,"LINESTRING (34.7815736 32.1017995, 34.7815002 32.1016323, 34.781504 32.1013953, 34.7817194 32.1009315, 34.782876 32.0990228)",,,,,,,,,
1790662927,5081770929,0,37557967,False,,cycleway,6.996,"LINESTRING (34.7931769 32.0995848, 34.793214 32.0996393)",,,,,,,,,
1790662927,340382462,0,37557967,False,,cycleway,12.63,"LINESTRING (34.7931769 32.0995848, 34.7930714 32.0995147)",,,,,,,,,
1790662927,1104543125,0,95215651,True,,trunk_link,42.783,"LINESTRING (34.7931769 32.0995848, 34.7932488 32.0995237, 34.7932908 32.0994671, 34.7934165 32.0992614)",,,,,,,,,
1836429116,639608142,0,50341907,False,,path,0.205,"LINESTRING (34.8083162 32.1021921, 34.8083141 32.1021916)",,,,,,,,,
1836429120,412816936,0,169067540,False,,path,4.681,"LINESTRING (34.8088602 32.1002553, 34.8089036 32.1002348)",,,,,,,,,
1849577719,1849577740,0,183774874,False,,path,58.913,"LINESTRING (34.8256221 32.1115424, 34.8254802 32.1120584)",,,,,,,,,
1849577721,1849577729,0,183774872,False,,path,60.665,"LINESTRING (34.8257715 32.1111156, 34.8260058 32.1106074)",,,,,,,,,
1849577722,3264872351,0,174274992,False,,path,29.498,"LINESTRING (34.8254997 32.1135843, 34.8255279 32.1138485)",,,,,,,,,
1849577729,1849577721,0,183774872,False,,path,60.665,"LINESTRING (34.8260058 32.1106074, 34.8257715 32.1111156)",,,,,,,,,
1849577729,1169826438,0,101327166,True,,living_street,11.303,"LINESTRING (34.8260058 32.1106074, 34.8259062 32.1106641)",30,,,,,,,,
1849577740,1849577719,0,183774874,False,,path,58.913,"LINESTRING (34.8254802 32.1120584, 34.8256221 32.1115424)",,,,,,,,,
1849577743,1123297089,0,183774875,False,,path,81.679,"LINESTRING (34.8263592 32.1099379, 34.8267559 32.1092847)",,,,,,,,,
1849577743,1849577729,0,101327166,True,,living_street,81.547,"LINESTRING (34.8263592 32.1099379, 34.8260058 32.1106074)",30,,,,,,,,
2072034655,331214993,0,228774297,False,,cycleway,5.054,"LINESTRING (34.7828359 32.091684, 34.7828891 32.0916781)",,,,,,,,,
2072034655,331214992,0,228774297,False,,cycleway,143.14,"LINESTRING (34.7828359 32.091684, 34.7813292 32.0918505)",,,,,,,,,
2072034655,2072034652,0,263613208,False,שביל אבן גבירול,path,8.987,"LINESTRING (34.7828359 32.091684, 34.7828187 32.0916045)",,,,,,,,,
2072034655,2072034656,0,263613208,False,שביל אבן גבירול,path,12.056,"LINESTRING (34.7828359 32.091684, 34.7828628 32.09179)",,,,,,,,,
2374499616,5081781153,0,228774297,False,,cycleway,121.736,"LINESTRING (34.7733979 32.0927269, 34.7746795 32.0925865)",,,,,,,,,
2374499616,1224771133,0,204353049,True,הירקון,secondary,8.021,"LINESTRING (34.7733979 32.0927269, 34.7734253 32.0927952)",,,,,,,,,
2469720115,331214990,0,228774297,False,,cycleway,8.075,"LINESTRING (34.7763587 32.0923997, 34.7762737 32.0924091)",,,,,,,,,
2469720115,2469720113,0,239160746,True,דיזנגוף,tertiary,9.192,"LINESTRING (34.7763587 32.0923997, 34.7763776 32.0924808)",,,,,bus,bus,,,
2469720115,331214991,0,228774297,False,,cycleway,180.826,"LINESTRING (34.7763587 32.0923997, 34.778215 32.0921946, 34.7782621 32.0921894)",,,,,,,,,
2469720139,344929195,0,490956683,False,שביל בן גוריון,cycleway,8.069,"LINESTRING (34.7743388 32.0843745, 34.7742584 32.0843995)",,,,,,,,,
2469720139,2469720136,0,239160746,True,דיזנגוף,tertiary,10.362,"LINESTRING (34.7743388 32.0843745, 34.774363 32.0844654)",,,,,bus,bus,,,
