u,v,key,osmid,name,highway,oneway,length,geometry,maxspeed,lanes,ref,tunnel,bridge,junction,access,width,service
29944880,2304907593,0,626336031,ז'בוטינסקי,tertiary,False,10.776,"LINESTRING (34.7822731 32.0881607, 34.7823849 32.0881402)",,,,,,,,,
29944880,693224307,0,32003676,אבן גבירול,secondary,True,167.923,"LINESTRING (34.7822731 32.0881607, 34.7822561 32.0880741, 34.7820289 32.0868256, 34.7819976 32.0866687)",,,,,,,,,
29944882,339419049,0,5118382,פנקס,secondary,True,11.91,"LINESTRING (34.7827677 32.0909228, 34.7828736 32.0908643)",,2,,,,,,,
29944882,2072034651,0,30154143,הבשן,residential,True,11.732999999999999,"LINESTRING (34.7827677 32.0909228, 34.7827463 32.0908797, 34.7827252 32.0908626, 34.7826909 32.0908449)",,,,,,,,,
29944882,332282987,0,212770709,אבן גבירול,secondary,True,16.372,"LINESTRING (34.7827677 32.0909228, 34.7827517 32.0908344, 34.7827458 32.0908072, 34.7827413 32.0907773)",,,,,,,,,
29944883,35288618,0,212770529,אבן גבירול,secondary,True,20.727,"LINESTRING (34.7829109 32.0917849, 34.7828891 32.0916781, 34.7828736 32.0916012)",,,,,,,,,
29944883,331994305,0,212770532,שדרות נורדאו,tertiary,True,71.0,"LINESTRING (34.7829109 32.0917849, 34.7828628 32.09179, 34.7821631 32.0918645)",,,,,,,,,
33388439,412519847,0,229938809,דיזנגוף,tertiary,True,71.772,"LINESTRING (34.773801 32.0797698, 34.773921 32.0791324)",,,,,,,,,
33388439,1227332,0,229938810,פרישמן,tertiary,True,70.594,"LINESTRING (34.773801 32.0797698, 34.7730522 32.0797923)",,,,,,,,,
33388440,2144024859,0,289596332,דיזנגוף,tertiary,True,77.245,"LINESTRING (34.7747547 32.0762474, 34.7745107 32.0769106)",,,,,,,,,
33388443,6485685135,0,38434306,הרברט סמואל,secondary,True,70.559,"LINESTRING (34.7672693 32.0799984, 34.7670659 32.0793877)",50,2,,,,,,,
33388446,3987152342,0,626024155,הרברט סמואל,residential,True,75.322,"LINESTRING (34.765002 32.0737273, 34.7650304 32.0736479, 34.7650025 32.0733803, 34.7648783 32.073072)",30,1,,,,,,,
33388446,315468517,0,762625694,הרברט סמואל,secondary,True,567.043,"LINESTRING (34.765002 32.0737273, 34.7649439 32.0735657, 34.7639683 32.070886, 34.7632408 32.0689168, 34.7632188 32.0688568)",50,3,,,,,,,
33617427,6269788099,0,686282329,כרמלית,residential,True,12.015,"LINESTRING (34.7630167 32.0680732, 34.7631358 32.0680346)",,,,,,,,,
33617427,440062849,0,204137718,הרברט סמואל,secondary,True,221.551,"LINESTRING (34.7630167 32.0680732, 34.7630215 32.0679628, 34.7630309 32.0678486, 34.7630416 32.0677349, 34.7630821 32.0674517, 34.763111 32.067128, 34.7630631 32.0668303, 34.7630106 32.0666029, 34.7628276 32.0661156)",50,3,,,,,,,
33956079,5596652341,0,229463909,לבנדה,tertiary,True,13.688,"LINESTRING (34.7825667 32.0555775, 34.7824953 32.0554703)",,,,,,,,,
33956079,984206018,0,42736319,לבנדה,tertiary,True,194.164,"LINESTRING (34.7825667 32.0555775, 34.7828887 32.0566088, 34.783063 32.0572719)",,,,,,,,,
33956079,33956082,0,96864584,לוינסקי,tertiary,True,145.737,"LINESTRING (34.7825667 32.0555775, 34.7816768 32.0559345, 34.7811818 32.0561598)",50,,,,,,,,
33956080,2493918012,0,195998913,לבנדה,tertiary,True,68.127,"LINESTRING (34.7823555 32.0547195, 34.7825112 32.0553178)",,,,,,,,,
33956080,1571656623,0,457498545,ההגנה,tertiary,True,10.873,"LINESTRING (34.7823555 32.0547195, 34.7822819 32.0547948)",,,,,,,,,
33956082,34651075,0,113965367,לוינסקי,tertiary,True,124.207,"LINESTRING (34.7811818 32.0561598, 34.7807194 32.0563649, 34.7800217 32.0566898)",50,,,,,,,,
33956082,6137358182,0,143896042,יסוד המעלה,residential,True,10.278,"LINESTRING (34.7811818 32.0561598, 34.7811468 32.0561153, 34.7811088 32.0560934)",,,,,,,,,
33956085,1121709466,0,44373524,קהילת ניו יורק,residential,False,10.995000000000001,"LINESTRING (34.7863624 32.0542105, 34.7863708 32.0541631, 34.7863817 32.054113)",30,,,,,,,,
33956085,33956079,0,"[96864592, 26204058, 677906735]","['ההגנה', 'לוינסקי']",tertiary,True,395.636,"LINESTRING (34.7863624 32.0542105, 34.786216 32.0541924, 34.7860605 32.0541812, 34.785905 32.0541795, 34.7857588 32.0541936, 34.7856439 32.0542169, 34.7855586 32.0542384, 34.7854834 32.054266, 34.7850545 32.0544487, 34.7848851 32.0545208, 34.7847066 32.0545968, 34.784317 32.0547627, 34.783163 32.0552975, 34.7825667 32.0555775)",50,,,,yes,,,,
33961317,1225577241,0,209428540,איילון צפון,motorway,True,333.345,"LINESTRING (34.7685496 32.0366957, 34.7693142 32.0364246, 34.7707352 32.0359909, 34.7710893 32.035909, 34.7716472 32.0357999, 34.7719012 32.035763)",70,3,20,,,,,,
34132753,339422118,0,155506384,קרליבך,tertiary,True,31.109,"LINESTRING (34.7822137 32.0708899, 34.7820413 32.0711285)",,3,,,,,,,
34132753,3709346594,0,288050343,מרמורק,tertiary,True,31.537,"LINESTRING (34.7822137 32.0708899, 34.781959 32.0710739)",,,,,,,,,
34132755,387493707,0,40434576,"ביל""ו",residential,True,58.449999999999996,"LINESTRING (34.7808292 32.0714319, 34.7808393 32.0714561, 34.7810438 32.0719251)",,,,,,,,,
34132755,286546719,0,288050343,מרמורק,tertiary,True,83.14,"LINESTRING (34.7808292 32.0714319, 34.7800744 32.071649, 34.7800051 32.0716911)",,,,,,,,,
34132757,355602971,0,30146320,כיכר הבימה,tertiary,True,9.325,"LINESTRING (34.779401 32.0720307, 34.7793201 32.072079)",,,,,,,,,
34132762,412691495,0,5066027,דב הוז,residential,True,72.078,"LINESTRING (34.7723556 32.0805686, 34.7724004 32.0812157)",30,,,,,,,,
34132764,267819605,0,5013389,גורדון,tertiary,True,61.83,"LINESTRING (34.7724882 32.0820311, 34.7731316 32.0819215)",,,,,,,,,
34132764,360201247,0,5066027,דב הוז,residential,True,70.241,"LINESTRING (34.7724882 32.0820311, 34.7725676 32.0826592)",30,,,,,,,,
34132766,2469720144,0,5013389,גורדון,tertiary,True,6.155,"LINESTRING (34.7737778 32.0818005, 34.7738415 32.0817882)",,,,,,,,,
34132766,33388439,0,204396768,דיזנגוף,tertiary,True,226.095,"LINESTRING (34.7737778 32.0818005, 34.7737601 32.0816535, 34.7737442 32.0814886, 34.7737335 32.0811573, 34.773801 32.0797698)",,,,,,,,,
34132812,315034811,0,28665933,,motorway_link,True,235.157,"LINESTRING (34.8018358 32.0940772, 34.8023379 32.0961488)",90,,,,,,,,
34132812,2993052356,0,"[28665934, 221931569, 31133847, 31133849, 22788894]",איילון צפון,motorway,True,1987.582,"LINESTRING (34.8018358 32.0940772, 34.8022814 32.0966118, 34.8026973 32.0987704, 34.8027127 32.0988504, 34.8030056 32.1000969, 34.803078 32.100365, 34.8031357 32.1005542, 34.8031857 32.1007021, 34.8032257 32.1008194, 34.8032658 32.1009285, 34.8032942 32.1010046, 34.8033267 32.1010839, 34.8034133 32.1012761, 34.8034884 32.1014193, 34.8035649 32.101563, 34.80363 32.1016774, 34.8037325 32.1018555, 34.8038882 32.1021107, 34.8039695 32.1022409, 34.8040809 32.1024194, 34.8041618 32.1025423, 34.8046282 32.1032259, 34.8068082 32.1065044, 34.8074873 32.1075494, 34.8091815 32.1099389, 34.8095399 32.1104491)",90,3,20,,yes,,,,
34132842,591837241,0,204357250,שדרות רוקח,secondary,True,34.557,"LINESTRING (34.8050412 32.1023027, 34.8053952 32.1023843)",70,3,,,,,,,
34132842,345401039,0,204357155,,motorway_link,True,18.61,"LINESTRING (34.8050412 32.1023027, 34.8049858 32.1023765, 34.8049218 32.1024352)",,,,,,,,,
34136059,1257033603,0,109905446,,motorway_link,True,118.562,"LINESTRING (34.8007798 32.1397529, 34.8010631 32.1401112, 34.8012133 32.1403383, 34.8013796 32.1406063, 34.8014359 32.1406603)",,2,,,,,,,
34136059,277359681,0,344474128,נמיר,trunk,True,132.026,"LINESTRING (34.8007798 32.1397529, 34.8013235 32.1407887, 34.8013493 32.1408379)",80,3,2,,,,,,
34650800,3667593241,0,676140124,"רמח""ל",residential,False,87.883,"LINESTRING (34.7750397 32.0640203, 34.7754318 32.0633032)",,,,,,,,,
34650800,384648219,0,762625690,שדרות רוטשילד,tertiary,True,60.428,"LINESTRING (34.7750397 32.0640203, 34.7756408 32.0642096)",,,,,,,,,
34650802,282458079,0,676834307,שדרות רוטשילד,tertiary,True,74.232,"LINESTRING (34.7769018 32.0653718, 34.7774188 32.0658755)",,,,,,,,,
34650802,311001040,0,631603600,נחמני,residential,True,22.807000000000002,"LINESTRING (34.7769018 32.0653718, 34.7768254 32.0653921, 34.7767555 32.0654106, 34.7766695 32.0654291)",30,,,,,,,,
34651074,2225797387,0,212766217,שדרות הר ציון,secondary,True,13.056,"LINESTRING (34.7779195 32.0590644, 34.7779829 32.0591688)",50,,,,,,,,
34651074,681577141,0,212766256,הגדוד העברי,residential,True,12.666,"LINESTRING (34.7779195 32.0590644, 34.7778545 32.0590788, 34.7777881 32.0590699)",,,,,,,,,
34651075,984158861,0,113965367,לוינסקי,tertiary,True,107.496,"LINESTRING (34.7800217 32.0566898, 34.7789998 32.0571193)",50,,,,,,,,
34651075,3992798245,0,5086578,הגדוד העברי,residential,True,113.548,"LINESTRING (34.7800217 32.0566898, 34.7799304 32.0570255, 34.7796562 32.057661)",,,,,,,,,
34651077,6095670907,0,649560905,הגדוד העברי,residential,True,13.338,"LINESTRING (34.7792095 32.0583194, 34.7791072 32.0584023)",,,,,,,,,
34651077,3992798245,0,649560911,הגדוד העברי,residential,False,84.91,"LINESTRING (34.7792095 32.0583194, 34.7792976 32.0582381, 34.779439 32.0580459, 34.7795524 32.0578538, 34.7796562 32.057661)",,,,,,,,,
34651078,1571656514,0,167691686,חיל השריון,trunk,True,7.181,"LINESTRING (34.7832899 32.0544426, 34.7832842 32.0543782)",,2,2,,,,,,
34651078,1790662864,0,457498545,ההגנה,tertiary,True,27.894,"LINESTRING (34.7832899 32.0544426, 34.7830018 32.0545001)",,,,,,,,,
34653719,1439598793,0,28988130,,secondary_link,True,19.879,"LINESTRING (34.7780972 32.0387582, 34.7779551 32.0386261)",,,,,,,,,
34653719,2196477187,0,31922208,בן צבי,secondary,True,42.504999999999995,"LINESTRING (34.7780972 32.0387582, 34.7779725 32.0388238, 34.777714 32.0389597)",,3,,,,,,,
35288611,2475602304,0,239160737,דיזנגוף,tertiary,True,6.355,"LINESTRING (34.7749114 32.0869801, 34.7749031 32.0869507, 34.774899 32.086924)",,,,,,,,,
35288611,412516707,0,239790647,ארלוזורוב,tertiary,True,104.08099999999999,"LINESTRING (34.7749114 32.0869801, 34.7745251 32.0870598, 34.773838 32.0872016)",50,,,,,,,,
35288613,2469720121,0,204353047,ז'בוטינסקי,tertiary,True,8.473,"LINESTRING (34.7754904 32.0892936, 34.7755789 32.08928)",,,,,,,,,
35288613,340369342,0,239160737,דיזנגוף,tertiary,True,121.119,"LINESTRING (34.7754904 32.0892936, 34.7752296 32.088227)",,,,,,,,,
35288615,334632164,0,239160737,דיזנגוף,tertiary,True,55.606,"LINESTRING (34.7762566 32.0923346, 34.776137 32.0918449)",,,,,,,,,
35288615,2469720116,0,384536229,שדרות נורדאו,tertiary,True,8.074,"LINESTRING (34.7762566 32.0923346, 34.7763416 32.0923253)",,,,,,,,,
35288616,343331654,0,212770532,שדרות נורדאו,tertiary,True,72.007,"LINESTRING (34.7762924 32.0924898, 34.7762014 32.0924995, 34.775534 32.0925706)",,,,,,,,,
35288616,35288615,0,239160737,דיזנגוף,tertiary,True,17.584,"LINESTRING (34.7762924 32.0924898, 34.7762737 32.0924091, 34.7762566 32.0923346)",,,,,,,,,
35288618,354567804,0,212770528,שדרות נורדאו,tertiary,True,18.205000000000002,"LINESTRING (34.7828736 32.0916012, 34.7829536 32.0916109, 34.7830373 32.0916745)",,,,,,,,,
35288618,2225836440,0,212770709,אבן גבירול,secondary,True,16.657,"LINESTRING (34.7828736 32.0916012, 34.7828649 32.0915502, 34.7828495 32.0914528)",,,,,,,,,
35288620,29944883,0,30909154,אבן גבירול,secondary,True,259.563,"LINESTRING (34.7834207 32.0940789, 34.7834014 32.093992, 34.7831722 32.0929606, 34.7829314 32.091877, 34.7829109 32.0917849)",,,,,,,,,
35288620,331994292,0,64152853,יוחנן הורקנוס,residential,True,71.734,"LINESTRING (34.7834207 32.0940789, 34.7833824 32.0940838, 34.7826644 32.0941539)",30,,,,,,,,
35288627,2203627170,0,5118376,ה' באייר,tertiary,True,17.714,"LINESTRING (34.7894663 32.0856274, 34.7895752 32.085607, 34.7896508 32.0855971)",,,,,,roundabout,,,
35288627,443886792,0,37849365,ויצמן,tertiary,True,125.199,"LINESTRING (34.7894663 32.0856274, 34.7894595 32.0855828, 34.7892702 32.0845138)",,,,,,,,,
35288640,343325522,0,31878593,ויצמן,tertiary,True,85.819,"LINESTRING (34.7892418 32.0837218, 34.7893893 32.0844834)",,,,,,,,,
35288640,443886751,0,206628047,ארלוזורוב,tertiary,True,12.29,"LINESTRING (34.7892418 32.0837218, 34.7891173 32.0837548)",30,,,,,,,,
35288642,139693,0,5118378,ויצמן,tertiary,True,183.095,"LINESTRING (34.790664 32.0922011, 34.7906482 32.0924437, 34.7906341 32.0926598, 34.7905752 32.0938135, 34.7905735 32.0938459)",,,,,,,,,
35288642,342348469,0,400891928,בני משה,residential,False,58.678000000000004,"LINESTRING (34.790664 32.0922011, 34.7907117 32.0922025, 34.7912865 32.0922197)",30,,,,,,,,
35288643,343611361,0,5118378,ויצמן,tertiary,True,10.922,"LINESTRING (34.7906534 32.0910027, 34.790651 32.0911009)",,,,,,,,,
35288643,2225823718,0,5118382,פנקס,secondary,True,17.721,"LINESTRING (34.7906534 32.0910027, 34.7908412 32.0910118)",,2,,,,,,,
57046702,57046703,0,7798057,המרד,residential,True,42.478,"LINESTRING (34.7618013 32.0614245, 34.7620401 32.0617485)",,1,,,,,,,
57046703,1628415525,0,7798057,המרד,residential,True,45.644,"LINESTRING (34.7620401 32.0617485, 34.762318 32.0620847)",,1,,,,,,,
57046703,1319999680,0,102537254,שמרלינג,residential,True,86.666,"LINESTRING (34.7620401 32.0617485, 34.7620641 32.0617316, 34.7621712 32.0616586, 34.7627552 32.0612584)",30,,,,,,,,
57046723,384759545,0,33635446,הירקון,secondary,True,10.433,"LINESTRING (34.7629482 32.0660214, 34.7629795 32.0661114)",,3,,,,,,,
57046723,1724608653,0,204137722,יוסף לוי,residential,True,20.516,"LINESTRING (34.7629482 32.0660214, 34.7631561 32.0659666)",,,,,,,,,
57046731,384730905,0,31914598,הכרמל,residential,True,90.581,"LINESTRING (34.7671226 32.067168, 34.7665673 32.0667237, 34.7664212 32.066611)",,,,,,,,,
57046731,937839291,0,31926501,דניאל,living_street,True,116.97,"LINESTRING (34.7671226 32.067168, 34.7666998 32.0673998, 34.7663987 32.0675659, 34.7660742 32.067731)",,,,,,,,,
57046734,384671148,0,7798064,קלישר,residential,True,69.676,"LINESTRING (34.7692611 32.0656253, 34.7686991 32.0660325)",,,,,,,,,
57046734,384669147,0,31920613,גרוזנברג,residential,True,144.288,"LINESTRING (34.7692611 32.0656253, 34.7697657 32.0661466, 34.7702323 32.0666285)",,,,,,,,,
57046735,334740172,0,8565391,קלישר,residential,True,100.775,"LINESTRING (34.7697426 32.0652436, 34.7707483 32.0655518)",,,,,,,,,
57046735,57046734,0,7798064,קלישר,residential,True,62.129999999999995,"LINESTRING (34.7697426 32.0652436, 34.7696372 32.0653271, 34.7692611 32.0656253)",,,,,,,,,
197465978,2769638369,0,206427027,קריית שאול,residential,False,29.722,"LINESTRING (34.8240856 32.1239644, 34.8238984 32.1241796)",,,,,,,,,
197465978,417762830,0,272033518,קריית שאול,residential,True,41.455,"LINESTRING (34.8240856 32.1239644, 34.8242404 32.1236154)",,,,,,,,,
197465978,417763275,0,206427484,בני אפרים,secondary,True,69.152,"LINESTRING (34.8240856 32.1239644, 34.8240184 32.1238702, 34.8237223 32.123424)",70,2,,,,,,,
197469603,314749766,0,157000795,ראול ולנברג,tertiary_link,True,17.929,"LINESTRING (34.827405 32.1070566, 34.8275929 32.1070824)",,,,,,,,,
197469603,2349733328,0,30824915,מבצע קדש,primary,True,23.948999999999998,"LINESTRING (34.827405 32.1070566, 34.827437 32.1069033, 34.8274516 32.1068449)",,,482,,,,,,
197470097,3147530487,0,30451313,בני אפרים,secondary,True,16.121,"LINESTRING (34.818332 32.1183242, 34.8184108 32.1184529)",60,2,,,,,,,
197470097,1107315954,0,25015244,אברהם שלונסקי,tertiary,True,24.085,"LINESTRING (34.818332 32.1183242, 34.8184381 32.1182919, 34.8185685 32.1182422)",,,,,,,,,
200661227,1571656581,0,"[229462874, 404164373]",חיל השריון,trunk,True,246.019,"LINESTRING (34.7837376 32.0506622, 34.7835209 32.0511834, 34.7833634 32.0515796, 34.7833213 32.0517818, 34.783283 32.0522943, 34.7833238 32.0528161)",,"['3', '2']",2,,,,,,
211483838,2326837683,0,83239710,מנחם בגין,primary,True,44.844,"LINESTRING (34.7970898 32.0808834, 34.7972202 32.0809607, 34.7974839 32.0811095)",,3,481,,yes,,,,
211483838,6479020109,0,"[690557056, 815537020]",על פרשת דרכים,tertiary,True,16.09,"LINESTRING (34.7970898 32.0808834, 34.7970759 32.0809026, 34.7970012 32.0810071)",,3,,,yes,,,,
267815053,4469983969,0,452718048,שדרות דוד בן גוריון,tertiary,True,13.676,"LINESTRING (34.7812808 32.081513, 34.781425 32.0815271)",,,,,,,,,
267815053,284880414,0,154735739,אבן גבירול,secondary,True,130.606,"LINESTRING (34.7812808 32.081513, 34.7812835 32.0813964, 34.7812541 32.080532, 34.7812475 32.0803389)",,,,,,,,,
267815381,2777011573,0,213182021,מלכי ישראל,tertiary,True,6.516,"LINESTRING (34.7800369 32.0794971, 34.7800369 32.0795557)",,,,,,,,,
267815381,1227328,0,152438487,מלכי ישראל,tertiary,True,110.904,"LINESTRING (34.7800369 32.0794971, 34.7802151 32.0794967, 34.7811426 32.0794946, 34.781214 32.0794945)",,,,,,,,,
267816148,332205125,0,30146162,שדרות מסריק,residential,True,103.278,"LINESTRING (34.7782734 32.0779707, 34.778984 32.0786779)",,,,,,,,,
267816148,412519048,0,30146189,נצח ישראל,residential,False,73.785,"LINESTRING (34.7782734 32.0779707, 34.7783807 32.0779275, 34.7790373 32.0778419)",30,,,,,,,,
267817909,34132762,0,5066027,דב הוז,residential,True,84.407,"LINESTRING (34.7723422 32.0798096, 34.7723542 32.0804768, 34.7723556 32.0805686)",30,,,,,,,,
267817909,412402858,0,229938810,פרישמן,tertiary,True,121.662,"LINESTRING (34.7723422 32.0798096, 34.7718008 32.0798246, 34.7710515 32.079843)",,,,,,,,,
267818057,29944869,0,229938808,בוגרשוב,tertiary,False,48.172,"LINESTRING (34.7689092 32.0773845, 34.7684733 32.0776109)",,,,,,,,,
267818057,339482136,0,229938808,בוגרשוב,tertiary,False,73.468,"LINESTRING (34.7689092 32.0773845, 34.769574 32.0770392)",,,,,,,,,
267818057,412403935,0,24637569,סירקין,residential,True,236.252,"LINESTRING (34.7689092 32.0773845, 34.7700557 32.0787186, 34.7704008 32.0790921)",30,,,,,,,,
267819097,2469848134,0,24637619,מנדלי מוכר ספרים,residential,True,111.509,"LINESTRING (34.7679799 32.0792012, 34.7691615 32.0791439)",,,,,,,,,
267819097,1226802,0,505829545,הירקון,secondary,True,89.214,"LINESTRING (34.7679799 32.0792012, 34.7682535 32.0799693)",50,2,,,,,,,
267819605,34132766,0,5013389,גורדון,tertiary,True,62.35,"LINESTRING (34.7731316 32.0819215, 34.7737778 32.0818005)",,,,,,,,,
267819605,1227332,0,24637620,פרוג,residential,True,237.121,"LINESTRING (34.7731316 32.0819215, 34.7730259 32.0805666, 34.7730288 32.0804748, 34.7730522 32.0797923)",30,,,,,,,,
268217756,472591134,0,41762939,לוינסון אברהם,residential,True,79.009,"LINESTRING (34.7556588 32.0498679, 34.7556259 32.0491579)",30,,,,,,,,
268217756,1199373034,0,249256805,יהודה הימית,tertiary,False,6.719,"LINESTRING (34.7556588 32.0498679, 34.75573 32.0498649)",,,,,,,,,
268217756,1931844453,0,249256805,יהודה הימית,tertiary,False,59.525,"LINESTRING (34.7556588 32.0498679, 34.7550295 32.0499134)",,,,,,,,,
268217765,591891241,0,116686223,,trunk,True,61.48,"LINESTRING (34.7834724 32.0469715, 34.7833334 32.0464313)",,,2,,,,,,
268217765,900645779,0,131744747,קיבוץ גלויות,primary,True,56.082,"LINESTRING (34.7834724 32.0469715, 34.7840671 32.0469547)",,4,,,,,,,
268217769,1574692716,0,239183889,שוקן זלמן,tertiary,True,9.564,"LINESTRING (34.7714806 32.0507522, 34.7714659 32.0506671)",,,,,,,,,
