u,v,key,osmid,oneway,name,highway,length,geometry,bridge,width,access,tunnel,lanes,maxspeed
412817027,3727349791,0,368894183,False,,cycleway,30.339,"LINESTRING (34.808235 32.102452, 34.8085253 32.1025702)",,,,,,
412817028,2940205444,0,35206609,False,,path,5.226,"LINESTRING (34.8071194 32.102921, 34.8071691 32.1029001)",,,,,,
412844767,639608142,0,35206609,False,,path,118.244,"LINESTRING (34.8086072 32.1011576, 34.8083141 32.1021916)",,,,,,
412844767,1207693348,0,35206609,False,,path,75.71,"LINESTRING (34.8086072 32.1011576, 34.8087971 32.100496)",,,,,,
412844767,766753656,0,98978116,False,,path,12.558,"LINESTRING (34.8086072 32.1011576, 34.8084891 32.1011052)",,,,,,
412947115,358521614,0,104702332,False,,path,22.134,"LINESTRING (34.7991654 32.100321, 34.7993577 32.1004354)",,,,,,
412947115,951616898,0,104702332,False,,path,9.02,"LINESTRING (34.7991654 32.100321, 34.799089 32.1002721)",,,,,,
414894344,344929195,0,490956683,False,שביל בן גוריון,cycleway,63.464,"LINESTRING (34.7736193 32.0845799, 34.7742584 32.0843995)",,,,,,
414894344,344929212,0,490956683,False,שביל בן גוריון,cycleway,112.56,"LINESTRING (34.7736193 32.0845799, 34.7724832 32.0848932)",,,,,,
417774500,1123297113,0,174274995,False,,path,21.452,"LINESTRING (34.8246126 32.1227565, 34.8245822 32.1225653)",,,,,,
417774500,1123297112,0,174274995,False,,path,20.588,"LINESTRING (34.8246126 32.1227565, 34.8243962 32.1227828)",,,,,,
417774500,471558809,0,30451254,False,,cycleway,96.795,"LINESTRING (34.8246126 32.1227565, 34.8236534 32.1224437)",,,,,,
440055089,3609905446,0,104702332,False,,path,33.963,"LINESTRING (34.7997744 32.1004487, 34.8001268 32.1005133)",,,,,,
440055089,6049931373,0,104702332,False,,path,19.088,"LINESTRING (34.7997744 32.1004487, 34.7995719 32.1004422)",,,,,,
440349192,340381020,0,30780427,False,,path,17.792,"LINESTRING (34.778633 32.0965745, 34.7784706 32.0966562)",,,,,,
440349192,340381019,0,30780427,False,,path,23.068,"LINESTRING (34.778633 32.0965745, 34.7788732 32.0965341)",,,,,,
454131362,4831211738,0,30146042,False,שביל בן גוריון,cycleway,11.121,"LINESTRING (34.770095 32.0855318, 34.7702075 32.0855015)",yes,,,,,
476355653,3909330957,0,161433884,False,,path,9.447,"LINESTRING (34.7830781 32.0987186, 34.7830978 32.0986353)",,,,,,
476355653,4753464161,0,161433884,False,,path,35.047,"LINESTRING (34.7830781 32.0987186, 34.7829346 32.0990094)",,,,,,
476355656,1033229222,0,482733906,False,,path,8.273,"LINESTRING (34.7826527 32.0984633, 34.7825668 32.0984478)",,,,,,
476355656,340382284,0,482733906,False,,path,47.951,"LINESTRING (34.7826527 32.0984633, 34.7831602 32.0984969)",,,,,,
476369760,2692250299,0,261832904,False,,path,168.899,"LINESTRING (34.7867775 32.0798319, 34.78856 32.0796704)",,,,,,
476369760,387496221,0,261832904,False,,path,106.637,"LINESTRING (34.7867775 32.0798319, 34.7856514 32.0799283)",,,,,,
489536104,387496221,0,261832904,False,,path,208.724,"LINESTRING (34.7834419 32.0800648, 34.7856514 32.0799283)",,,,,,
489536104,2701012461,0,261832904,False,,path,190.572,"LINESTRING (34.7834419 32.0800648, 34.7814266 32.0802113)",,,,,,
513063216,340382284,0,161433884,False,,path,2.57,"LINESTRING (34.7831575 32.0985199, 34.7831602 32.0984969)",,,,,,
513063216,3909330957,0,161433884,False,,path,14.01,"LINESTRING (34.7831575 32.0985199, 34.7830978 32.0986353)",,,,,,
535954818,919016572,0,42837126,False,,path,18.344,"LINESTRING (34.808385 32.0970054, 34.808247 32.0971218)",,,,,,
535954818,919016653,0,42837126,False,,path,29.579,"LINESTRING (34.808385 32.0970054, 34.8086961 32.0969693)",,,,,,
535954820,919016618,0,42837126,False,,path,17.72,"LINESTRING (34.8077508 32.0974869, 34.807886 32.0973761)",,,,,,
535954820,3451396718,0,77885188,False,,path,18.012,"LINESTRING (34.8077508 32.0974869, 34.8077287 32.0976478)",,,,,,
535954822,3451396717,0,77885188,False,,path,9.881,"LINESTRING (34.8077508 32.0978032, 34.8077662 32.0978911)",,,,,,
535954822,3451396718,0,77885188,False,,path,17.405,"LINESTRING (34.8077508 32.0978032, 34.8077287 32.0976478)",,,,,,
535954824,3451396714,0,77885188,False,,path,8.507,"LINESTRING (34.807965 32.0981737, 34.808049 32.0982018)",,,,,,
535954824,3451396715,0,77885188,False,,path,9.988,"LINESTRING (34.807965 32.0981737, 34.8078745 32.0981269)",,,,,,
535954826,3451396713,0,77885188,False,,path,18.286,"LINESTRING (34.8081771 32.0982261, 34.8083671 32.0982598)",,,,,,
535954826,3451396714,0,77885188,False,,path,12.366,"LINESTRING (34.8081771 32.0982261, 34.808049 32.0982018)",,,,,,
535954828,3451396712,0,77885188,False,,path,18.52,"LINESTRING (34.8085172 32.0982982, 34.8086718 32.0984011)",,,,,,
535954828,3451396713,0,77885188,False,,path,14.77,"LINESTRING (34.8085172 32.0982982, 34.8083671 32.0982598)",,,,,,
535954831,535954833,0,77885188,False,,path,15.376,"LINESTRING (34.8087522 32.0984863, 34.808822 32.0986113)",,,,,,
535954831,3451396712,0,77885188,False,,path,12.129,"LINESTRING (34.8087522 32.0984863, 34.8086718 32.0984011)",,,,,,
535954833,3451396711,0,77885188,False,,path,15.066,"LINESTRING (34.808822 32.0986113, 34.8088837 32.0987363)",,,,,,
535954833,535954831,0,77885188,False,,path,15.376,"LINESTRING (34.808822 32.0986113, 34.8087522 32.0984863)",,,,,,
535954835,535954836,0,77885188,False,,path,31.383,"LINESTRING (34.8089637 32.0988611, 34.809221 32.0990404)",,,,,,
535954835,7507016457,0,77885188,False,,path,4.705,"LINESTRING (34.8089637 32.0988611, 34.8089399 32.0988239)",,,,,,
535954836,2352555391,0,61574756,False,,path,7.128,"LINESTRING (34.809221 32.0990404, 34.8092207 32.0991045)",,,,,,
535954836,535954835,0,77885188,False,,path,31.383,"LINESTRING (34.809221 32.0990404, 34.8089637 32.0988611)",,,,,,
535954836,358530893,0,61574757,False,,path,55.7,"LINESTRING (34.809221 32.0990404, 34.809194 32.09854)",,,,,,
592090169,794294955,0,161433884,False,,path,238.567,"LINESTRING (34.7817194 32.1009315, 34.782876 32.0990228)",,,,,,
592090169,332203124,0,161433884,False,,path,55.42,"LINESTRING (34.7817194 32.1009315, 34.781504 32.1013953)",,,,,,
614705206,1123297109,0,183774873,False,,path,77.483,"LINESTRING (34.8381509 32.1112706, 34.8376327 32.1107294)",,,,,,
614705206,614705215,0,104032783,False,,path,60.734,"LINESTRING (34.8381509 32.1112706, 34.8385404 32.1117059)",,,,,,
639608140,639608141,0,50341907,False,,path,38.738,"LINESTRING (34.8079532 32.1013768, 34.8080069 32.1017222)",,,,,,
639608140,412816904,0,50341907,False,,path,60.872,"LINESTRING (34.8079532 32.1013768, 34.807545 32.1009524)",,,,,,
639608141,639608142,0,50341907,False,,path,59.679,"LINESTRING (34.8080069 32.1017222, 34.8083141 32.1021916)",,,,,,
639608141,639608140,0,50341907,False,,path,38.738,"LINESTRING (34.8080069 32.1017222, 34.8079532 32.1013768)",,,,,,
639608142,412817027,0,35206609,False,,path,29.898,"LINESTRING (34.8083141 32.1021916, 34.808235 32.102452)",,,,,,
639608142,412844767,0,35206609,False,,path,118.244,"LINESTRING (34.8083141 32.1021916, 34.8086072 32.1011576)",,,,,,
639608142,1836429116,0,50341907,False,,path,0.205,"LINESTRING (34.8083141 32.1021916, 34.8083162 32.1021921)",,,,,,
639608142,639608141,0,50341907,False,,path,59.679,"LINESTRING (34.8083141 32.1021916, 34.8080069 32.1017222)",,,,,,
766753654,766753655,0,61410764,False,,path,8.409,"LINESTRING (34.808226 32.1008387, 34.8082743 32.1009023)",,,,,,
766753654,358522458,0,61410764,False,,path,30.154,"LINESTRING (34.808226 32.1008387, 34.808207 32.100568)",,,,,,
766753655,766753656,0,61410764,False,,path,30.305,"LINESTRING (34.8082743 32.1009023, 34.8084891 32.1011052)",,,,,,
766753655,766753654,0,61410764,False,,path,8.409,"LINESTRING (34.8082743 32.1009023, 34.808226 32.1008387)",,,,,,
766753656,766753655,0,61410764,False,,path,30.305,"LINESTRING (34.8084891 32.1011052, 34.8082743 32.1009023)",,,,,,
766753656,412844767,0,98978116,False,,path,12.558,"LINESTRING (34.8084891 32.1011052, 34.8086072 32.1011576)",,,,,,
766753656,412816905,0,98978116,False,,path,49.202,"LINESTRING (34.8084891 32.1011052, 34.80797 32.101056)",,,,,,
794294955,4753464161,0,161433884,False,,path,5.717,"LINESTRING (34.782876 32.0990228, 34.7829346 32.0990094)",,,,,,
794294955,592090169,0,161433884,False,,path,238.567,"LINESTRING (34.782876 32.0990228, 34.7817194 32.1009315)",,,,,,
919016572,3451396728,0,42837126,False,,path,7.923,"LINESTRING (34.808247 32.0971218, 34.8082077 32.0971848)",,,,,,
919016572,535954818,0,42837126,False,,path,18.344,"LINESTRING (34.808247 32.0971218, 34.808385 32.0970054)",,,,,,
919016618,535954820,0,42837126,False,,path,17.72,"LINESTRING (34.807886 32.0973761, 34.8077508 32.0974869)",,,,,,
919016618,919016637,0,42837126,False,,path,25.775,"LINESTRING (34.807886 32.0973761, 34.8081191 32.0972547)",,,,,,
919016637,919016618,0,42837126,False,,path,25.775,"LINESTRING (34.8081191 32.0972547, 34.807886 32.0973761)",,,,,,
919016637,3451396728,0,42837126,False,,path,11.405,"LINESTRING (34.8081191 32.0972547, 34.8082077 32.0971848)",,,,,,
919016653,535954818,0,42837126,False,,path,29.579,"LINESTRING (34.8086961 32.0969693, 34.808385 32.0970054)",,,,,,
919016653,3451396726,0,42837126,False,,path,24.334,"LINESTRING (34.8086961 32.0969693, 34.8089523 32.0969413)",,,,,,
951616422,951616821,0,521567122,False,,path,46.945,"LINESTRING (34.7977007 32.1006173, 34.7981867 32.1007108)",,,,,,
951616422,1140752859,0,521567122,False,,path,89.591,"LINESTRING (34.7977007 32.1006173, 34.7967864 32.1003953)",,,,,,
951616452,1140752859,0,521567122,False,,path,108.978,"LINESTRING (34.7956772 32.1001167, 34.7967864 32.1003953)",,,,,,
951616452,951616559,0,521567122,False,,path,26.654,"LINESTRING (34.7956772 32.1001167, 34.7954202 32.1000164)",,,,,,
951616559,951616452,0,521567122,False,,path,26.654,"LINESTRING (34.7954202 32.1000164, 34.7956772 32.1001167)",,,,,,
951616559,6049931375,0,521567122,False,,path,18.547,"LINESTRING (34.7954202 32.1000164, 34.7952251 32.1000389)",,,,,,
951616683,6491109231,0,521567122,False,,path,44.749,"LINESTRING (34.7939449 32.0998076, 34.7944093 32.0998924)",,,,,,
951616683,951616928,0,521567122,False,,path,25.991,"LINESTRING (34.7939449 32.0998076, 34.7936777 32.0997493)",,,,,,
951616795,6049931375,0,521567122,False,,path,66.855,"LINESTRING (34.7945421 32.0998754, 34.7952251 32.1000389)",,,,,,
951616795,6491109231,0,521567122,False,,path,12.651,"LINESTRING (34.7945421 32.0998754, 34.7944093 32.0998924)",,,,,,
951616821,2680578356,0,521567122,False,,path,124.807,"LINESTRING (34.7981867 32.1007108, 34.7994678 32.1009973)",,,,,,
951616821,951616422,0,521567122,False,,path,46.945,"LINESTRING (34.7981867 32.1007108, 34.7977007 32.1006173)",,,,,,
951616876,3609905457,0,521567122,False,,path,18.007,"LINESTRING (34.801481 32.1014542, 34.8016687 32.1014849)",,,,,,
951616876,3609905458,0,521567122,False,,path,24.211,"LINESTRING (34.801481 32.1014542, 34.8012288 32.1014122)",,,,,,
951616898,412947115,0,104702332,False,,path,9.02,"LINESTRING (34.799089 32.1002721, 34.7991654 32.100321)",,,,,,
951616898,358521612,0,104702332,False,,path,11.186,"LINESTRING (34.799089 32.1002721, 34.799047 32.100178)",,,,,,
951616928,951616683,0,521567122,False,,path,25.991,"LINESTRING (34.7936777 32.0997493, 34.7939449 32.0998076)",,,,,,
951616928,2844536722,0,521567122,False,,path,8.223,"LINESTRING (34.7936777 32.0997493, 34.7935905 32.0997459)",,,,,,
989012075,358522474,0,30780219,False,,path,46.032,"LINESTRING (34.8128684 32.100861, 34.8124425 32.100658)",,,,,,
989012075,358522477,0,30780219,False,,path,24.911,"LINESTRING (34.8128684 32.100861, 34.813109 32.100954)",,,,,,
989012075,989012135,0,85298236,False,,path,32.175,"LINESTRING (34.8128684 32.100861, 34.8127197 32.1011215)",,,,,,
1033189336,358527813,0,104702331,False,,cycleway,13.705,"LINESTRING (34.7864791 32.0969424, 34.7863358 32.0969211)",,,,,,
1033189336,3907732379,0,104702331,False,,cycleway,64.102,"LINESTRING (34.7864791 32.0969424, 34.7871485 32.0970461)",,,,,,
1033229222,4755318728,0,482733906,False,,path,13.595,"LINESTRING (34.7825668 32.0984478, 34.7824247 32.0984264)",,,,,,
1033229222,476355656,0,482733906,False,,path,8.273,"LINESTRING (34.7825668 32.0984478, 34.7826527 32.0984633)",,,,,,
1064391732,3451339875,0,60954179,False,,path,29.937,"LINESTRING (34.7807505 32.0966233, 34.7810667 32.0966503)",,,,,,
1064391732,358519957,0,60954179,False,,path,17.448,"LINESTRING (34.7807505 32.0966233, 34.7805666 32.0966046)",,,,,,
1067370325,1161233884,0,482733906,False,,path,10.456,"LINESTRING (34.7800618 32.0982485, 34.78005 32.098155)",,,,,,
1067370325,2692405753,0,482733906,False,,path,5.909,"LINESTRING (34.7800618 32.0982485, 34.7801146 32.0982772)",,,,,,
1067370387,1808885048,0,482733906,False,,path,125.019,"LINESTRING (34.7796893 32.0978473, 34.7797155 32.0967232)",,,,,,
1067370387,6490520368,0,482733906,False,,path,9.794,"LINESTRING (34.7796893 32.0978473, 34.7797202 32.0979314)",,,,,,
1123297084,1171608254,0,183774873,False,,path,10.832,"LINESTRING (34.8302515 32.1070385, 34.8303664 32.1070344)",,,,,,
1123297084,6157404835,0,183774873,False,,path,17.542,"LINESTRING (34.8302515 32.1070385, 34.8300687 32.1070687)",,,,,,
1123297085,7062975047,0,183774873,False,,path,133.013,"LINESTRING (34.8349 32.1081574, 34.835897 32.1090046)",,,,,,
1123297085,1123297108,0,183774873,False,,path,138.758,"LINESTRING (34.8349 32.1081574, 34.8337924 32.1073346)",,,,,,
1123297086,7062975042,0,183774873,False,,path,4.587,"LINESTRING (34.8361154 32.1090446, 34.8361498 32.1090738)",,,,,,
1123297086,7062975045,0,183774873,False,,path,3.693,"LINESTRING (34.8361154 32.1090446, 34.8360877 32.1090211)",,,,,,
1123297088,5914178739,0,493288335,False,,path,18.988,"LINESTRING (34.8258302 32.1103471, 34.825913 32.1101914)",,,,,,
1123297088,1123297120,0,493288335,False,,path,47.017,"LINESTRING (34.8258302 32.1103471, 34.8255918 32.1107186)",,,,,,
1123297089,1507082975,0,183774875,False,,path,111.07,"LINESTRING (34.8267559 32.1092847, 34.8271345 32.1083387)",,,,,,
1123297089,1849577743,0,183774875,False,,path,81.679,"LINESTRING (34.8267559 32.1092847, 34.8263592 32.1099379)",,,,,,
1123297091,2763587007,0,174274992,False,,path,10.167,"LINESTRING (34.8255688 32.1143474, 34.8255629 32.1142561)",,,,,,
1123297091,4665356129,0,174274992,False,,path,12.378,"LINESTRING (34.8255688 32.1143474, 34.8255748 32.1144586)",,,,,,
1123297092,5914178743,0,96931585,False,,path,9.503,"LINESTRING (34.8250859 32.1220588, 34.8251045 32.1219748)",,,,,,
1123297101,2169645267,0,183774875,False,,path,24.091,"LINESTRING (34.8273719 32.1078159, 34.8274708 32.1076161)",,,,,,
1123297101,1507082975,0,183774875,False,,path,62.285,"LINESTRING (34.8273719 32.1078159, 34.8271345 32.1083387)",,,,,,
1123297102,1123297103,0,183774875,False,,path,29.923,"LINESTRING (34.8277587 32.1074396, 34.8280558 32.1073443)",,,,,,
1123297102,4067820160,0,183774875,False,,path,17.207,"LINESTRING (34.8277587 32.1074396, 34.8276055 32.1075239)",,,,,,
1123297103,1123297104,0,183774875,False,,path,14.847,"LINESTRING (34.8280558 32.1073443, 34.8282112 32.1073219)",,,,,,
1123297103,1123297102,0,183774875,False,,path,29.923,"LINESTRING (34.8280558 32.1073443, 34.8277587 32.1074396)",,,,,,
1123297104,6157404858,0,183774873,False,,path,99.537,"LINESTRING (34.8282112 32.1073219, 34.8292501 32.1071579)",,,,,,
1123297104,1123297103,0,183774875,False,,path,14.847,"LINESTRING (34.8282112 32.1073219, 34.8280558 32.1073443)",,,,,,
1123297105,1123297106,0,183774873,False,,path,67.901,"LINESTRING (34.8315354 32.1069109, 34.8322561 32.1069254)",,,,,,
1123297105,1171649638,0,183774873,False,,path,46.369,"LINESTRING (34.8315354 32.1069109, 34.831047 32.1069633)",,,,,,
1123297106,1123297107,0,183774873,False,,path,49.122,"LINESTRING (34.8322561 32.1069254, 34.8327762 32.1069581)",,,,,,
1123297106,1123297105,0,183774873,False,,path,67.901,"LINESTRING (34.8322561 32.1069254, 34.8315354 32.1069109)",,,,,,
1123297107,7062975053,0,183774873,False,,path,39.075,"LINESTRING (34.8327762 32.1069581, 34.8331724 32.1070623)",,,,,,
1123297107,1123297106,0,183774873,False,,path,49.122,"LINESTRING (34.8327762 32.1069581, 34.8322561 32.1069254)",,,,,,
1123297108,1123297085,0,183774873,False,,path,138.758,"LINESTRING (34.8337924 32.1073346, 34.8349 32.1081574)",,,,,,
1123297108,1170481366,0,183774873,False,,path,51.32,"LINESTRING (34.8337924 32.1073346, 34.833322 32.1071017)",,,,,,
1123297109,614705206,0,183774873,False,,path,77.483,"LINESTRING (34.8376327 32.1107294, 34.8381509 32.1112706)",,,,,,
1123297109,7062975040,0,183774873,False,,path,212.862,"LINESTRING (34.8376327 32.1107294, 34.8361757 32.109266)",,,,,,
1123297111,4776641513,0,493288335,False,,path,19.337,"LINESTRING (34.8251462 32.1189076, 34.8251533 32.1187338)",,,,,,
1123297111,1168434901,0,493288335,False,,path,57.475,"LINESTRING (34.8251462 32.1189076, 34.8251624 32.1194243)",,,,,,
1123297112,417774500,0,174274995,False,,path,20.588,"LINESTRING (34.8243962 32.1227828, 34.8246126 32.1227565)",,,,,,
1123297113,1168434910,0,174274995,False,,path,51.764,"LINESTRING (34.8245822 32.1225653, 34.8247489 32.1221217)",,,,,,
1123297113,417774500,0,174274995,False,,path,21.452,"LINESTRING (34.8245822 32.1225653, 34.8246126 32.1227565)",,,,,,
1123297117,3659503885,0,493288335,False,,path,9.152,"LINESTRING (34.8253432 32.1159491, 34.8253417 32.1158668)",,,,,,
1123297117,3659503886,0,493288335,False,,path,8.625,"LINESTRING (34.8253432 32.1159491, 34.8253288 32.1160257)",,,,,,
1123297120,1123297088,0,493288335,False,,path,47.017,"LINESTRING (34.8255918 32.1107186, 34.8258302 32.1103471)",,,,,,
1123297120,3907732367,0,493288335,False,,path,34.888,"LINESTRING (34.8255918 32.1107186, 34.8254939 32.1110212)",,,,,,
1129148200,392067318,0,34177093,False,,path,6.383,"LINESTRING (34.8252863 32.1065812, 34.8252765 32.106638)",,,,,,
1129148200,5538090847,0,34177093,False,,path,21.424,"LINESTRING (34.8252863 32.1065812, 34.8253406 32.1063941)",,,,,,
1129148200,4067822522,0,813564320,False,,cycleway,5.677,"LINESTRING (34.8252863 32.1065812, 34.8252267 32.1065736)",,,,,,
1139900392,340381020,0,30780427,False,,path,17.406,"LINESTRING (34.7783342 32.0967618, 34.7784706 32.0966562)",,,,,,
1139900392,1139900483,0,98532000,False,,path,24.504,"LINESTRING (34.7783342 32.0967618, 34.7781419 32.0969102)",yes,,,,,
1139900483,1139900392,0,98532000,False,,path,24.504,"LINESTRING (34.7781419 32.0969102, 34.7783342 32.0967618)",yes,,,,,
1139900483,340381022,0,98532009,False,,path,15.568,"LINESTRING (34.7781419 32.0969102, 34.778031 32.097014)",,,,,,
1139934444,358521595,0,104702332,False,,path,44.912,"LINESTRING (34.7934482 32.0979568, 34.7939172 32.0980295)",,,,,,
1139934444,1836491196,0,104702332,False,,path,6.968,"LINESTRING (34.7934482 32.0979568, 34.7933781 32.0979768)",,,,,,
1140340973,1140340984,0,482733906,False,,path,16.321,"LINESTRING (34.7799579 32.0980509, 34.7798035 32.0979843)",,,,,,
1140340973,1161233884,0,482733906,False,,path,14.466,"LINESTRING (34.7799579 32.0980509, 34.78005 32.098155)",,,,,,
1140340984,6490520368,0,482733906,False,,path,9.807,"LINESTRING (34.7798035 32.0979843, 34.7797202 32.0979314)",,,,,,
1140340984,1140340973,0,482733906,False,,path,16.321,"LINESTRING (34.7798035 32.0979843, 34.7799579 32.0980509)",,,,,,
1140340987,340381019,0,30780427,False,,path,79.757,"LINESTRING (34.7797193 32.0965606, 34.7788732 32.0965341)",,,,,,
