u,v,key,osmid,name,highway,maxspeed,oneway,length,geometry,lanes,tunnel,junction,access,bridge,service
311001060,345574924,0,151517626,בלפור,tertiary,30,True,8.607,"LINESTRING (34.7776521 32.0666183, 34.7775638 32.0666381)",,,,,,
311001062,6153617165,0,151517626,בלפור,tertiary,30,True,6.977,"LINESTRING (34.7774456 32.0666655, 34.7773753 32.0666852)",,,,,,
312283990,2698056316,0,171796159,ארלוזורוב,tertiary,30,True,9.333,"LINESTRING (34.7945358 32.0827075, 34.7944384 32.0827228)",,,,,,
312826980,2681839841,0,262516529,עמינדב,residential,30,False,11.493,"LINESTRING (34.7967056 32.0647019, 34.7968271 32.0647109)",,,,,,
312826980,2681839844,0,262516529,עמינדב,residential,30,False,5.053,"LINESTRING (34.7967056 32.0647019, 34.7966523 32.0646969)",,,,,,
312827671,5214097711,0,156716904,ביצרון,residential,30,True,32.727,"LINESTRING (34.7989097 32.0710654, 34.7987897 32.0707892)",,,,,,
312834939,496177409,0,156716904,ביצרון,residential,30,True,43.419,"LINESTRING (34.7978891 32.0671144, 34.7978566 32.0667249)",,,,,,
312834939,5852226394,0,157321286,יינון,residential,30,False,20.127,"LINESTRING (34.7978891 32.0671144, 34.7981026 32.0671089)",,,,,,
312837622,5852226399,0,71374203,דם המכבים,residential,30,True,6.157,"LINESTRING (34.7998143 32.0659115, 34.7997897 32.0659628)",,,,,,
312837622,5852226397,0,342751643,הגבורה,residential,30,False,4.083,"LINESTRING (34.7998143 32.0659115, 34.7998449 32.0658855)",,,,,,
312837622,3655444777,0,619274422,הגבורה,living_street,30,False,27.556,"LINESTRING (34.7998143 32.0659115, 34.7995247 32.0658771)",,,,,,
312837625,1695278960,0,71374201,דם המכבים,residential,30,False,11.527,"LINESTRING (34.7997365 32.0665957, 34.7997453 32.0664923)",,,,,,
312837625,312838114,0,71374201,דם המכבים,residential,30,False,51.53,"LINESTRING (34.7997365 32.0665957, 34.7997311 32.0670591)",,,,,,
312838114,312837625,0,71374201,דם המכבים,residential,30,False,51.53,"LINESTRING (34.7997311 32.0670591, 34.7997365 32.0665957)",,,,,,
312838114,2087705428,0,157593772,היסמין,residential,30,True,72.409,"LINESTRING (34.7997311 32.0670591, 34.8004988 32.0670307)",,,,,,
312838114,312840674,0,619274420,יינון,residential,30,True,38.546,"LINESTRING (34.7997311 32.0670591, 34.7993221 32.0670652)",,,,,,
312840645,1695278960,0,71374203,דם המכבים,residential,30,True,36.519,"LINESTRING (34.7997625 32.0661642, 34.7997453 32.0664923)",,,,,,
312840645,1689353223,0,156716956,יפרח,residential,30,True,279.861,"LINESTRING (34.7997625 32.0661642, 34.8027227 32.0663681)",,,,,,
312840674,1695278961,0,157321280,יניב,residential,30,True,52.206,"LINESTRING (34.7993221 32.0670652, 34.7993241 32.0665957)",,,,,,
312840674,1528646766,0,619274420,יינון,residential,30,True,37.049,"LINESTRING (34.7993221 32.0670652, 34.798929 32.0670716)",,,,,,
315060364,340311507,0,26149505,בזל,residential,30,True,63.947,"LINESTRING (34.777844 32.0900946, 34.7771713 32.0901715)",,,,,,
317211610,2481674067,0,44373524,קהילת ניו יורק,residential,30,False,56.511,"LINESTRING (34.7861888 32.0535113, 34.7863542 32.0539998)",,,,,,
317211610,563945410,0,44373524,קהילת ניו יורק,residential,30,False,165.643,"LINESTRING (34.7861888 32.0535113, 34.7855786 32.0521143)",,,,,,
317211610,2490677639,0,156587636,האקליפטוס,residential,30,True,12.543,"LINESTRING (34.7861888 32.0535113, 34.7863217 32.0535053)",,,,,,
317214411,366653136,0,26187169,נחלת בנימין,residential,30,True,86.019,"LINESTRING (34.772445 32.0596552, 34.7722299 32.0589034)",,,,,,
331408674,5948023594,0,26120850,שטרוק,residential,30,False,64.02,"LINESTRING (34.7823749 32.0843455, 34.7822624 32.0837777)",,,,,,
331408674,1995998596,0,30088744,אנטוקולסקי,residential,30,False,61.957,"LINESTRING (34.7823749 32.0843455, 34.7817293 32.0844516)",,,,,,
331421759,284886812,0,26053126,חכמי קירואן,residential,30,True,85.163,"LINESTRING (34.7870495 32.080532, 34.7879512 32.0804784)",,,,,,
331421759,476369184,0,30089930,פישמן מיימון,residential,30,False,71.72,"LINESTRING (34.7870495 32.080532, 34.7869588 32.0798916)",,,,,,
331994292,331994305,0,30127405,אלכסנדר ינאי,residential,30,True,258.913,"LINESTRING (34.7826644 32.0941539, 34.7821631 32.0918645)",,,,,,
331994292,139714,0,64152853,יוחנן הורקנוס,residential,30,True,40.206,"LINESTRING (34.7826644 32.0941539, 34.782238 32.0941696)",,,,,,
332203931,340459310,0,30742222,אדם הכהן,residential,30,True,65.155,"LINESTRING (34.7763093 32.0835902, 34.7766437 32.0841031)",,,,,,
332205125,332205776,0,30146141,מאנה,residential,30,True,14.768,"LINESTRING (34.778984 32.0786779, 34.7791378 32.0786523)",,,,,,
332205587,2698056278,0,26301613,דובנוב,residential,30,True,64.884,"LINESTRING (34.7833641 32.0763398, 34.7834213 32.0757583)",,,,,,
332205776,4014448474,0,30146141,מאנה,residential,30,True,70.67,"LINESTRING (34.7791378 32.0786523, 34.7798859 32.0786063)",,,,,,
332205851,579613769,0,26301613,דובנוב,residential,30,True,19.145,"LINESTRING (34.7832449 32.0785523, 34.7832315 32.0783805)",,,,,,
332282995,2384741941,0,229938814,הבשן,residential,30,False,7.115,"LINESTRING (34.7811691 32.0910663, 34.7812442 32.0910595)",,,,,,
334449379,334449664,0,30330785,מאנגר,residential,30,True,4.264,"LINESTRING (34.7770828 32.0847766, 34.7770911 32.0848143)",,,,,,
334449379,290034965,0,30742222,אדם הכהן,residential,30,True,101.775,"LINESTRING (34.7770828 32.0847766, 34.7776202 32.0855706)",,,,,,
334449664,334449665,0,30330785,מאנגר,residential,30,True,46.371,"LINESTRING (34.7770911 32.0848143, 34.7771731 32.0852255)",,,,,,
334449665,340372903,0,30330785,מאנגר,residential,30,True,25.425,"LINESTRING (34.7771731 32.0852255, 34.7771582 32.0854538)",,,,,,
334449666,2475602286,0,30330785,מאנגר,residential,30,True,32.43,"LINESTRING (34.7771158 32.0861015, 34.7771436 32.0863922)",,,,,,
334632164,2225862076,0,30341582,טהון,residential,30,True,29.942,"LINESTRING (34.776137 32.0918449, 34.7758204 32.0918687)",,,,,,
334633321,334633444,0,30341588,שדרות מוצקין,residential,30,True,11.826,"LINESTRING (34.7753084 32.091423, 34.7752508 32.0913285)",,,,,,
334633398,334633401,0,30341582,טהון,residential,30,True,47.143,"LINESTRING (34.7757143 32.0918057, 34.7753594 32.0915068)",,,,,,
334633401,334633321,0,30341582,טהון,residential,30,True,10.484,"LINESTRING (34.7753594 32.0915068, 34.7753084 32.091423)",,,,,,
334633444,334633446,0,30341588,שדרות מוצקין,residential,30,True,128.731,"LINESTRING (34.7752508 32.0913285, 34.7749397 32.0902012)",,,,,,
334633446,340313009,0,30341588,שדרות מוצקין,residential,30,True,89.715,"LINESTRING (34.7749397 32.0902012, 34.7746975 32.0894209)",,,,,,
334633446,334633502,0,30341594,יפה נוף,residential,30,True,18.948,"LINESTRING (34.7749397 32.0902012, 34.7747423 32.0902339)",,,,,,
334633502,334633503,0,30341594,יפה נוף,residential,30,True,56.709,"LINESTRING (34.7747423 32.0902339, 34.7741506 32.0903277)",,,,,,
334633503,334632200,0,30341594,יפה נוף,residential,30,True,5.426,"LINESTRING (34.7741506 32.0903277, 34.7740985 32.0903485)",,,,,,
334705884,476359630,0,30169854,עובדיה מברטנורה,residential,30,True,93.251,"LINESTRING (34.780423 32.0913659, 34.7794418 32.0914767)",,,,,,
334710148,6065966319,0,30348020,המכבי,residential,30,False,65.74,"LINESTRING (34.771131 32.0718314, 34.771748 32.0715554)",,,,,,
334710148,1404539890,0,30348066,טשרניחובסקי,residential,30,True,14.439,"LINESTRING (34.771131 32.0718314, 34.7711169 32.0717021)",,,,,,
334710403,4849664926,0,30348066,טשרניחובסקי,residential,30,True,15.336,"LINESTRING (34.7716681 32.0729888, 34.7716049 32.0728617)",,,,,,
334710405,6815316677,0,30348066,טשרניחובסקי,residential,30,True,36.17,"LINESTRING (34.7727187 32.0738421, 34.772434 32.0736239)",,,,,,
334710405,384690637,0,30753913,טרומפלדור,residential,30,True,15.139,"LINESTRING (34.7727187 32.0738421, 34.772593 32.0739269)",,,,,,
334710408,3987152352,0,30348066,טשרניחובסקי,residential,30,True,25.525,"LINESTRING (34.7735318 32.074999, 34.7733906 32.0748031)",,,,,,
334711446,384655862,0,30348066,טשרניחובסקי,residential,30,True,54.144,"LINESTRING (34.77158 32.0728116, 34.7713585 32.0723623)",,,,,,
334711446,334711448,0,30348233,רבנו תם,residential,30,True,125.87,"LINESTRING (34.77158 32.0728116, 34.7727739 32.0723038)",,,,,,
334711448,384656481,0,33627484,גן מאיר,residential,30,False,18.605,"LINESTRING (34.7727739 32.0723038, 34.7728716 32.0724492)",,,,,,
334711448,384656319,0,33631444,גן מאיר,residential,30,True,54.145,"LINESTRING (34.7727739 32.0723038, 34.7725243 32.0718652)",,,,,,
334712285,1627016741,0,32206784,שניאור,residential,30,True,47.263,"LINESTRING (34.7702518 32.0744716, 34.7705936 32.0741605)",,,,,,
335851693,7028525859,0,200360967,מניה וישראל שוחט,residential,30,False,5.221,"LINESTRING (34.8024262 32.1181155, 34.8024373 32.1181615)",,,,,,
335851696,598696471,0,30432952,קוממיות,residential,30,False,52.446,"LINESTRING (34.804993 32.119899, 34.8055215 32.1197503)",,,,,,
335851696,531970751,0,30432952,קוממיות,residential,30,False,29.984,"LINESTRING (34.804993 32.119899, 34.8046916 32.1199859)",,,,,,
335851697,612422231,0,30432952,קוממיות,residential,30,False,66.455,"LINESTRING (34.805712 32.1196889, 34.806353 32.119439)",,,,,,
335851697,598696471,0,30432952,קוממיות,residential,30,False,19.196,"LINESTRING (34.805712 32.1196889, 34.8055215 32.1197503)",,,,,,
335851698,612422802,0,30432952,קוממיות,residential,30,False,12.397,"LINESTRING (34.8064282 32.1193939, 34.8065277 32.1193209)",,,,,,
335851698,612422231,0,30432952,קוממיות,residential,30,False,8.678,"LINESTRING (34.8064282 32.1193939, 34.806353 32.119439)",,,,,,
335851698,3252652094,0,43691756,מבטחים,residential,30,False,31.266,"LINESTRING (34.8064282 32.1193939, 34.8066074 32.1196306)",,,,,,
335851699,5469034741,0,30432952,קוממיות,residential,30,False,2.674,"LINESTRING (34.8068798 32.118962, 34.8068932 32.1189408)",,,,,,
335851699,612422802,0,30432952,קוממיות,residential,30,False,51.886,"LINESTRING (34.8068798 32.118962, 34.8065277 32.1193209)",,,,,,
335851700,552958495,0,30432952,קוממיות,residential,30,False,6.713,"LINESTRING (34.8071335 32.1184486, 34.8071424 32.1183887)",,,,,,
335851700,612427117,0,30432952,קוממיות,residential,30,False,13.984,"LINESTRING (34.8071335 32.1184486, 34.8070906 32.118569)",,,,,,
335851701,7028507340,0,43693879,קוממיות,residential,30,True,10.248,"LINESTRING (34.807233 32.117487, 34.8072052 32.1173979)",,,,,,
335851740,925632919,0,30432952,קוממיות,residential,30,False,99.36,"LINESTRING (34.8028909 32.1203095, 34.8039262 32.1201374)",,,,,,
335851740,531970624,0,200360967,מניה וישראל שוחט,residential,30,False,63.115,"LINESTRING (34.8028909 32.1203095, 34.803024 32.1208658)",,,,,,
335851740,1136830986,0,200360967,מניה וישראל שוחט,residential,30,False,7.945,"LINESTRING (34.8028909 32.1203095, 34.802874 32.1202395)",,,,,,
336079180,336079649,0,30450215,חגי הנביא,residential,30,False,69.22,"LINESTRING (34.7796789 32.0937918, 34.7791778 32.0933365)",,,,,,
336079180,139717,0,492978620,ישעיהו,residential,30,False,108.568,"LINESTRING (34.7796789 32.0937918, 34.7805786 32.0931816)",,,,,,
336079180,139718,0,492978620,ישעיהו,residential,30,False,8.9,"LINESTRING (34.7796789 32.0937918, 34.7796079 32.0938446)",,,,,,
336079644,336079646,0,30450171,עמוס,residential,30,True,41.748,"LINESTRING (34.778527 32.0935436, 34.7789604 32.0934652)",,,,,,
336079646,336079649,0,30450171,עמוס,residential,30,True,24.984,"LINESTRING (34.7789604 32.0934652, 34.7791778 32.0933365)",,,,,,
336079649,1179563886,0,30450171,עמוס,residential,30,True,46.917,"LINESTRING (34.7791778 32.0933365, 34.7795542 32.0930602)",,,,,,
336079649,336079180,0,30450215,חגי הנביא,residential,30,False,69.22,"LINESTRING (34.7791778 32.0933365, 34.7796789 32.0937918)",,,,,,
336079652,336079654,0,30450171,עמוס,residential,30,True,76.327,"LINESTRING (34.7800704 32.0927305, 34.780775 32.0923916)",,,,,,
336079654,336079656,0,30450171,עמוס,residential,30,True,14.079,"LINESTRING (34.780775 32.0923916, 34.7808209 32.0922711)",,,,,,
336079656,336079658,0,30450171,עמוס,residential,30,True,21.154,"LINESTRING (34.7808209 32.0922711, 34.7807666 32.0920865)",,,,,,
336079658,336079092,0,30450171,עמוס,residential,30,True,8.233,"LINESTRING (34.7807666 32.0920865, 34.7807388 32.0920163)",,,,,,
336081749,139709,0,492978620,ישעיהו,residential,30,False,48.064,"LINESTRING (34.7785219 32.0948631, 34.7788423 32.0945267)",,,,,,
336081749,139708,0,492978620,ישעיהו,residential,30,False,27.74,"LINESTRING (34.7785219 32.0948631, 34.778329 32.0950516)",,,,,,
336102353,840371332,0,30451470,,tertiary,30,True,6.529,"LINESTRING (34.8180868 32.1224085, 34.8180851 32.1224672)",,,roundabout,,,
336102511,840371384,0,30451470,,tertiary,30,True,7.067,"LINESTRING (34.8180092 32.1223133, 34.8180629 32.1223577)",,,roundabout,,,
336102511,417772798,0,35679771,חנה רובינא,tertiary,30,True,15.539,"LINESTRING (34.8180092 32.1223133, 34.8181722 32.1222916)",,,,,,
336102515,840371360,0,30451470,,tertiary,30,True,4.643,"LINESTRING (34.817759 32.1224673, 34.8177548 32.1224257)",,,roundabout,,,
336102516,4995069457,0,30451470,,tertiary,30,True,5.48,"LINESTRING (34.8178159 32.1225444, 34.817778 32.122507)",,,roundabout,,,
336102517,840371347,0,30451470,,tertiary,30,True,4.432,"LINESTRING (34.8178938 32.1225744, 34.817849 32.1225622)",,,roundabout,,,
336102518,840371341,0,30451470,,tertiary,30,True,4.887,"LINESTRING (34.817988 32.122565, 34.8179377 32.1225758)",,,roundabout,,,
336102840,2086464812,0,30451487,יעקב מרידור,residential,30,False,46.772,"LINESTRING (34.8179844 32.123314, 34.8184787 32.123273)",,,,,,
336102840,1102039318,0,35657045,סטפן צווייג,residential,30,False,7.605,"LINESTRING (34.8179844 32.123314, 34.8179887 32.1233823)",,,,,,
336102840,840371341,0,35657045,סטפן צווייג,residential,30,False,82.202,"LINESTRING (34.8179844 32.123314, 34.8179377 32.1225758)",,,,,,
338523129,334705884,0,30169854,עובדיה מברטנורה,residential,30,True,74.869,"LINESTRING (34.7812122 32.0912865, 34.780423 32.0913659)",,,,,,
338523441,476359630,0,30615645,"השל""ה",residential,30,False,56.344,"LINESTRING (34.7795169 32.0919794, 34.7794418 32.0914767)",,,,,,
338523444,476360366,0,26149505,בזל,residential,30,True,58.313,"LINESTRING (34.779211 32.0899313, 34.7785987 32.0900082)",,,,,,
338523444,338523491,0,30615647,"השל""ה",residential,30,True,66.104,"LINESTRING (34.779211 32.0899313, 34.779312 32.0905196)",,,,,,
338523491,340310904,0,30615647,"השל""ה",residential,30,True,42.802,"LINESTRING (34.779312 32.0905196, 34.7793679 32.0909016)",,,,,,
338523534,338523574,0,30615657,אייבשיץ,residential,30,True,69.203,"LINESTRING (34.7779359 32.0907074, 34.7786611 32.0906082)",,,,,,
338523544,332446062,0,30169854,עובדיה מברטנורה,residential,30,True,63.437,"LINESTRING (34.7787911 32.0915319, 34.7781219 32.0915955)",,,,,,
338523544,338523574,0,30615662,עמדן,residential,30,True,103.438,"LINESTRING (34.7787911 32.0915319, 34.7786611 32.0906082)",,,,,,
338523574,338523491,0,30615657,אייבשיץ,residential,30,True,62.105,"LINESTRING (34.7786611 32.0906082, 34.779312 32.0905196)",,,,,,
338523658,338523681,0,30615676,הר נבו,residential,30,True,147.154,"LINESTRING (34.7812551 32.0883462, 34.7815437 32.0896468)",,,,,,
338523681,2384741939,0,26149505,בזל,residential,30,True,59.226,"LINESTRING (34.7815437 32.0896468, 34.7809248 32.0897404)",,,,,,
338523681,338523682,0,30615676,הר נבו,residential,30,True,54.267,"LINESTRING (34.7815437 32.0896468, 34.7816528 32.090126)",,,,,,
338523682,338523773,0,30615704,הגלעד,residential,30,True,37.281,"LINESTRING (34.7816528 32.090126, 34.7820442 32.0900765)",,,,,,
338523773,2072034649,0,30615704,הגלעד,residential,30,True,50.795,"LINESTRING (34.7820442 32.0900765, 34.782576 32.0900011)",,,,,,
338523773,338523851,0,30615731,עין גדי,residential,30,True,33.481,"LINESTRING (34.7820442 32.0900765, 34.7820959 32.0903744)",,,,,,
338523848,2384741941,0,229938814,הבשן,residential,30,False,90.3,"LINESTRING (34.7821886 32.0909205, 34.7812442 32.0910595)",,,,,,
338523848,2072034651,0,229938814,הבשן,residential,30,False,48.06,"LINESTRING (34.7821886 32.0909205, 34.7826909 32.0908449)",,,,,,
338523851,338523848,0,30615731,עין גדי,residential,30,True,61.348,"LINESTRING (34.7820959 32.0903744, 34.7821886 32.0909205)",,,,,,
338523851,338523855,0,30615733,יריחו,residential,30,True,98.841,"LINESTRING (34.7820959 32.0903744, 34.7810611 32.0905212)",,,,,,
338523864,2475602308,0,30615737,שדרות עמנואל הרומי,residential,30,True,6.279,"LINESTRING (34.7809583 32.0855435, 34.7809292 32.0855943)",,,,,,
338523913,362649826,0,26466359,ארבע ארצות,residential,30,True,77.565,"LINESTRING (34.7779656 32.0868784, 34.7781123 32.0875648)",,,,,,
338523913,5274251315,0,30615748,אמסטרדם,residential,30,True,45.354,"LINESTRING (34.7779656 32.0868784, 34.7784297 32.08677)",,,,,,
338523914,2384741937,0,30615748,אמסטרדם,residential,30,True,2.081,"LINESTRING (34.7795907 32.0864797, 34.7796117 32.0864739)",,,,,,
338523918,338523938,0,30615757,עזריה,residential,30,True,62.267,"LINESTRING (34.781379 32.087696, 34.7807333 32.0878156)",,,,,,
338523918,332283087,0,733227503,שדרות עמנואל הרומי,residential,30,True,68.364,"LINESTRING (34.781379 32.087696, 34.7815088 32.0883009)",,,,,,
338523938,338523939,0,30615757,עזריה,residential,30,True,55.094,"LINESTRING (34.7807333 32.0878156, 34.780162 32.0879215)",,,,,,
338523938,338523995,0,30615765,קלונימוס,residential,30,True,173.695,"LINESTRING (34.7807333 32.0878156, 34.7803531 32.0862871)",,,,,,
338523995,4177163633,0,30615748,אמסטרדם,residential,30,True,67.11,"LINESTRING (34.7803531 32.0862871, 34.7810381 32.0861215)",,,,,,
338653818,4317375430,0,157321225,דם המכבים,residential,30,False,51.969,"LINESTRING (34.8006682 32.0705309, 34.8004978 32.0700864)",,,,,,
339420780,1995998584,0,26053493,רמברנדט,residential,30,True,3.788,"LINESTRING (34.781389 32.0822281, 34.7814292 32.0822276)",1,,,,,
